name,translation
ARENA_ALL_SERVER_GROUP_LOCK,Team Locked!
ARENA_ALL_SERVER_QUIZ_LIMIT,Please change your bet in {1} Seconds
CHESS_FAIL_COST,"Battle lost, your Sanity is reduced by:"
SPRITE_SUIT_NAME,{1}-{2} Soulbound Set
SPIRIT_UPGRADE_LACK_SPIRT,Can only be upgraded after equipping soulbound
SPIRIT_UPGRADE_LIMIT,Reached max level of soulbound{1}
SPIRIT_MERGE2,Synthesis
SPIRIT_RESOLVE_CONFIRM,You wish to transmute a high quality Soulbound. Continue?
SPIRIT,Soulbound
SPIRIT_EXPLORE,Soulbound Quest
SPIRIT_LUCKY_NUM,Luck:
SPIRIT_TASK_AWARD,Quest Rewards
SPIRIT_RECEIVE,Confirm
SPIRIT_TASK_DURATION,Quest Time:
SPIRIT_TASK_DESCRIPTION,Quest Description
SPIRIT_PROBABILITY_AWARD,Chance to get
SPIRIT_RECOMMEND_PARTNER,Recommended Girls
SPIRIT_REMAINING_TIME,Time until finish:
SPIRIT_REFRESH_TIME,Refresh in:
SPIRIT_ACCELERATE,Speed Up
SPIRIT_ONE_KEY_BATTLE,Auto-Fill
SPIRIT_BEGIN,Start
SPIRIT_RECEIVE_TASK,Receive Quest
SPIRIT_HAS_WORK,This Girl has already performed Quest {1}
SPIRIT_NEED_FILL_UP_PARTNER,You will need a full team to complete this quest
SPIRIT_NOT_ENOUGH,Not enough {1}
SPIRIT_NOT_ENOUGH_AND_BUY,Not enough {1}! Do you want to buy some?
SPIRIT_REFRESH_COST,Do you wish to use {1} Gems to refresh?
SPIRIT_FIGHT,Attack
SPIRIT_RECOMMEND,Recommend
SPIRIT_MISC,Search this land\nPursue your limits
SPIRIT_DUNGEON_WINDOW_HELP,"1.You can unlock Soulbound Quests with your Level and the total power of your Soulbound.|2.You can activate multiple Quests at a time, but you can't activate the same Quest again.|3.Different Quests have different required time, after the quest is finished, you can receive rewards.|4.You can buy more Soulbound Tickets with higher VIP.|5.Soulbound Tickets will refresh at 0:00(UTC/GMT 0) every day.6|Each Girl can only be used in the Quest once per day."
SPIRIT_DUNGEON_TASK_BEGIN_WINDOW_HELP,"1.Use the recommended Girls in Quests to raise Luck.|2.You will get better rewards if you have higher Luck.|3.You can deploy same Girls, and multiple recommended Girls will also count.|4.You can refresh the recommended Girl by using Gems, or you can also wait until refresh time."
SPIRIT_STAGE_LOCK_TIPS,Unlocked when Level reaches {1} and Soulbound power reaches {2}
SPIRIT_STAGE_REWARD_TITLE,Rewards for Quest
SHOP_MAP_TEXT05,Antique Store
CONCERN_SNS_HTTP,https://www.facebook.com/en.gxb2/
ACTIVITY_KEYBOARD_HELP,"1. During the event, you can use 1 Percussion Mallet to hit one of the keys and get 1 reward. If you hit the ""Golden Note"", you will get 1 random reward from the sheet selected and all rewards on the keyboard will be refreshed.|2. Sheet 2 to Sheet 6 will be unlocked after you hit the ""Golden Note"" for the 2nd, 4th, 7th, 9th, and 11th time, you can switch between the sheets by tapping on the number button on the page.|3. After you have acquired all the rewards on all sheets, 30 * Customized Resource Chest will be provided as the reward instead for hitting the ""Golden Note"".|4. The unused Percussion Mallet will automatically be exchanged to 100K Coins each once the event is over. They will be sent via Mail."
HAD_COLLECTED,Collected:
ENTRANCE_TEST_TILI_OK_TIPS,{1} Certificate(s) purchased
MAX,MAX
ONE_KEY_UPGRADE,Max up to Lv.100
ONE_KEY_UPGRADE_TITLE,MAX
ONE_KEY_UPGRADE_HINT,Please confirm you want to use the corresponding resources to upgrade her to lv. 100 and unlock her highest Grade?
ACTIVITY_SPROUTS_STORY_TIP,Replay the story?
ACTIVITY_SPROUTTS_GROW,The Vine has grown {1} m!
ACTIVITY_SPROUTTS_TEXT,Water the Beanstalk to get a random reward in the list
ACTIVITY_SPROUTS_AWARDS_TITLE_COLORED,Beanstalk Height: [c][{3}]{1}[-][/c]/{2}m
ACTIVITY_SPROUTTS_HEIGHT,{1}m
ACTIVITY_SPROUTTS_SELECT,Please choose your reward
ACTIVITY_SPROUTTS_GO,Water the Beanstalk and make it grow higher!
ACTIVITY_SPROUTS_BTN_WATER,Water
ACTIVITY_SPROUTS_BTN_AWARD,Harvest
ACTIVITY_SPROUTTS_HELP,"1. During the event, you can water the Beanstalk with Dew, random rewards can be obtained and the Beanstalk will grow 1-3 meters each time.|60%% chance to grow 1m, 30%% chance to grow 2m, 10%% chance to grow 3m|2. You will be able to harvest great rewards when your Beanstalk reaches certain heights!|3. 10 Dandelions guaranteed to be obtained per 10 watering, collect 80 Dandelions to obtain 50 X 5-star Von Helsing Shards (repeatable).|4. Dew can be obtained from Girls X Capsule Points, Newcomer’s Trial, Explorer Pack, Count’s Mystery Gift, Special Gift Pack, Value Pack, and daily rewards!|5. Once the event ends, the remaining Dew will automatically be exchanged to Coins at a rate of 100K Coins per Dew which will be sent via Mail."
ACTIVITY_FAIRY_TALE_STORY_WINDOW,Event Story
FAIRY_TALE_STORY_UNLOCK,Complete {1} Blocks to unlock the story
FAIRY_TALE_WAR_LEVEL,Event Level
FAIRY_TALE_EXP,Upgrade: {1}/{2}
FAIRY_TALE_SCORE,Contribution
ACTIVITY_FAIRY_TALE_MAP_1,Lost Forest
ACTIVITY_FAIRY_TALE_MAP_2,Familiar Castle
ACTIVITY_FAIRY_TALE_MAP_3,Peaceful Town
ACTIVITY_FAIRY_TALE_MAP_4,Quiet Lake
ACTIVITY_FAIRY_TALE_MAP_5,Luxury Mansion
ACTIVITY_FAIRY_TALE_MAP_6,Phantom Swirl
FAIRY_TALE_CHALLENGE_LEVEL,Event Level
FAIRY_TALE_CHALLENGE_MISSION,Level Task
FAIRY_TALE_BATTLE_BUFF,Challenge Buff
FAIRY_TALE_GIFT_MAIL_SEND,The reward will be sent via Mail
FAIRY_TALE_BOSS_CHALLENGE,Boss Challenge
ACTIVITY_FAIRY_TALE_MAIN_HELP,"Event Rule|1. The event lasts for 14 days. Every player will be randomly spawned in 1 of the 5 beginning maps after the event starts. During the event, you are able to participate in the challenge in the event map. And the progress of the challenges is shared by every player.|2. Each event map is made up of multiple blocks. Each block contains a different challenge. You are able to consume your event stamina to challenge the unlocked challenges and get Eye of Lazurite to exchange reward from the event.|3. Main Challenge: The highlighted blocks are the main blocks of the map, you will get more rewards in the challenges on the main blocks.|4. After defeating the Boss of your beginning Map, you will gain access to a map that is nearby your beginning Map, and assist the players in those maps with their challenges. After all the Bosses in the 5 beginning Maps are defeated, you will unlock the final Map.|You can promote your own event level by completing corresponding tasks. You will be able to unlock buffs for your battles in event as your event level goes higher.|6. Daily Event, there will be Daily Event appear on each map. It could be a new event Buff you can get, refreshing or completing the progress of the challenge on a block in the map. Daily event will be refreshed at 0:00 (GMT0) everyday.||Challenge|1.Combat Challenge: You can choose 1 NPC Girl to aid you in the battle, you will get more rewards if you deal more damage to the enemies., the challenge will be completed after the they're defeated.(The enemy's Hp will be very high, but they won't recover their Hp after battles)|2. Support Challenge: Choose one of your girls to support other battles. You will get more rewards if the girl you send has a higher level; You can only send a Girl in a same Support Challenge for once. You will get additional reward the Girls you send meet the challenge's requirement. (For those that requires the Girl to have certain appearance characteristics, the girl only needs to meet the requirement in one of her possible non-skin designs) The challenge will be completed after the progress bar set for this challenge is emptied.|3. Encounter Challenge: You will get different rewards depending on the choices you made in the encounters. The challenge will be completed after the progress bar set for this challenge is emptied.||Event Reward|1. Event Store: There're 3 levels of Event Store, each level will be unlocked after you reached the mentioned requirements. You will need to use Eye of Lazurite to exchange rewards.|2. Upgrade Reward: You will get rewards by promoting your Event Level."
ACTIVITY_FAIRY_TALE_MAP_HELP,"Event Rule|1. The event lasts for 14 days. Every player will be randomly spawned in 1 of the 5 beginning maps after the event starts. During the event, you are able to participate in the challenge in the event map. And the progress of the challenges is shared by every player.|2. Each event map is made up of multiple blocks. Each block contains a different challenge. You are able to consume your event stamina to challenge the unlocked challenges and get Eye of Lazurite to exchange reward from the event.|3. Main Challenge: The highlighted blocks are the main blocks of the map, you will get more rewards in the challenges on the main blocks.|4. After defeating the Boss of your beginning Map, you will gain access to a map that is nearby your beginning Map, and assist the players in those maps with their challenges. After all the Bosses in the 5 beginning Maps are defeated, you will unlock the final Map.|You can promote your own event level by completing corresponding tasks. You will be able to unlock buffs for your battles in event as your event level goes higher.|6. Daily Event, there will be Daily Event appear on each map. It could be a new event Buff you can get, refreshing or completing the progress of the challenge on a block in the map. Daily event will be refreshed at 0:00 (GMT0) everyday.||Challenge|1.Combat Challenge: You can choose 1 NPC Girl to aid you in the battle, you will get more rewards if you deal more damage to the enemies., the challenge will be completed after the they're defeated.(The enemy's Hp will be very high, but they won't recover their Hp after battles)|2. Support Challenge: Choose one of your girls to support other battles. You will get more rewards if the girl you send has a higher level; You can only send a Girl in a same Support Challenge for once. You will get additional reward the Girls you send meet the challenge's requirement. (For those that requires the Girl to have certain appearance characteristics, the girl only needs to meet the requirement in one of her possible non-skin designs) The challenge will be completed after the progress bar set for this challenge is emptied.|3. Encounter Challenge: You will get different rewards depending on the choices you made in the encounters. The challenge will be completed after the progress bar set for this challenge is emptied.||Event Reward|1. Event Store: There're 3 levels of Event Store, each level will be unlocked after you reached the mentioned requirements. You will need to use Eye of Lazurite to exchange rewards.|2. Upgrade Reward: You will get rewards by promoting your Event Level."
FAIRY_TALE_MAP_LOCK,The map is locked
FAIRY_TALE_SHOP_LEVEL,Level {1}
FAIRY_TALE_SHOP_WINDOW,Store
FAIRY_TALE_CELL_COMPLETED,Challenge Completed
FAIRY_TALE_CELL_LOCK,This area is locked
FAIRY_TALE_NO_SUPPORT_CELL,No Support Challenge available now
FAIRY_TALE_STORY_NEED_BEFORE,Please complete the story chapters in order
FAIRY_TALE_SELECT_TITLE,Encounter
ACTIVITY_GERMANY_GIFTBAG_TEXT,Easter Value Pack!\nLimited for 3 days only!
FAIRY_TALE_CONFIRM_CHANGE_BUFF,Choose Buff
FAIRY_TALE_MISSION_ENPTY,No Mission Available
ACADEMY_ASSESSMENT_CURRENT_TEXT,Current Progress: {1}/{2}
FAIRY_TALE_LOG,"Player {1} joins the challenge on Block {3} in Map {2}, and gets {4} Contribution Points"
FAIRY_TALE_SHOP_LEVEL_NOT_ENOUGH_1,Defeat one of the Bosses in the 5 beginning maps
FAIRY_TALE_SHOP_LEVEL_NOT_ENOUGH_2,Defeat all the Bosses in the 5 beginning maps
FAIRY_TALE_SHOP_LEVEL_NOT_ENOUGH_3,Defeat the Boss in the Final Map
ACTIVITY_FAIRY_TALE_CHALLENGE_WINDOW,Challenge Level
ACADEMY_ASSESSMEBT_RANK_NAME,Current Rank|Last Season
ACADEMY_ASSESSMEBT_NO_RANK,No Rankings
ACTIVITY_FAIRY_TALE_RANK_WINDOW,Contribution Ranking
FAIRY_TALE_RECORD_TITLE,Battle Broadcast
ACTIVITY_RED_RIDING_HOOD_TEXT_1,"Get the daily reward for the event immediately after purchasing, the rewards will be sent via Mail"
ACTIVITY_RED_RIDING_HOOD_TEXT_2,Get the following rewards every day for 7 days:
FAIRY_TALE_HELP_TITLE,Support
FAIRY_TALE_BATTLE_TITLE,Combat
FAIRY_TALE_HELP_RESTRICT,You need to choose at least 1 Girl
ACADEMY_ASSESSMEBT_RANK_AWARD_TIP,Champion's Reward
FAIRY_TALE_NO_BATTLE_REPORT,No record available
FAIRY_TALE_LEVEL_NOT_ENOUGH,You will need to unlock this Buff at higher Event Level
FAIRY_TALE_NPC,NPC
FAIRY_TALE_NPC_LOCATION_RESTRICT,The Event NPC needs her nearby blocks to be empty!
ACADEMY_ASSESSMENT_ONE_CAMP_RANK_AWARD_HELP,"1. The player who gets the highest score in the exam of a House will also get a frame that lasts for 14 days from that house.|2. If multiple players get the same Exam Score in 1 season, their position in the ranking list will be arranged according to the time they pass the test. 10 players at most can get the frame in the exam of a House this way(Which means they will also need to get the same highest scores instead of just being in Top 10 of the ranking list).|3. The score ranking is separated by Servers."
SETTLEMENT_AWARD,Final Reward
TOP_SCORE,Best Record:
PUT_OUT_AWARD_ACCORDING_TO_SCORE,You will receive different rewards according to your total score
NOW_SCORE,Current Score:
NOW_AWARD_ACCORDING_TO_SCORE,Current Reward:
ACADEMY_ASSESSMENT_FIRST_PASS_AWARD,Reward:
ACTIVITY_RED_RIDING_HOOD_HELP,1. You can purchase the Red Riding Hood's Gifts to get rewards from the giftpack you purchase every day for 7 days.|2. You will instantly receive the first day's reward. The rewards will be issued via Mail.
ACTIVITY_RED_RIDING_HOOD_TIP,"Purchase succeeded, please check out your Mail"
FAIRY_TALE_MISSION_TIPS1,"No block that fits the requirement is available in the current map, please try again in another map"
FAIRY_TALE_MISSION_TIPS2,"You will need to complete this mission in the Final Map ""Phantom Swirl"""
ACTIVITY_FAIRY_TALE_HELP_TITL,Choose the support Girl
ACADEMY_ASSESSMENT_FINAL_RANK_WINDOW_HELP,Help Text for House Exams
ACADEMY_ASSESSMENT_FINAL_SHOW_TIP,Exam Result Display:
FAIRY_TALE_ASSISTANT_WINDOW,Support Challenge
ACTIVITY_FAIRY_TALE_HELP_SELETE,The rewards will be better if you send Girls with higher level
FAIRY_TALE_SELECT_AWARD_WINDOW,Encounter Reward
ACADEMY_ASSESSMENT_END_TIME,Time Remaining:
FAIRY_TALE_NO_RECORDS,
ACADEMY_ASSESSMENT_END_TIPS,Exam is over
TREASURE_RESERVE,{1} (Backup)
TREASURE_RESERVE_NUM,Backup Crystal {1}
TREASURE_UNLOCK,Unlock
TREASURE_NOT_UNLOCK,Locked
TREASURE_UNLOCK_HELP,Are you sure to use {1} Gems to unlock the backup Crystal slot {2}?
TREASURE_COVER_TITLE,Replace the Crystal
TREASURE_COVER,Replace
TREASURE_COVER_HELP,"This is irreversable, are you sure to continue?"
TREASURE_CHOOSE,Choose Crystal
WISH_GACHA_PS,PS: Wish Capsule won't count in Daily Task and Trophies
WISH_GACHA_TEXT3,Current Rate
WISH_GACHA_TEXT4,Next rate increase!
WISH_GACHA_TEXT5,Guaranteed\nNew Girl
WISH_GACHA_TEXT6,Current Progress
WISH_GACHA_NUM,Draws
WISH_GACHA_CHANCE,Rate
WISH_GACHA_TEXT7,{1}/{2}
WISH_GACHA_TEXT8,x{1}
MONTH_CARD_VIP,+{1} VIP EXP
MONTH_CARD_TIP_1,Buy now and get {1} gems.
MONTH_CARD_TIP_2,Get {1} Gems every day for 30 days
ACADEMY_ASSESSMENT_WINDOW_HELP_NEW,"1. House Exam now will be divided into seasons that are made up of an exam period (13 days) and a result display period (1 day).|2. The Exams of 6 Houses will all be available during the exam period. But only the girls in the corresponding faction can be used in the exams. You will have your Exam progress reset and receive rewards according to your progress in this season(before the reset) in the result display period.|3. The Exam for each House has 60 stages, the enemies will be different in each season. You will be able to check the detail of the enemy lineups of each stage by tapping the button in the top right corner of the stage.|4. The Admission Tickets will be refreshed to 10 each day, you can purchase more Admission Tickets with Gems.|5. You will get an additional reward for the first time you pass a stage. This reward won't be refreshed by seasons.|6. You will get rewards for passing a stage. You will also be able to raid the passed levels with Certificates for additional rewards.|7. The Certificate you hold will be refreshed to 2 each day. And you will increase your daily Certificate refresh amount to 3/4/5 after passing Stage 9/18/30 in the exam of any one of the 6 Houses.|8. You are able to purchase 10 additional Certificates with Gems (The price of Certificates will increase gradually as you buy more in a day) each day. (Certificate you have will also be refreshed so please use them up in time).|9. The daily refresh time for Admission Tickets and Certificates will be at 0:00 （UTC/GMT 0) every day.|10. You will get Exam Scores for passing (not raiding) stages. You can get 1 Exam Score for passing Stage 1-20, 2 Exam Scores for passing Stage 21-40, and 4 Exam Scores for passing Stage 41-60. You will get different rewards on the result display days according to the total Exam Scores you get|11. The player who gets the highest score in the exam of a House will also get a frame that lasts for 14 days from that house. If multiple players get the same Exam Score in 1 season, their position in the ranking list will be arranged according to the time they pass the test. 10 players at most can get the frame in the exam of a House this way(Which means they will also need to get the same highest scores instead of just being in Top 10 of the ranking list). The rewards will be issued via Mail."
WISH_GACHA_NUM1,100
WISH_GACHA_NUM2,200
WISH_GACHA_NUM3,300
WISH_GACHA_NUM4,400
WISH_GACHA_NUM5,500
WISH_GACHA_NUM6,x2
WISH_GACHA_NUM7,x3
WISH_GACHA_NUM8,x4
WISH_GACHA_NUM9,x5
PARTNER_LOCK_TIP_1,"The girl is locked, she cannot be used as material before unlocked"
PARTNER_LOCK_TIP_2,The girl is unlocked
ACTIVITY_CRYSTAL_GIFT_TEXT,Crystal upgrade release! Limited gift packs provide resource to upgrade Dragon Jade to Nebula Core!
ALTAR_6UP_LIMIT,Can't transfer 6-Star girls or girls over 6-Star again today
TREASURE_HELP,1. You can switch between your current Crystal and the Crystals in the Backup slots.|2. The switch can be done for free anytime.|3. Each girl has 2 Backup slots that can be unlocked with Gems.|4. The Crystals in Backup slots cannot be upgraded or exchanged.
IS_IN_BATTLE_FORMATION,Can't do this when you're setting up a lineup
TOWER_FUND_GIFT_BAG_DESC,Purchase Test Fund to unlock rewards for passing the stages!\nTotal Rewards:
TOWER_FUND_GIFT_BAG_LIMIT_TIPS,You need to purchase the previous stage of Test Fund first!
SORT_TEXT1,Category
SORT_TEXT2,Display Order
TOWER_FUND_GIFT_BAG_CONDITION,Pass Stage {1} in Tests
NEED_DEFFORMATION,Please set up your Defense Lineup!
LIMIT_BUY_TIMES,Purchase limit: {1}
ENTRANCE_TEST_HELP_DES_1_1_NONEWGIRL,The Entrance Exam for the new semester has begun!\nIt's a perfect chance for you to test out the new Girls on campus!
GUILD_KICK_TIPS,Are you sure to remove this player from your Guild?
ACADEMY_ASSESSMENT_WINDOW_HELP_NEW_2,"1. The new version of the feature: House Exams is updated. It now will be divided into seasons that are made up of an exam period (13 days) and a result display period (1 day).|2. The Exams of 6 Houses will all be available during the exam period. But only the girls in the corresponding faction can be used in the exams. You will have your Exam progress reset and receive rewards according to your progress in this season(before the reset) in the result display period.|3. The Exam for each House has 100 stages, the enemies will be different in each season. You will be able to check the detail of the enemy lineups of each stage by tapping the button in the top right corner of the stage.|4. The Admission Tickets will be refreshed to 25 each day (unless you have more than 25 Admission Tickets), you can purchase more Admission Tickets with Gems.|5. You will get an additional reward for the first time you pass a stage. This reward won't be refreshed by seasons. (But if you have acquired the reward in the old version of this feature, you will still be able to acquire it again for once in the new version)|6. You will get rewards for passing a stage. You will also be able to raid the passed levels with Certificates for additional rewards.|7. The Certificate you hold will be refreshed to 2 each day. And you will increase your daily Certificate refresh amount to 3/4/5 after passing Stage 9/18/30 in the exam of any one of the 6 Houses and get 1 additional Certificate on the day you achieve this.|8. You are able to purchase 10 additional Certificates with Gems (The price of Certificates will increase gradually as you buy more in a day) each day. (Certificate you have will also be refreshed so please use them up in time).|9. The daily refresh time for Admission Tickets and Certificates will be at 0:00 （UTC/GMT 0) every day.|10. You will get Exam Scores for passing (not raiding) stages. You can get 1 Exam Score for passing Stage 1-20, 2 Exam Scores for passing Stage 21-40, 4 Exam Scores for passing Stage 41-60, 6 Exam Scores for passing Stage 61-80 and 8 Exam Scores for passing Stage 81-100. You will get different rewards on the result display days according to the total Exam Scores you get|11. The player who gets the highest score in the exam of a House will also get a frame that lasts for 14 days from that house. If multiple players get the same Exam Score in 1 season, their position in the ranking list will be arranged according to the time they pass the test. 10 players at most can get the frame in the exam of a House this way(Which means they will also need to get the same highest scores instead of just being in Top 10 of the ranking list). The rewards will be issued via Mail."
GACHA_GUARANTEE_TEXT,"1. During the event, all chances to obtain 5-star girls will be [c][DE512B]doubled[-][/c].|2. For every [c][DE512B]100[-][/c] Advanced Capsules drawn, an additional increased rate to obtain the new Girl(s) will be added on top of the doubled rate.|3. Once [c][DE512B]500[-][/c] draws progress have been reached, [c][DE512B]{1}[-][/c] is guaranteed to be drawn. Whenever you receive {1} from Advanced Capsules, your progress will reset."
GACHA_GUARANTEE_UP,Rate UP
ACTIVITY_ICE_SECRET_BOSS_TEXT01,Chances:{1}
ACTIVITY_ICE_SECRET_BOSS_TEXT02,Not enough Challenge Chance!
ACTIVITY_ICE_SECRET_BOSS_TEXT03,Preview
ACTIVITY_ICE_SECRET_BOSS_TEXT04,Get reward according to the damage you deal
ACTIVITY_ICE_SECRET_BOSS_TEXT05,Damage
ACTIVITY_ICE_SECRET_BOSS_HELP,"1. During the event, you have 1 chance to challenge the enemy here each day.\n2. You will be able to get Magic Wands as reward for each challenge. You will be able to get more Magic Wands if you deal higher damage to the enemy in the battle."
ACTIVITY_SPORTS_TIME_REFRESH,"Exhibition Match is over, please refresh the page to check the result"
PLOT_LOADING,Loading the story
ACTIVITY_SPORTS_CANT_FIGHT,Currently House Battle cannot be accessed
ACTIVITY_SPORTS_NO_DAILY_MISSION,Daily tasks unavailable during award period
ACTIVITY_SPORTS_SHOWS_OVER,Exhibition Match is over
ACTIVITY_SPORTS_SHOWS_SUPPORT,Support
ACTIVITY_SPORTS_FIGHT_WINDOW_HELP,"1.There are 5 Stages in House Battle: Sign-Up（[c][cc0011]1 Day[-][/c]）, First Audition（[c][cc0011]10 Days[-][/c]）, Break（[c][cc0011]2 Hours[-][/c]）, Runoff（[c][cc0011]2 Days 22 Hours[-][/c]）and Award Period（[c][cc0011]1 Day[-][/c]）.|2.During Sign-Up, players will be unable to battle other players, please prepare defense teams during this period. |3.During First Audition, players can battle defense teams from other houses: Victory will increase [c][cc0011]house points[-][/c] and win [c][cc0011]medals[-][/c] for the house; whereas Defeat will only affect the player’s own House Battle points. |4.Each battle will consume 1 Stamina. Stamina will be restored over time but will not exceed maximum Stamina. The higher the player’s House Battle points are, the faster Stamina can be restored and the maximum Stamina will be higher. |5.Once [c][cc0011]First Audition[-][/c] ends, rewards according to the player’s House Battle ranking points will be sent via Mail. |6. At the end of First Audition, players ranking in the [c][cc0011]top 100[-][/c] of each house (600 in total) will enter the Runoff. Unconsumed Stamina will still [c][cc0011]remain[-][/c].|7. During [c][cc0011]Runoff[-][/c], no additional Medals will be awarded. According to the final ranking at the end of the Runoff, large amounts of Medals can be won and additional item awards which will be sent via Mail.|8. Battle can exceed 15 rounds, but healing received on both teams will decrease by 20%% and Attack of the Girls will increase by 20%% each round after round 15."
ACTIVITY_SPORTS_FIGHT_BUFF,"Battle can exceed 15 rounds, but healing received on both teams will decrease by 20%% and Attack of the Girls will increase by 20%% each round after round 15."
ACTIVITY_SPORTS_STATE_5,Award Period
HOUSE_TEXT_56,This Girl has entered another floor.
HOUSE_TEXT_57,Unlocks once Comfort has reached {1}
HOUSE_TEXT_58,Insufficient Furniture
AWAKE_GIFTBAG_STAR,Liberate a Girl to [c][f55090]{1} Star[-][/c]：
CHEST_ALl_AWARD,Reward Details
COUNT_DOWN_BY_MAIL,Rewards will be sent via Mail after the countdown ends.
ACTIVITY_SPORTS_HELP_DES_1,"Senpai, welcome to Yume Sports Meeting!\nYou will represent your House and challenge other players from other houses to win points, Medals and many other rewards!"
TIANCHONG_ACTIVITY_SPORTS_HELP_DES_2,"During the Sports Meeting, you will represent your House to battle players from other Houses, achieve points and medals, and ultimately gain huge rewards."
ACTIVITY_SPORTS_HELP_DES_3,Your House
ACTIVITY_SPORTS_HELP_DES_4,Current Phase and Remaining Time
ACTIVITY_SPORTS_HELP_DES_5,Current Medal and House points
ACTIVITY_SPORTS_HELP_DES_6,View [c][cc0011]Leaderboard[-][/c] to check out Medals of each House.
ACTIVITY_SPORTS_HELP_DES_7,"In [c][cc0011]House Battles[-][/c], you can earn [c][cc0011]House Points[-][/c] and [c][cc0011]Medals[-][/c] for your House."
ACTIVITY_SPORTS_HELP_DES_8,An [c][cc0011]Exhibition Match[-][/c] between 2 teams is held every day. Bet on a team to earn rewards when they win.
ACTIVITY_SPORTS_HELP_DES_9,"After completing tasks and achievements, collect rewards from [c][cc0011]Podium[-][/c]."
ACTIVITY_SPORTS_HELP_DES_10,"As the organizer of this Sports Meeting, the Student Union of Yume Academy has prepared exciting rewards for Senpai. Wishing you all the best on the sports field~"
ACTIVITY_SPORTS_HELP_DES_11,KongMing
ACTIVITY_SPORTS_HELP_DES_12,You will be rewarded according to your [c][cc0011]House Battle ranking points[-][/c] once [c][cc0011]First Audition[-][/c] ends.
ACTIVITY_SPORTS_HELP_DES_13,You will be rewarded according to the total [c][cc0011]Medal[-][/c] ranking result of your House once [c][cc0011]Runoff[-][/c] ends.
ACTIVITY_SPORTS_FIGHT_BUFF_TITLE,Sportsmanship
ACTIVITY_SPORTS_FIGHT_BUFF_SUM,Battle can exceed 15 Rounds
GAMBLE_AUTO_4_STAR,Auto-select 4-star Materials
ACTIVITY_HALLOWEEN_GO,Go
ACTIVITY_HALLOWEEN_TEXT1,Help Nobunaga to cut the Pumpkins and win rewards!
ACTIVITY_HALLOWEEN_TEXT2,Cut 10 Pumpkins to win the reward of this round
ACTIVITY_HALLOWEEN_TEXT3,Use 1 Pumpkin Dagger to cut 1 Pumpkin\nYou'll be able to acquire the reward of your current round and enter the next round
ACTIVITY_HALLOWEEN_TEXT4,Get random 1 of the following rewards
ACTIVITY_HALLOWEEN_USE,Cut
ACTIVITY_HALLOWEEN_GET,Claim
ACTIVITY_HALLOWEEN_AWARD,Pack Reward
ACTIVITY_HALLOWEEN_HELP,"1. During the event, use 1 Pumpkin Dagger to cut 1 Pumpkin and get the item hiding inside.|2. There're 4 kinds of Pumpkins, tap on the Pumpkins to check out the possible rewards and the exact rate to acquire them.|3. You'll be able to acquire the reward of your current round and enter the next round.|4. Methods to acquire Pumpkin Daggers:|- Complete Enroll Exam|- Daily Mail|- Mega Value Pack|- Special Skin Pack|- Special Gift Pack|- Purchase with Gem at the event page (Limit: 30)|5. The unused Pumpkin Daggers will be automatically exchanged into Coins at the rate of 300K Coins each after the event is over. The Coins will be sent via Mail."
TREASURE_RESERVE_EMPTY,Confirm to copy the current Crystal to your Backup Crystal slot?
TREASURE_SAME_HELP,"You already have a Crystal with the same attribute boost in the Backup slot, confirm to continue?"
MIDAS_TEXT05,Collection Limit:
MIDAS_TEXT06,Purchase Limit:
MIDAS_TEXT_HELP,1. You can claim Coins from Alchemy for free 1 time each day.|2. You will be able to get more Coins by claiming or purchasing Coins with Gems in Alchemy as your level goes higher.|3. You will also gain more chances to purchase Coins with Gems each day if you VIP level goes up.|4. The refresh time for the Collection Limit and Purchase Limit is 0:00 (UTC/GMT 0)
SHOP_SKIN_TEXT08,Display skins of Girls owned
MIDAS_TEXT07,{1} Gems required. Continue?
MIDAS_TEXT08,Purchased
EQUIP_LEVELUP_TEXT_1,Basic
EQUIP_LEVELUP_TEXT_2,Advanced
EQUIP_LEVELUP_TEXT_3,Press the buttons below to choose the gear set you want to upgrade
EQUIP_LEVELUP_TEXT_4,Choose 1 Class Set
EQUIP_LEVELUP_TEXT_5,The set of gear will gain new effect after the upgrade
EQUIP_LEVELUP_TEXT_6,The new effect of the set of gear will be boosted after the upgrade
EQUIP_LEVELUP_TEXT_7,"Touch the ""+"" on the left to choose the materials"
EQUIP_LEVELUP_TEXT_8,Not enough Gears
EQUIP_LEVELUP_TEXT_9,You can choose to activate one of the three gear-set effects
EQUIP_LEVELUP_TEXT_10,"Full gear-set equipped, gear-set effect activated"
EQUIP_LEVELUP_TEXT_11,Choose the gear set to upgrade
EQUIP_LEVELUP_TITLE_1,Choose gear set
EQUIP_LEVELUP_TITLE_2,Preview
SHOP_SKIN_TEXT09,No Skin is found
EQUIP_LEVELUP_TEXT_12,Upgrade gear?
SUIT_SKILL_DETAIL_WINDOW_TITLE,Select skill
SUIT_SKILL_DETAIL_WINDOW_BTN,Switch skill
