id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
757003124,-1,-1,-1,,,0,3,0,1,,,136,,1632004|1630004,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003105,-1,-1,-1,,,757003115|757003125,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,5,,,,,,,,,
757003115,-1,-1,-1,,,0,3,0,1,,,13,,10190193,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628005,,,,1,,1634005,,,,,,,,,,,,,,,,,
757003125,-1,-1,-1,,,0,3,0,1,,,136,,1632005|1630005,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003106,-1,-1,-1,,,757003116|757003126,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,6,,,,,,,,,
757003116,-1,-1,-1,,,0,3,0,1,,,13,,10190194,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628006,,,,1,,1634006,,,,,,,,,,,,,,,,,
757003126,-1,-1,-1,,,0,3,0,1,,,136,,1632006|1630006,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003107,-1,-1,-1,,,757003117|757003127,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,7,,,,,,,,,
757003127,-1,-1,-1,,,0,3,0,1,,,13,,10190195,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628007,,,,1,,1634007,,,,,,,,,,,,,,,,,
757003117,-1,-1,-1,,,0,3,0,1,,,136,,1632007|1630007,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003108,-1,-1,-1,,,757003118|757003128,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,8,,,,,,,,,
757003128,-1,-1,-1,,,0,3,0,1,,,13,,10190196,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628008,,,,1,,1634008,,,,,,,,,,,,,,,,,
757003118,-1,-1,-1,,,0,3,0,1,,,136,,1632008|1630008,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003109,-1,-1,-1,,,757003119|757003129,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,9,,,,,,,,,
757003119,-1,-1,-1,,,0,3,0,1,,,13,,10190197,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628009,,,,1,,1634009,,,,,,,,,,,,,,,,,
757003129,-1,-1,-1,,,0,3,0,1,,,136,,1632009|1630009,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003110,-1,-1,-1,,,757003120|757003130,3,0,1,,,1,,1633001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_75700301,10,,,,,,,,,
757003120,-1,-1,-1,,,0,3,0,1,,,13,,10190198,,,,,2153,2155|2156|2151#2155|2156|2151,,137,,1628010,,,,1,,1634010,,,,,,,,,,,,,,,,,
757003130,-1,-1,-1,,,0,3,0,1,,,136,,1632010|1630010,,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003201,-1,-1,-1,,,757003211,2,1,,,,137,,10190199,,,,,,,,13,,1629001,,,,,,,,,,,,,skill_icon_75700302,1,,,,,,,,,
757003211,-1,-1,,,,0,28,1,1,,,1,,1008274|1612004,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003202,-1,-1,-1,,,757003212,2,1,,,,137,,10190200,,,,,,,,13,,1629002,,,,,,,,,,,,,skill_icon_75700302,2,,,,,,,,,
757003212,-1,-1,,,,0,28,1,1,,,1,,1008275|1612005,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003203,-1,-1,-1,,,757003213,2,1,,,,137,,10190201,,,,,,,,13,,1629003,,,,,,,,,,,,,skill_icon_75700302,3,,,,,,,,,
757003213,-1,-1,,,,0,28,1,1,,,1,,1008276|1612006,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003204,-1,-1,-1,,,757003214,2,1,,,,137,,10190202,,,,,,,,13,,1629004,,,,,,,,,,,,,skill_icon_75700302,4,,,,,,,,,
757003224,-1,-1,,,,0,28,1,1,,,1,,1008277|1612007,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003205,-1,-1,-1,,,757003215,2,1,,,,137,,10190203,,,,,,,,13,,1629005,,,,,,,,,,,,,skill_icon_75700302,5,,,,,,,,,
757003215,-1,-1,,,,0,28,1,1,,,1,,1008278|1612008,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003206,-1,-1,-1,,,757003216,2,1,,,,137,,10190204,,,,,,,,13,,1629006,,,,,,,,,,,,,skill_icon_75700302,6,,,,,,,,,
757003216,-1,-1,,,,0,28,1,1,,,1,,1008279|1612009,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003207,-1,-1,-1,,,757003217,2,1,,,,137,,10190205,,,,,,,,13,,1629007,,,,,,,,,,,,,skill_icon_75700302,7,,,,,,,,,
757003217,-1,-1,,,,0,28,1,1,,,1,,1008280|1612010,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003208,-1,-1,-1,,,757003218,2,1,,,,137,,10190206,,,,,,,,13,,1629008,,,,,,,,,,,,,skill_icon_75700302,8,,,,,,,,,
757003218,-1,-1,,,,0,28,1,1,,,1,,1008281|1612011,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003209,-1,-1,-1,,,757003219,2,1,,,,137,,10190207,,,,,,,,13,,1629009,,,,,,,,,,,,,skill_icon_75700302,9,,,,,,,,,
757003219,-1,-1,,,,0,28,1,1,,,1,,1008282|1612012,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003210,-1,-1,-1,,,757003220,2,1,,,,137,,10190208,,,,,,,,13,,1629010,,,,,,,,,,,,,skill_icon_75700302,10,,,,,,,,,
757003220,-1,-1,,,,0,28,1,1,,,1,,1008283|1612013,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
757003301,-1,-1,-1,,,757003311|757003321,132,1,,,,138,2,1631001,,,,,,2149,,18,3,1629011,,,,,,,,,,,,,skill_icon_75700303,1,,,,,,,,,
757003311,-1,-1,,,,0,106,1,,,,138,2,1631001,,,,,,2149,,18,3,1629011,,,,,,,,,,,,,,,,,,,,,,,
757003321,-1,-1,,,,0,42,1,,,,139,,1621002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003302,-1,-1,-1,,,757003312|757003322,132,1,,,,138,2,1631002,,,,,,2149,,18,3,1629012,,,,,,,,,,,,,skill_icon_75700303,2,,,,,,,,,
757003312,-1,-1,,,,0,106,1,,,,138,2,1631002,,,,,,,,18,3,1629012,,,,,,,,,,,,,,,,,,,,,,,
757003322,-1,-1,,,,0,42,1,,,,139,,1621003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003303,-1,-1,-1,,,757003313|757003323,132,1,,,,138,2,1631003,,,,,,2149,,18,3,1629013,,,,,,,,,,,,,skill_icon_75700303,3,,,,,,,,,
757003313,-1,-1,,,,0,106,1,,,,138,2,1631003,,,,,,,,18,3,1629013,,,,,,,,,,,,,,,,,,,,,,,
757003323,-1,-1,,,,0,42,1,,,,139,,1621004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003304,-1,-1,-1,,,757003314|757003324,132,1,,,,138,2,1631004,,,,,,2149,,18,3,1629014,,,,,,,,,,,,,skill_icon_75700303,4,,,,,,,,,
757003314,-1,-1,,,,0,106,1,,,,138,2,1631004,,,,,,,,18,3,1629014,,,,,,,,,,,,,,,,,,,,,,,
757003324,-1,-1,,,,0,42,1,,,,139,,1621005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003305,-1,-1,-1,,,757003315|757003325,132,1,,,,138,2,1631005,,,,,,2149,,18,3,1629015,,,,,,,,,,,,,skill_icon_75700303,5,,,,,,,,,
757003315,-1,-1,,,,0,106,1,,,,138,2,1631005,,,,,,,,18,3,1629015,,,,,,,,,,,,,,,,,,,,,,,
757003325,-1,-1,,,,0,42,1,,,,139,,1621006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003306,-1,-1,-1,,,757003316|757003326,132,1,,,,138,2,1631006,,,,,,2149,,18,3,1629016,,,,,,,,,,,,,skill_icon_75700303,6,,,,,,,,,
757003316,-1,-1,,,,0,106,1,,,,138,2,1631006,,,,,,,,18,3,1629016,,,,,,,,,,,,,,,,,,,,,,,
757003326,-1,-1,,,,0,42,1,,,,139,,1621007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003307,-1,-1,-1,,,757003317|757003327,132,1,,,,138,2,1631007,,,,,,2149,,18,3,1629017,,,,,,,,,,,,,skill_icon_75700303,7,,,,,,,,,
757003317,-1,-1,,,,0,106,1,,,,138,2,1631007,,,,,,,,18,3,1629017,,,,,,,,,,,,,,,,,,,,,,,
757003327,-1,-1,,,,0,42,1,,,,139,,1621008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003308,-1,-1,-1,,,757003318|757003328,132,1,,,,138,2,1631008,,,,,,2149,,18,3,1629018,,,,,,,,,,,,,skill_icon_75700303,8,,,,,,,,,
757003318,-1,-1,,,,0,106,1,,,,138,2,1631008,,,,,,,,18,3,1629018,,,,,,,,,,,,,,,,,,,,,,,
757003328,-1,-1,,,,0,42,1,,,,139,,1621009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003309,-1,-1,-1,,,757003319|757003329,132,1,,,,138,2,1631009,,,,,,2149,,18,3,1629019,,,,,,,,,,,,,skill_icon_75700303,9,,,,,,,,,
757003319,-1,-1,,,,0,106,1,,,,138,2,1631010,,,,,,,,18,3,1629019,,,,,,,,,,,,,,,,,,,,,,,
757003329,-1,-1,,,,0,42,1,,,,139,,1621010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003310,-1,-1,-1,,,757003320|757003330,132,1,,,,138,2,1631010,,,,,,2149,,18,3,1629020,,,,,,,,,,,,,skill_icon_75700303,10,,,,,,,,,
757003320,-1,-1,,,,0,106,1,,,,138,2,1631010,,,,,,,,18,3,1629020,,,,,,,,,,,,,,,,,,,,,,,
757003330,-1,-1,,,,0,42,1,,,,139,,1621011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757003401,-1,-1,-1,,,0,181,1,,,,23,,1404009,,,,,,,,1,,1406056,,,,,,,,,,,,,skill_icon_75700304,1,,,,,,,,,
757003402,-1,-1,-1,,,0,181,1,,,,23,,1404010,,,,,,,,1,,1406057,,,,,,,,,,,,,skill_icon_75700304,2,,,,,,,,,
757003403,-1,-1,-1,,,0,181,1,,,,23,,1404011,,,,,,,,1,,1406058,,,,,,,,,,,,,skill_icon_75700304,3,,,,,,,,,
757003404,-1,-1,-1,,,0,181,1,,,,23,,1404012,,,,,,,,1,,1406059,,,,,,,,,,,,,skill_icon_75700304,4,,,,,,,,,
757003405,-1,-1,-1,,,0,181,1,,,,23,,1404013,,,,,,,,1,,1406060,,,,,,,,,,,,,skill_icon_75700304,5,,,,,,,,,
757003406,-1,-1,-1,,,0,181,1,,,,23,,1404014,,,,,,,,1,,1406061,,,,,,,,,,,,,skill_icon_75700304,6,,,,,,,,,
757003407,-1,-1,-1,,,0,181,1,,,,23,,1404015,,,,,,,,1,,1406062,,,,,,,,,,,,,skill_icon_75700304,7,,,,,,,,,
757003408,-1,-1,-1,,,0,181,1,,,,23,,1404016,,,,,,,,1,,1406063,,,,,,,,,,,,,skill_icon_75700304,8,,,,,,,,,
757003409,-1,-1,-1,,,0,181,1,,,,23,,1404017,,,,,,,,1,,1406064,,,,,,,,,,,,,skill_icon_75700304,9,,,,,,,,,
757003410,-1,-1,-1,,,0,181,1,,,,23,,1404018,,,,,,,,1,,1406065,,,,,,,,,,,,,skill_icon_75700304,10,,,,,,,,,
5601100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,,,,,1202,,,,,,,,
65602100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,,,,,1202,,,,,,,,
75601100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,,,,,1202,,,,,,,,
5601101,-1,-1,-1,,,0,3,0,,,,18,1,1638001|10190209|10190217|10190225,,,,,,,,2,,1007080,,,,,,,,,,,,,skill_icon_5601101,1,1203,,,,,,,,
65602101,-1,-1,-1,,,0,3,0,,,,18,1,1638002|10190210|10190218|10190226,,,,,,,,2,,1007081,,,,,,,,,,,,,skill_icon_5601101,2,1203,,,,,,,,
75601101,-1,-1,-1,,,0,3,0,,,,18,1,1638003|10190211|10190219|10190227,,,,,,,,2,,1007082,,,,,,,,,,,,,skill_icon_5601101,3,1203,,,,,,,,
5601102,-1,-1,-1,,,0,28,1,,,,1,,1029279|1028717|1007088|1011212|1268015,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,1,,,,,,,,,
65602102,-1,-1,-1,,,0,28,1,,,,1,,1029280|1028718|1007089|1011213|1268016,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,2,,,,,,,,,
65602112,-1,-1,-1,,,0,28,1,,,,1,,1029281|1028719|1007090|1011214|1268017,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,3,,,,,,,,,
75601102,-1,-1,-1,,,0,28,1,,,,1,,1029281|1028719|1007090|1011214|1268017,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,3,,,,,,,,,
5601103,-1,-1,-1,,,0,2,1,,,,1,,1163005,,,,,,,,13,,1006083,,,,5,,1007080,,,,,,,skill_icon_5601103,1,,,,,,,,,
65602103,-1,-1,-1,,,0,2,1,,,,1,,1163006,,,,,,,,13,,1006084,,,,5,,1007081,,,,,,,skill_icon_5601103,2,,,,,,,,,
65602113,-1,-1,-1,,,0,2,1,,,,1,,1163007,,,,,,,,13,,1006085,,,,5,,1007082,,,,,,,skill_icon_5601103,3,,,,,,,,,
75601103,-1,-1,-1,,,0,2,1,,,,1,,1163007,,,,,,,,13,,1006085,,,,5,,1007082,,,,,,,skill_icon_5601103,3,,,,,,,,,
5601105,-1,-1,-1,,,5601125,186,1,,,,1,,1635001|1163013,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,1,,,,,,,,,
5601125,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65602105,-1,-1,-1,,,65602125,186,1,,,,1,,1635002|1163014,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,2,,,,,,,,,
65602125,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65602115,-1,-1,-1,,,65602135,186,1,,,,1,,1635003|1163015,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,3,,,,,,,,,
65602135,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75601105,-1,-1,-1,,,75601125,186,1,,,,1,,1635003|1163015,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,3,,,,,,,,,
75601125,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756011011,-1,-1,-1,,1,0,3,0,,,,18,1,1638003|10190212|10190220|10190228,,,,,,,,2,,1007083,,,,,,,,,,,,,skill_icon_5601101,1,1203,,,,,,,,
756011012,-1,-1,-1,,1,0,3,0,,,,18,1,1638003|10190213|10190221|10190229,,,,,,,,2,,1007084,,,,,,,,,,,,,skill_icon_5601101,2,1203,,,,,,,,
756011013,-1,-1,-1,,1,0,3,0,,,,18,1,1638003|10190214|10190222|10190230,,,,,,,,2,,1007085,,,,,,,,,,,,,skill_icon_5601101,3,1203,,,,,,,,
756011014,-1,-1,-1,,1,0,3,0,,,,18,1,1638003|10190215|10190223|10190231,,,,,,,,2,,1007086,,,,,,,,,,,,,skill_icon_5601101,4,1203,,,,,,,,
756011015,-1,-1,-1,,1,0,3,0,,,,18,1,1638003|10190216|10190224|10190232,,,,,,,,2,,1007087,,,,,,,,,,,,,skill_icon_5601101,5,1203,,,,,,,,
756011021,-1,-1,-1,,1,0,28,1,,,,1,,1029281|1028719|1007091|1011214|1268017,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,1,,,,,,,,,
756011022,-1,-1,-1,,1,0,28,1,,,,1,,1029281|1028719|1007092|1011214|1268017,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,2,,,,,,,,,
756011023,-1,-1,-1,,1,0,28,1,,,,1,,1029281|1028719|1007093|1011214|1268017,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,3,,,,,,,,,
756011024,-1,-1,-1,,1,0,28,1,,,,1,,1029281|1028719|1007094|1011214|1268017,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,4,,,,,,,,,
756011025,-1,-1,-1,,1,0,28,1,,,,1,,1029282|1028720|1007095|1011214|1268017,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5601102,5,,,,,,,,,
756011031,-1,-1,-1,,1,0,2,1,,,,1,,1163008,,,,,,,,13,,1006086,,,,5,,1007083,,,,,,,skill_icon_5601103,1,,,,,,,,,
756011032,-1,-1,-1,,1,0,2,1,,,,1,,1163009,,,,,,,,13,,1006087,,,,5,,1007084,,,,,,,skill_icon_5601103,2,,,,,,,,,
756011033,-1,-1,-1,,1,0,2,1,,,,1,,1163010,,,,,,,,13,,1006088,,,,5,,1007085,,,,,,,skill_icon_5601103,3,,,,,,,,,
756011034,-1,-1,-1,,1,0,2,1,,,,1,,1163011,,,,,,,,13,,1006089,,,,5,,1007086,,,,,,,skill_icon_5601103,4,,,,,,,,,
756011035,-1,-1,-1,,1,0,2,1,,,,1,,1163012,,,,,,,,13,,1006090,,,,5,,1007087,,,,,,,skill_icon_5601103,5,,,,,,,,,
756011051,-1,-1,-1,,1,756011251,186,1,,,,1,,1635003|1163016,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,1,,,,,,,,,
756011251,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756011052,-1,-1,-1,,1,756011252,186,1,,,,1,,1635003|1163017,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,2,,,,,,,,,
756011252,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756011053,-1,-1,-1,,1,756011253,186,1,,,,1,,1635003|1163018,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,3,,,,,,,,,
756011253,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756011054,-1,-1,-1,,1,756011054,186,1,,,,1,,1635003|1163019,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,4,,,,,,,,,
756011254,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756011055,-1,-1,-1,,1,756011255,186,1,,,,1,,1635004|1163020,,,,,,,,18,2,1220007,,,,,,,,,,,,,skill_icon_5601104,5,,,,,,,,,
756011255,-1,-1,-1,,,0,35,1,,,,13,,1328021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501300,-1,-1,-1,,,0,1,0,,,,12,,1019121,,,,,,2199,,,,,,,,,,,,,,,,,skill_icon_0,,1204,,,,,,,,
65502200,-1,-1,-1,,,0,1,0,,,,12,,1019121,,,,,,2199,,,,,,,,,,,,,,,,,skill_icon_0,,1204,,,,,,,,
75501200,-1,-1,-1,,,0,1,0,,,,12,,1019121,,,,,,2199,,,,,,,,,,,,,,,,,skill_icon_0,,1204,,,,,,,,
617,-1,-1,-1,,,,1,1,,,,48,1,1294024|1636001,,,,,,2199,,1,,1013197,,,,,,,,,,,,,,,1204,,,,,,,,
618,-1,-1,-1,,,,1,1,,,,48,1,1294025|1636002,,,,,,2199,,1,,1013198,,,,,,,,,,,,,,,1204,,,,,,,,
619,-1,-1,-1,,,,1,1,,,,48,1,1294026|1636003,,,,,,2199,,1,,1013199,,,,,,,,,,,,,,,1204,,,,,,,,
620,-1,-1,-1,,,,1,1,,,,48,1,1294027|1636003,,,,,,2199,,1,,1013199,,,,,,,,,,,,,,,1204,,,,,,,,
621,-1,-1,-1,,,,1,1,,,,48,1,1294028|1636003,,,,,,2199,,1,,1013199,,,,,,,,,,,,,,,1204,,,,,,,,
622,-1,-1,-1,,,,1,1,,,,48,1,1294029|1636003,,,,,,2199,,1,,1013199,,,,,,,,,,,,,,,1204,,,,,,,,
623,-1,-1,-1,,,,1,1,,,,48,1,1294030|1636003,,,,,,2199,,1,,1013199,,,,,,,,,,,,,,,1204,,,,,,,,
624,-1,-1,-1,,,,1,1,,,,48,1,1294031|1636003,,,,,,2199,,1,,1013199,,,,,,,,,,,,,,,1204,,,,,,,,
5501301,-1,-1,-1,,,0,3,0,,,,43,2,10190233|1191052,,,,,,2200,,13,,1636001|1637001,,,,,,,,,,,,,skill_icon_5501301,1,1205,,,,,,,,
65502201,-1,-1,-1,,,0,3,0,,,,43,2,10190234|1191053,,,,,,2200,,13,,1636002|1637002,,,,,,,,,,,,,skill_icon_5501301,2,1205,,,,,,,,
75501201,-1,-1,-1,,,0,3,0,,,,43,2,10190235|1191054,,,,,,2200,,13,,1636003|1637003,,,,,,,,,,,,,skill_icon_5501301,3,1205,,,,,,,,
5501302,-1,-1,-1,,,0,28,1,,,,1,,1029283|1028729|1009282|1005088|1004284,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,1,,,,,,,,,
65502202,-1,-1,-1,,,0,28,1,,,,1,,1029284|1028730|1009283|1005089|1004285,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,2,,,,,,,,,
65502212,-1,-1,-1,,,0,28,1,,,,1,,1029285|1028731|1009284|1005090|1004286,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,3,,,,,,,,,
75501202,-1,-1,-1,,,0,28,1,,,,1,,1029285|1028731|1009284|1005090|1004286,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,3,,,,,,,,,
5501303,-1,-1,-1,,,5501323|5501343,28,1,,,,1,,1064383,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501303,1,,,,,,,,,
5501323,-1,-1,-1,,,0,9,1,,,,13,,1191060|1637001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501343,-1,-1,-1,,,0,19,1,,,,2,,1004287|1541009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65502203,-1,-1,-1,,,65502223|65502243,28,1,,,,1,,1064384,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501303,2,,,,,,,,,
65502223,-1,-1,-1,,,0,9,1,,,,13,,1191061|1637002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65502243,-1,-1,-1,,,0,19,1,,,,2,,1004288|1541010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65502213,-1,-1,-1,,,65502233|65502253,28,1,,,,1,,1064385,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501303,3,,,,,,,,,
65502233,-1,-1,-1,,,0,9,1,,,,13,,1191062|1637003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65502253,-1,-1,-1,,,0,19,1,,,,2,,1004289|1541011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75501203,-1,-1,-1,,,75501223|75501243,28,1,,,,1,,1064385,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501303,3,,,,,,,,,
75501223,-1,-1,-1,,,0,9,1,,,,13,,1191062|1637003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75501243,-1,-1,-1,,,0,19,1,,,,2,,1004289|1541011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501304,-1,-1,-1,,,0,127,1,,,,140,,1191068,,,,,,,,141,,1210071,,,,,,,,,,,,,skill_icon_5501304,1,,,,,,,,,
65502204,-1,-1,-1,,,0,127,1,,,,140,,1191069,,,,,,,,141,,1210072,,,,,,,,,,,,,skill_icon_5501304,2,,,,,,,,,
65502214,-1,-1,-1,,,0,127,1,,,,140,,1191070,,,,,,,,141,,1210073,,,,,,,,,,,,,skill_icon_5501304,3,,,,,,,,,
75501204,-1,-1,-1,,,0,127,1,,,,140,,1191070,,,,,,,,141,,1210073,,,,,,,,,,,,,skill_icon_5501304,3,,,,,,,,,
755012011,-1,-1,-1,,1,0,3,0,,,,43,2,10190236|1191055,,,,,,2200,,13,,1636003|1637004,,,,,,,,,,,,,skill_icon_5501301,1,1205,,,,,,,,
755012012,-1,-1,-1,,1,0,3,0,,,,43,2,10190237|1191056,,,,,,2200,,13,,1636003|1637005,,,,,,,,,,,,,skill_icon_5501301,2,1205,,,,,,,,
755012013,-1,-1,-1,,1,0,3,0,,,,43,2,10190238|1191057,,,,,,2200,,13,,1636003|1637006,,,,,,,,,,,,,skill_icon_5501301,3,1205,,,,,,,,
755012014,-1,-1,-1,,1,0,3,0,,,,43,2,10190239|1191058,,,,,,2200,,13,,1636003|1637007,,,,,,,,,,,,,skill_icon_5501301,4,1205,,,,,,,,
755012015,-1,-1,-1,,1,0,3,0,,,,43,2,10190240|1191059,,,,,,2200,,13,,1636003|1637008,,,,,,,,,,,,,skill_icon_5501301,5,1205,,,,,,,,
755012021,-1,-1,-1,,1,0,28,1,,,,1,,1029285|1028731|1009284|1005091|1004286,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,1,,,,,,,,,
755012022,-1,-1,-1,,1,0,28,1,,,,1,,1029285|1028731|1009284|1005092|1004286,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,2,,,,,,,,,
755012023,-1,-1,-1,,1,0,28,1,,,,1,,1029285|1028731|1009284|1005093|1004286,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,3,,,,,,,,,
755012024,-1,-1,-1,,1,0,28,1,,,,1,,1029285|1028731|1009284|1005094|1004286,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,4,,,,,,,,,
755012025,-1,-1,-1,,1,0,28,1,,,,1,,1029286|1028732|1009284|1005095|1004286,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501302,5,,,,,,,,,
755012031,-1,-1,-1,,1,755012131|755012231,28,1,,,,1,,1064386,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501303,1,,,,,,,,,
755012131,-1,-1,-1,,,0,9,1,,,,13,,1191063|1637004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755012231,-1,-1,-1,,,0,19,1,,,,2,,1004289|1541011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755012032,-1,-1,-1,,1,755012132|755012232,28,1,,,,1,,1064387,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501303,2,,,,,,,,,
