id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id,clear_act
67422,-1,-1,,-1,11,1003,7,,0,,1,artfact_114,,,,,,,,,,,,,1#1300000,,1,4,,,,27016,,,,,
67423,-1,-1,,-1,11,1003,7,,0,,1,artfact_114,,,,,,,,,,,,,1#1400000,,1,4,,,,27016,,,,,
67481,-1,-1,,-1,11,1003,7,,0,,1,artfact_115,,,,,,,,,,,,,1#1200000,,1,4,,,,27017,,,,,
67482,-1,-1,,-1,11,1003,7,,0,,1,artfact_115,,,,,,,,,,,,,1#1300000,,1,4,,,,27017,,,,,
67483,-1,-1,,-1,11,1003,7,,0,,1,artfact_115,,,,,,,,,,,,,1#1400000,,1,4,,,,27017,,,,,
67541,-1,,,-1,11,1003,7,,0,,1,artfact_116,,,,,,,,,,,,,1#1200000,,1,4,,,,27018,,,,,
67542,-1,,,-1,11,1003,7,,0,,1,artfact_116,,,,,,,,,,,,,1#1300000,,1,4,,,,27018,,,,,
67543,-1,,,-1,11,1003,7,,0,,1,artfact_116,,,,,,,,,,,,,1#1400000,,1,4,,,,27018,,,,,
67601,-1,-1,,-1,11,1003,7,,0,,1,artfact_117,,,,,,,,,,,,,1#1200000,,1,4,,,,27019,,,,,
67602,-1,-1,,-1,11,1003,7,,0,,1,artfact_117,,,,,,,,,,,,,1#1300000,,1,4,,,,27019,,,,,
67603,-1,-1,,-1,11,1003,7,,0,,1,artfact_117,,,,,,,,,,,,,1#1400000,,1,4,,,,27019,,,,,
67661,-1,-1,,-1,11,1003,7,,0,,1,artfact_118,,,,,,,,,,,,,1#1200000,,1,4,,,,27020,,,,,
67662,-1,-1,,-1,11,1003,7,,0,,1,artfact_118,,,,,,,,,,,,,1#1300000,,1,4,,,,27020,,,,,
67663,-1,-1,,-1,11,1003,7,,0,,1,artfact_118,,,,,,,,,,,,,1#1400000,,1,4,,,,27020,,,,,
67721,-1,-1,,-1,11,1003,7,,0,,1,artfact_119,,,,,,,,,,,,,1#1200000,,1,4,,,,27021,,,,,
67722,-1,-1,,-1,11,1003,7,,0,,1,artfact_119,,,,,,,,,,,,,1#1300000,,1,4,,,,27021,,,,,
67723,-1,-1,,-1,11,1003,7,,0,,1,artfact_119,,,,,,,,,,,,,1#1400000,,1,4,,,,27021,,,,,
7001,-1,-1,,-1,12,1002,5,3,0,,1,partner_avatar_4300702,1,,,,,,,,,,,,,,0,5,,,27001,10001,,,,,
27001,-1,-1,,-1,16,,5,3,0,,1,partner_avatar_4300702,1,,,,,,,,,,,,,,0,5,,,7001,,,,,,
7002,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200402,1,,,,,,,,,,,,,,0,5,,,27002,10002,,,,,
27002,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200402,1,,,,,,,,,,,,,,0,5,,,7002,,,,,,
7003,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100702,1,,,,,,,,,,,,,,0,5,,,27003,10003,,,,,
27003,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100702,1,,,,,,,,,,,,,,0,5,,,7003,,,,,,
7004,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300402,1,,,,,,,,,,,,,,0,5,,,27004,10004,,,,,
27004,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300402,1,,,,,,,,,,,,,,0,5,,,7004,,,,,,
7005,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100402,1,,,,,,,,,,,,,,0,5,,,27005,10005,,,,,
27005,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100402,1,,,,,,,,,,,,,,0,5,,,7005,,,,,,
7006,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200702,1,,,,,,,,,,,,,,0,5,,,27006,10006,,,,,
27006,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200702,1,,,,,,,,,,,,,,0,5,,,7006,,,,,,
7007,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_4200302,1,,,,,,,,,,,,,,0,5,,,27007,10007,,,,,
27007,-1,-1,,,16,,6,2,0,,1,partner_avatar_4200302,1,,,,,,,,,,,,,,0,5,,,7007,,,,,,
7008,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100202,1,,,,,,,,,,,,,,0,5,,,27008,10008,,,,,
27008,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100202,1,,,,,,,,,,,,,,0,5,,,7008,,,,,,
7009,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400102,1,,,,,,,,,,,,,,0,5,,,27009,10009,,,,,
27009,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400102,1,,,,,,,,,,,,,,0,5,,,7009,,,,,,
7010,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500502,1,,,,,,,,,,,,,,0,5,,,27010,10010,,,,,
27010,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500502,1,,,,,,,,,,,,,,0,5,,,7010,,,,,,
7011,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600302,1,,,,,,,,,,,,,,0,5,,,27011,10011,,,,,
27011,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600302,1,,,,,,,,,,,,,,0,5,,,7011,,,,,,
7012,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400702,1,,,,,,,,,,,,,,0,5,,,27012,10012,,,,,
27012,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400702,1,,,,,,,,,,,,,,0,5,,,7012,,,,,,
7013,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200502,1,,,,,,,,,,,,,,0,5,,,27013,10013,,,,,
27013,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200502,1,,,,,,,,,,,,,,0,5,,,7013,,,,,,
7014,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300102,1,,,,,,,,,,,,,,0,5,,,27014,10014,,,,,
27014,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300102,1,,,,,,,,,,,,,,0,5,,,7014,,,,,,
7015,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200102,1,,,,,,,,,,,,,,0,5,,,27015,10015,,,,,
27015,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200102,1,,,,,,,,,,,,,,0,5,,,7015,,,,,,
7016,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200202,1,,,,,,,,,,,,,,0,5,,,27016,10016,,,,,
27016,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200202,1,,,,,,,,,,,,,,0,5,,,7016,,,,,,
7017,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400803,1,,,,,,,,,,,,,,0,5,,,27017,10017,,,,,
27017,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400803,1,,,,,,,,,,,,,,0,5,,,7017,,,,,,
7018,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100403,1,,,,,,,,,,,,,,0,5,,,27018,10018,,,,,
27018,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100403,1,,,,,,,,,,,,,,0,5,,,7018,,,,,,
7019,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5101002,1,,,,,,,,,,,,,,0,5,,,27019,10019,,,,,
27019,-1,-1,,,16,,6,1,0,,1,partner_avatar_5101002,1,,,,,,,,,,,,,,0,5,,,7019,,,,,,
7020,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200403,1,,,,,,,,,,,,,,0,5,,,27020,10020,,,,,
27020,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200403,1,,,,,,,,,,,,,,0,5,,,7020,,,,,,
7021,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_4300703,1,,,,,,,,,,,,,,0,5,,,27021,10021,,,,,
27021,-1,-1,,,16,,6,3,0,,1,partner_avatar_4300703,1,,,,,,,,,,,,,,0,5,,,7021,,,,,,
7022,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100602,1,,,,,,,,,,,,,,0,5,,,27022,10022,,,,,
27022,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100602,1,,,,,,,,,,,,,,0,5,,,7022,,,,,,
7023,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600303,1,,,,,,,,,,,,,,0,5,,,27023,10023,,,,,
27023,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600303,1,,,,,,,,,,,,,,0,5,,,7023,,,,,,
7024,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100102,1,,,,,,,,,,,,,,0,5,,,27024,10024,,,,,
27024,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100102,1,,,,,,,,,,,,,,0,5,,,7024,,,,,,
7025,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600102,1,,,,,,,,,,,,,,0,5,,,27025,10025,,,,,
27025,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600102,1,,,,,,,,,,,,,,0,5,,,7025,,,,,,
7026,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400802,1,,,,,,,,,,,,,,0,5,,,27026,10026,,,,,
27026,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400802,1,,,,,,,,,,,,,,0,5,,,7026,,,,,,
7027,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500503,1,,,,,,,,,,,,,,0,5,,,27027,10027,,,,,
27027,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500503,1,,,,,,,,,,,,,,0,5,,,7027,,,,,,
7028,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400202,1,,,,,,,,,,,,,,0,5,,,27028,10028,,,,,
27028,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400202,1,,,,,,,,,,,,,,0,5,,,7028,,,,,,
7029,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600304,1,,,,,,,,,,,,,,0,5,,,27029,10029,,,,,
27029,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600304,1,,,,,,,,,,,,,,0,5,,,7029,,,,,,
7030,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200404,1,,,,,,,,,,,,,,0,5,,,27030,10030,,,,,
27030,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200404,1,,,,,,,,,,,,,,0,5,,,7030,,,,,,
7031,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5301102,1,,,,,,,,,,,,,,0,5,,,27031,10031,,,,,
27031,-1,-1,,,16,,6,3,0,,1,partner_avatar_5301102,1,,,,,,,,,,,,,,0,5,,,7031,,,,,,
7032,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300502,1,,,,,,,,,,,,,,0,5,,,27032,10032,,,,,
27032,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300502,1,,,,,,,,,,,,,,0,5,,,7032,,,,,,
7033,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500202,1,,,,,,,,,,,,,,0,5,,,27033,10033,,,,,
27033,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500202,1,,,,,,,,,,,,,,0,5,,,7033,,,,,,
7034,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100603,1,,,,,,,,,,,,,,0,5,,,27034,10034,,,,,
27034,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100603,1,,,,,,,,,,,,,,0,5,,,7034,,,,,,
7035,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500504,1,,,,,,,,,,,,,,0,5,,,27035,10035,,,,,
27035,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500504,1,,,,,,,,,,,,,,0,5,,,7035,,,,,,
7036,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200703,1,,,,,,,,,,,,,,0,5,,,27036,10036,,,,,
27036,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200703,1,,,,,,,,,,,,,,0,5,,,7036,,,,,,
7037,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600202,1,,,,,,,,,,,,,,0,5,,,27037,10037,,,,,
27037,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600202,1,,,,,,,,,,,,,,0,5,,,7037,,,,,,
7038,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5301002,1,,,,,,,,,,,,,,0,5,,,27038,10038,,,,,
27038,-1,-1,,,16,,6,3,0,,1,partner_avatar_5301002,1,,,,,,,,,,,,,,0,5,,,7038,,,,,,
7039,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300103,1,,,,,,,,,,,,,,0,5,,,27039,10039,,,,,
27039,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300103,1,,,,,,,,,,,,,,0,5,,,7039,,,,,,
7040,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5301003,1,,,,,,,,,,,,,,0,5,,,27040,10040,,,,,
27040,-1,-1,,,16,,6,3,0,,1,partner_avatar_5301003,1,,,,,,,,,,,,,,0,5,,,7040,,,,,,
7041,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400103,1,,,,,,,,,,,,,,0,5,,,27041,10041,,,,,
27041,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400103,1,,,,,,,,,,,,,,0,5,,,7041,,,,,,
7042,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400804,1,,,,,,,,,,,,,,0,5,,,27042,10042,,,,,
27042,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400804,1,,,,,,,,,,,,,,0,5,,,7042,,,,,,
7043,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500302,1,,,,,,,,,,,,,,0,5,,,27043,10043,,,,,
27043,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500302,1,,,,,,,,,,,,,,0,5,,,7043,,,,,,
7044,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300503,1,,,,,,,,,,,,,,0,5,,,27044,10044,,,,,
27044,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300503,1,,,,,,,,,,,,,,0,5,,,7044,,,,,,
7045,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100404,1,,,,,,,,,,,,,,0,5,,,27045,10045,,,,,
27045,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100404,1,,,,,,,,,,,,,,0,5,,,7045,,,,,,
7046,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600103,1,,,,,,,,,,,,,,0,5,,,27046,10046,,,,,
27046,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600103,1,,,,,,,,,,,,,,0,5,,,7046,,,,,,
7047,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200103,1,,,,,,,,,,,,,,0,5,,,27047,10047,,,,,
27047,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200103,1,,,,,,,,,,,,,,0,5,,,7047,,,,,,
7048,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600402,1,,,,,,,,,,,,,,0,5,,,27048,10048,,,,,
27048,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600402,1,,,,,,,,,,,,,,0,5,,,7048,,,,,,
7049,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500303,1,,,,,,,,,,,,,,0,5,,,27049,10049,,,,,
27049,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500303,1,,,,,,,,,,,,,,0,5,,,7049,,,,,,
7050,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500505,1,,,,,,,,,,,,,,0,5,,,27050,10050,,,,,
27050,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500505,1,,,,,,,,,,,,,,0,5,,,7050,,,,,,
7051,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400402,1,,,,,,,,,,,,,,0,5,,,27051,10051,,,,,
27051,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400402,1,,,,,,,,,,,,,,0,5,,,7051,,,,,,
7052,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5301004,1,,,,,,,,,,,,,,0,5,,,27052,10052,,,,,
27052,-1,-1,,,16,,6,3,0,,1,partner_avatar_5301004,1,,,,,,,,,,,,,,0,5,,,7052,,,,,,
7053,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400104,1,,,,,,,,,,,,,,0,5,,,27053,10053,,,,,
27053,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400104,1,,,,,,,,,,,,,,0,5,,,7053,,,,,,
7054,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200802,1,,,,,,,,,,,,,,0,5,,,27054,10054,,,,,
27054,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200802,1,,,,,,,,,,,,,,0,5,,,7054,,,,,,
7055,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5401002,1,,,,,,,,,,,,,,0,5,,,27055,10055,,,,,
27055,-1,-1,,,16,,6,4,0,,1,partner_avatar_5401002,1,,,,,,,,,,,,,,0,5,,,7055,,,,,,
7056,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5101102,1,,,,,,,,,,,,,,0,5,,,27056,10056,,,,,
27056,-1,-1,,,16,,6,1,0,,1,partner_avatar_5101102,1,,,,,,,,,,,,,,0,5,,,7056,,,,,,
7057,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600403,1,,,,,,,,,,,,,,0,5,,,27057,10057,,,,,
27057,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600403,1,,,,,,,,,,,,,,0,5,,,7057,,,,,,
7058,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_4300704,1,,,,,,,,,,,,,,0,5,,,27058,10058,,,,,
27058,-1,-1,,,16,,6,3,0,,1,partner_avatar_4300704,1,,,,,,,,,,,,,,0,5,,,7058,,,,,,
7059,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400902,1,,,,,,,,,,,,,,0,5,,,27059,10059,,,,,
27059,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400902,1,,,,,,,,,,,,,,0,5,,,7059,,,,,,
7060,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100203,1,,,,,,,,,,,,,,0,5,,,27060,10060,,,,,
27060,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100203,1,,,,,,,,,,,,,,0,5,,,7060,,,,,,
7061,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5101003,1,,,,,,,,,,,,,,0,5,,,27061,10061,,,,,
27061,-1,-1,,,16,,6,1,0,,1,partner_avatar_5101003,1,,,,,,,,,,,,,,0,5,,,7061,,,,,,
7062,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400502,1,,,,,,,,,,,,,,0,5,,,27062,10062,,,,,
27062,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400502,1,,,,,,,,,,,,,,0,5,,,7062,,,,,,
7063,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200503,1,,,,,,,,,,,,,,0,5,,,27063,10063,,,,,
27063,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200503,1,,,,,,,,,,,,,,0,5,,,7063,,,,,,
7064,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5201002,1,,,,,,,,,,,,,,0,5,,,27064,10064,,,,,
27064,-1,-1,,,16,,6,2,0,,1,partner_avatar_5201002,1,,,,,,,,,,,,,,0,5,,,7064,,,,,,
7065,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300702,1,,,,,,,,,,,,,,0,5,,,27065,10065,,,,,
27065,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300702,1,,,,,,,,,,,,,,0,5,,,7065,,,,,,
7066,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100802,1,,,,,,,,,,,,,,0,5,,,27066,10066,,,,,
27066,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100802,1,,,,,,,,,,,,,,0,5,,,7066,,,,,,
7067,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5301103,1,,,,,,,,,,,,,,0,5,,,27067,10067,,,,,
27067,-1,-1,,,16,,6,3,0,,1,partner_avatar_5301103,1,,,,,,,,,,,,,,0,5,,,7067,,,,,,
7068,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400203,1,,,,,,,,,,,,,,0,5,,,27068,10068,,,,,
27068,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400203,1,,,,,,,,,,,,,,0,5,,,7068,,,,,,
7069,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500402,1,,,,,,,,,,,,,,0,5,,,27069,10069,,,,,
27069,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500402,1,,,,,,,,,,,,,,0,5,,,7069,,,,,,
7070,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100302,1,,,,,,,,,,,,,,0,5,,,27070,10070,,,,,
27070,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100302,1,,,,,,,,,,,,,,0,5,,,7070,,,,,,
7071,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300104,1,,,,,,,,,,,,,,0,5,,,27071,10071,,,,,
27071,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300104,1,,,,,,,,,,,,,,0,5,,,7071,,,,,,
7072,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5400703,1,,,,,,,,,,,,,,0,5,,,27072,10072,,,,,
27072,-1,-1,,,16,,6,4,0,,1,partner_avatar_5400703,1,,,,,,,,,,,,,,0,5,,,7072,,,,,,
7073,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500602,1,,,,,,,,,,,,,,0,5,,,27073,10073,,,,,
27073,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500602,1,,,,,,,,,,,,,,0,5,,,7073,,,,,,
7074,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200203,1,,,,,,,,,,,,,,0,5,,,27074,10074,,,,,
27074,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200203,1,,,,,,,,,,,,,,0,5,,,7074,,,,,,
7075,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_4500302,1,,,,,,,,,,,,,,0,5,,,27075,10075,,,,,
27075,-1,-1,,,16,,6,5,0,,1,partner_avatar_4500302,1,,,,,,,,,,,,,,0,5,,,7075,,,,,,
7076,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100604,1,,,,,,,,,,,,,,0,5,,,27076,10076,,,,,
27076,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100604,1,,,,,,,,,,,,,,0,5,,,7076,,,,,,
7077,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600502,1,,,,,,,,,,,,,,0,5,,,27077,10077,,,,,
27077,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600502,1,,,,,,,,,,,,,,0,5,,,7077,,,,,,
7078,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5401102,1,,,,,,,,,,,,,,0,5,,,27078,10078,,,,,
27078,-1,-1,,,16,,6,4,0,,1,partner_avatar_5401102,1,,,,,,,,,,,,,,0,5,,,7078,,,,,,
7079,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500603,1,,,,,,,,,,,,,,0,5,,,27079,10079,,,,,
27079,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500603,1,,,,,,,,,,,,,,0,5,,,7079,,,,,,
7080,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300403,1,,,,,,,,,,,,,,0,5,,,27080,10080,,,,,
27080,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300403,1,,,,,,,,,,,,,,0,5,,,7080,,,,,,
7081,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200405,1,,,,,,,,,,,,,,0,5,,,27081,10081,,,,,
27081,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200405,1,,,,,,,,,,,,,,0,5,,,7081,,,,,,
7082,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5201202,1,,,,,,,,,,,,,,0,5,,,27082,10082,,,,,
27082,-1,-1,,,16,,6,2,0,,1,partner_avatar_5201202,1,,,,,,,,,,,,,,0,5,,,7082,,,,,,
7083,-1,-1,,,12,1002,6,6,0,,1,partner_avatar_5600503,1,,,,,,,,,,,,,,0,5,,,27083,10083,,,,,
27083,-1,-1,,,16,,6,6,0,,1,partner_avatar_5600503,1,,,,,,,,,,,,,,0,5,,,7083,,,,,,
7084,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5401003,1,,,,,,,,,,,,,,0,5,,,27084,10084,,,,,
27084,-1,-1,,,16,,6,4,0,,1,partner_avatar_5401003,1,,,,,,,,,,,,,,0,5,,,7084,,,,,,
7085,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100204,1,,,,,,,,,,,,,,0,5,,,27085,10085,,,,,
27085,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100204,1,,,,,,,,,,,,,,0,5,,,7085,,,,,,
7086,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5301104,1,,,,,,,,,,,,,,0,5,,,27086,10086,,,,,
27086,-1,-1,,,16,,6,3,0,,1,partner_avatar_5301104,1,,,,,,,,,,,,,,0,5,,,7086,,,,,,
7087,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5300703,1,,,,,,,,,,,,,,0,5,,,27087,10087,,,,,
27087,-1,-1,,,16,,6,3,0,,1,partner_avatar_5300703,1,,,,,,,,,,,,,,0,5,,,7087,,,,,,
7088,-1,-1,,,12,1002,6,5,0,,1,partner_avatar_5500604,1,,,,,,,,,,,,,,0,5,,,27088,10088,,,,,
27088,-1,-1,,,16,,6,5,0,,1,partner_avatar_5500604,1,,,,,,,,,,,,,,0,5,,,7088,,,,,,
7089,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5101103,1,,,,,,,,,,,,,,0,5,,,27089,10089,,,,,
27089,-1,-1,,,16,,6,1,0,,1,partner_avatar_5101103,1,,,,,,,,,,,,,,0,5,,,7089,,,,,,
7090,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200902,1,,,,,,,,,,,,,,0,5,,,27090,10090,,,,,
27090,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200902,1,,,,,,,,,,,,,,0,5,,,7090,,,,,,
7091,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100103,1,,,,,,,,,,,,,,0,5,,,27091,10091,,,,,
27091,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100103,1,,,,,,,,,,,,,,0,5,,,7091,,,,,,
7092,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5201203,1,,,,,,,,,,,,,,0,5,,,27092,10092,,,,,
27092,-1,-1,,,16,,6,2,0,,1,partner_avatar_5201203,1,,,,,,,,,,,,,,0,5,,,7092,,,,,,
7093,-1,-1,,,12,1002,6,4,0,,1,partner_avatar_5401103,1,,,,,,,,,,,,,,0,5,,,27093,10093,,,,,
27093,-1,-1,,,16,,6,4,0,,1,partner_avatar_5401103,1,,,,,,,,,,,,,,0,5,,,7093,,,,,,
7094,-1,-1,,,12,1002,6,2,0,,1,partner_avatar_5200104,1,,,,,,,,,,,,,,0,5,,,27094,10094,,,,,
27094,-1,-1,,,16,,6,2,0,,1,partner_avatar_5200104,1,,,,,,,,,,,,,,0,5,,,7094,,,,,,
7095,-1,-1,,,12,1002,6,3,0,,1,partner_avatar_5301202,1,,,,,,,,,,,,,,0,5,,,27095,10095,,,,,
27095,-1,-1,,,16,,6,3,0,,1,partner_avatar_5301202,1,,,,,,,,,,,,,,0,5,,,7095,,,,,,
7096,-1,-1,,,12,1002,6,1,0,,1,partner_avatar_5100803,1,,,,,,,,,,,,,,0,5,,,27096,10096,,,,,
27096,-1,-1,,,16,,6,1,0,,1,partner_avatar_5100803,1,,,,,,,,,,,,,,0,5,,,7096,,,,,,
