id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id,clear_act,jobGiftBoxID,is_change_border,sort_forward,is_soul_equip_box
5207102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5207406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200007,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5208406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200008,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209101,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209102,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209103,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209104,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209105,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209106,-1,-1,-1,-1,39,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209201,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209202,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209203,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209204,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209205,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209206,-1,-1,-1,-1,40,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209301,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209302,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209303,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209304,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209305,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209306,-1,-1,-1,-1,41,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209401,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209402,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209403,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209404,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209405,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
5209406,-1,-1,-1,-1,42,,1,,0,,1,soul_equip_5200009,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,
