id,next_id,select_next_ids,select,plot,name,image_path,type,res_path,map_swap,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale,is_memory,scale,partner_picture_xy,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,image_mirror,cg_show,cg_path,cg_scale,cg_layer,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,expression,face,face_pos,face_scale,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_scale,effect_xy,effect_layer,effect_count,jitter
4776,4777,,,,-1,activity_popularity_vote_bg,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,4778,,,,-1,activity_popularity_vote_bg,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,4779,,,,-1,activity_popularity_vote_bg,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,4780,,,,-1,activity_popularity_vote_bg,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,4781,,,,-1,activity_popularity_vote_bg,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,4782,,,,-1,activity_popularity_vote_bg,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,4783,,,,-1,activity_popularity_vote_bg,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,4784,,,,-1,activity_popularity_vote_bg,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,4785,,,,,activity_popularity_vote_bg,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,4786,,,,,activity_popularity_vote_bg,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,4787,,,,-1,activity_popularity_vote_bg,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,4788,,,,,activity_popularity_vote_bg,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,4789,,,,,activity_popularity_vote_bg,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,4790,,,,-1,activity_popularity_vote_bg,0,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,4791,,,,,activity_popularity_vote_bg,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,4792,,,,-1,activity_popularity_vote_bg,0,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,4793,,,,-1,activity_popularity_vote_bg,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,4794,,,,-1,activity_popularity_vote_bg,0,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,-1,,,,-1,activity_popularity_vote_bg,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4795,4796,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,4797,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,4798,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,4799,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4799,4800,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,4801,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,4802,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,4803,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4803,4804,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,4805,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,4806,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806,4807,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,4808,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4808,4809,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,4810,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,4811,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811,4812,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4812,4813,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,4814,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,4815,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,4816,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,4817,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,4818,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,4819,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,4820,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,4821,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,4822,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,4823,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,4824,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4824,4825,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825,4826,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,4827,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,4828,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,4829,,,,,market_scene2,1,,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,4830,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,-1,,,,-1,market_scene2,0,partner_picture_52020,0,,,,,,,,,0.8,200|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,4832,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,4833,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,4834,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,4835,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,4836,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,4837,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,4838,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,4839,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,4840,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,4841,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,4842,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,4843,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,4844,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844,4845,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,4846,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4846,4847,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847,4848,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848,4849,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849,4850,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,4851,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,4852,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,4853,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,4854,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,4855,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,4856,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,4857,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4857,4858,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,4859,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,4860,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,4861,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,4862,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4862,4863,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863,4864,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4864,4865,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,4866,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4866,4867,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,4868,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,4869,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,4870,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,4871,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,4872,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,4873,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,4874,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,4875,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875,4876,,,,,market_scene2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,4877,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,4878,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,4879,,,,-1,market_scene2,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,-1,,,,-1,market_scene2,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,4881,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,4882,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,4883,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,4884,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,4885,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,4886,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,4887,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,4888,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,4889,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,4890,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,4891,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,4892,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,4893,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,4894,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,4895,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,4896,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,4897,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,4898,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,4899,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,4900,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,4901,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,4902,,,,-1,xianfengzhendi,0,mob_old_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,4903,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,4904,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,4905,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,4906,,,,-1,xianfengzhendi,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,4907,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907,4908,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908,4909,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4909,4910,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,4911,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,4912,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,4913,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,4914,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,4915,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,4916,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,4917,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,4918,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,4919,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,4920,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,4921,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,4922,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,4923,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,4924,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,4925,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925,4926,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,4927,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,4928,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,4929,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,4930,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,4931,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,4932,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,4933,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,4934,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,4935,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,4936,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,-1,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,4938,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,4939,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,4940,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940,4941,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,4942,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,4943,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
