id,type,buff,num,round,prob
1058114,1058,dotBloodB,0.76,3.0,1.0
1058115,1058,dotBloodB,0.76,3.0,1.0
1058116,1058,dotBloodB,0.77,3.0,1.0
1058117,1058,dotBloodB,0.77,3.0,1.0
1058118,1058,dotBloodB,0.77,3.0,1.0
1058119,1058,dotBloodB,0.77,3.0,1.0
1058120,1058,dotBloodB,0.78,3.0,1.0
1058121,1058,dotBloodB,0.78,3.0,1.0
1058122,1058,dotBloodB,0.78,3.0,1.0
1058123,1058,dotBloodB,0.78,3.0,1.0
1058124,1058,dotBloodB,0.79,3.0,1.0
1058125,1058,dotBloodB,0.79,3.0,1.0
1058126,1058,dotBloodB,0.79,3.0,1.0
1058127,1058,dotBloodB,0.79,3.0,1.0
1058128,1058,dotBloodB,0.8,3.0,1.0
1058129,1058,dotBloodB,0.1,99.0,1.0
1058130,1058,dotBloodB,0.2,99.0,1.0
1058131,1058,dotBloodB,0.3,99.0,1.0
1059001,1059,zs,0.25,0.0,1.0
1059002,1059,zs,0.3,0.0,1.0
1059003,1059,zs,0.35,0.0,1.0
1059004,1059,zs,0.4,0.0,1.0
1059005,1059,zs,0.5,0.0,1.0
1059006,1059,zs,0.7,0.0,1.0
1062001,1062,ck,0.2,0.0,1.0
1062002,1062,ck,0.3,0.0,1.0
1062003,1062,ck,0.4,0.0,1.0
1064001,1064,changeCombat,202,0.0,1.0
1064002,1064,changeCombat,203,0.0,1.0
1064003,1064,changeCombat,204,0.0,1.0
1064004,1064,changeCombat,208,0.0,1.0
1064005,1064,changeCombat,209,0.0,1.0
1064006,1064,changeCombat,212,0.0,1.0
1064007,1064,changeCombat,213,0.0,1.0
1064008,1064,changeCombat,216,0.0,1.0
1064009,1064,changeCombat,217,0.0,1.0
1064010,1064,changeCombat,218,0.0,1.0
1064011,1064,changeCombat,219,0.0,1.0
1064012,1064,changeCombat,220,0.0,1.0
1064013,1064,changeCombat,221,0.0,1.0
1064014,1064,changeCombat,235,0.0,1.0
1064015,1064,changeCombat,236,0.0,1.0
1064016,1064,changeCombat,237,0.0,1.0
1064017,1064,changeCombat,238,0.0,1.0
1064018,1064,changeCombat,240,0.0,1.0
1064019,1064,changeCombat,241,0.0,1.0
1064020,1064,changeCombat,242,0.0,1.0
1064021,1064,changeCombat,243,0.0,1.0
1064022,1064,changeCombat,244,0.0,1.0
1064023,1064,changeCombat,245,0.0,1.0
1064024,1064,changeCombat,247,0.0,1.0
1064025,1064,changeCombat,260,0.0,1.0
1064026,1064,changeCombat,261,0.0,1.0
1064027,1064,changeCombat,262,0.0,1.0
1064028,1064,changeCombat,263,0.0,1.0
1064029,1064,changeCombat,264,0.0,1.0
1064030,1064,changeCombat,265,0.0,1.0
1064031,1064,changeCombat,266,0.0,1.0
1064032,1064,changeCombat,267,0.0,1.0
1064033,1064,changeCombat,268,0.0,1.0
1064034,1064,changeCombat,270,0.0,1.0
1064035,1064,changeCombat,271,0.0,1.0
1064036,1064,changeCombat,272,0.0,1.0
1064037,1064,changeCombat,273,0.0,1.0
1064038,1064,changeCombat,274,0.0,1.0
1064039,1064,changeCombat,275,0.0,1.0
1064040,1064,changeCombat,201,0.0,1.0
1064041,1064,changeCombat,276,0.0,1.0
1064042,1064,changeCombat,100001500|280,0.0,1.0
1064043,1064,changeCombat,100001500|280|281,0.0,1.0
1064044,1064,changeCombat,277,0.0,1.0
1064045,1064,changeCombat,278,0.0,1.0
1064046,1064,changeCombat,279,0.0,1.0
1064047,1064,changeCombat,282,0.0,1.0
1064048,1064,changeCombat,283,0.0,1.0
1064049,1064,changeCombat,284,0.0,1.0
1064050,1064,changeCombat,285,0.0,1.0
1064051,1064,changeCombat,286,0.0,1.0
1064052,1064,changeCombat,287,0.0,1.0
1064053,1064,changeCombat,288,0.0,1.0
1064054,1064,changeCombat,289,0.0,1.0
1064055,1064,changeCombat,290,0.0,1.0
1064056,1064,changeCombat,291|200000300,0.0,1.0
1064057,1064,changeCombat,292|200000500,0.0,1.0
1064058,1064,changeCombat,293|200000603,0.0,1.0
1064059,1064,changeCombat,293|294|200000603,0.0,1.0
1064060,1064,changeCombat,295,0.0,1.0
1064061,1064,changeCombat,296,0.0,1.0
1064062,1064,changeCombat,297,0.0,1.0
1064063,1064,changeCombat,298,0.0,1.0
1064064,1064,changeCombat,299,0.0,1.0
1064065,1064,changeCombat,300,0.0,1.0
1064066,1064,changeCombat,301,0.0,1.0
1064067,1064,changeCombat,302,0.0,1.0
1064068,1064,changeCombat,303,0.0,1.0
1064069,1064,changeCombat,304,0.0,1.0
1064070,1064,changeCombat,305,0.0,1.0
1064071,1064,changeCombat,306,0.0,1.0
1064072,1064,changeCombat,307,0.0,1.0
1064073,1064,changeCombat,308,0.0,1.0
1064074,1064,changeCombat,309,0.0,1.0
1064075,1064,changeCombat,310,0.0,1.0
1064076,1064,changeCombat,311,0.0,1.0
1064077,1064,changeCombat,312,0.0,1.0
1064078,1064,changeCombat,313,0.0,1.0
1064079,1064,changeCombat,314,0.0,1.0
1064080,1064,changeCombat,315,0.0,1.0
1064081,1064,changeCombat,316,0.0,1.0
1064082,1064,changeCombat,317,0.0,1.0
1064083,1064,changeCombat,318,0.0,1.0
1064084,1064,changeCombat,319,0.0,1.0
1064085,1064,changeCombat,320,0.0,1.0
1064086,1064,changeCombat,321,0.0,1.0
1064087,1064,changeCombat,322,0.0,1.0
1064088,1064,changeCombat,323,0.0,1.0
1064089,1064,changeCombat,324,0.0,1.0
1064090,1064,changeCombat,325,0.0,1.0
1064091,1064,changeCombat,326,0.0,1.0
1064092,1064,changeCombat,327,0.0,1.0
1064093,1064,changeCombat,328,0.0,1.0
1064094,1064,changeCombat,329,0.0,1.0
1064095,1064,changeCombat,330,0.0,1.0
1064096,1064,changeCombat,331,0.0,1.0
1064097,1064,changeCombat,332,0.0,1.0
1064098,1064,changeCombat,333,0.0,1.0
1064099,1064,changeCombat,334,0.0,1.0
1064100,1064,changeCombat,335,0.0,1.0
1064101,1064,changeCombat,336,0.0,1.0
1064102,1064,changeCombat,337,0.0,1.0
1064103,1064,changeCombat,338,0.0,1.0
1064104,1064,changeCombat,339,0.0,1.0
1064105,1064,changeCombat,340,0.0,1.0
1064106,1064,changeCombat,341,0.0,1.0
1064107,1064,changeCombat,342,0.0,1.0
1064108,1064,changeCombat,343,0.0,1.0
1064109,1064,changeCombat,344,0.0,1.0
1064110,1064,changeCombat,345,0.0,1.0
1064111,1064,changeCombat,346,0.0,1.0
1064112,1064,changeCombat,347,0.0,1.0
1064113,1064,changeCombat,348,0.0,1.0
1064114,1064,changeCombat,349,0.0,1.0
1064115,1064,changeCombat,350,0.0,1.0
1064116,1064,changeCombat,351,0.0,1.0
1064117,1064,changeCombat,352,0.0,1.0
1064118,1064,changeCombat,353,0.0,1.0
1064119,1064,changeCombat,354,0.0,1.0
1064120,1064,changeCombat,355,0.0,1.0
1064121,1064,changeCombat,356,0.0,1.0
1064122,1064,changeCombat,357,0.0,1.0
1064123,1064,changeCombat,358,0.0,1.0
1064124,1064,changeCombat,359,0.0,1.0
1064125,1064,changeCombat,360,0.0,1.0
1064126,1064,changeCombat,361,0.0,1.0
1064127,1064,changeCombat,362,0.0,1.0
1064128,1064,changeCombat,363,0.0,1.0
1064129,1064,changeCombat,364,0.0,1.0
1064130,1064,changeCombat,365,0.0,1.0
1064131,1064,changeCombat,366,0.0,1.0
1064132,1064,changeCombat,367,0.0,1.0
1064133,1064,changeCombat,368,0.0,1.0
1064134,1064,changeCombat,369,0.0,1.0
1064135,1064,changeCombat,370,0.0,1.0
1064136,1064,changeCombat,371,0.0,1.0
1064137,1064,changeCombat,372,0.0,1.0
1064138,1064,changeCombat,373,0.0,1.0
1064139,1064,changeCombat,374,0.0,1.0
1064140,1064,changeCombat,375,0.0,1.0
1064141,1064,changeCombat,376,0.0,1.0
1064142,1064,changeCombat,377,0.0,1.0
1064143,1064,changeCombat,378,0.0,1.0
1064144,1064,changeCombat,379,0.0,1.0
1064145,1064,changeCombat,380,0.0,1.0
1064146,1064,changeCombat,381,0.0,1.0
1064147,1064,changeCombat,382,0.0,1.0
1064148,1064,changeCombat,383,0.0,1.0
1064149,1064,changeCombat,384,0.0,1.0
1064150,1064,changeCombat,385,0.0,1.0
1064151,1064,changeCombat,386,0.0,1.0
1064152,1064,changeCombat,387,0.0,1.0
1064153,1064,changeCombat,388,0.0,1.0
1064154,1064,changeCombat,389,0.0,1.0
1064155,1064,changeCombat,390,0.0,1.0
1064156,1064,changeCombat,391,0.0,1.0
1064157,1064,changeCombat,392,0.0,1.0
1064158,1064,changeCombat,393,0.0,1.0
1064160,1064,changeCombat,394,0.0,1.0
1064161,1064,changeCombat,395,0.0,1.0
1064162,1064,changeCombat,396,0.0,1.0
1064163,1064,changeCombat,397,0.0,1.0
1064164,1064,changeCombat,398,0.0,1.0
1064165,1064,changeCombat,399,0.0,1.0
1064166,1064,changeCombat,400,0.0,1.0
1064167,1064,changeCombat,401,0.0,1.0
1064168,1064,changeCombat,402,0.0,1.0
1064169,1064,changeCombat,403,0.0,1.0
1064170,1064,changeCombat,404,0.0,1.0
1064171,1064,changeCombat,405,0.0,1.0
1064172,1064,changeCombat,406,0.0,1.0
1064173,1064,changeCombat,407,0.0,1.0
1064174,1064,changeCombat,408,0.0,1.0
1064175,1064,changeCombat,409,0.0,1.0
1064176,1064,changeCombat,410,0.0,1.0
1064177,1064,changeCombat,411,0.0,1.0
1064178,1064,changeCombat,412,0.0,1.0
1064179,1064,changeCombat,413,0.0,1.0
1064180,1064,changeCombat,414,0.0,1.0
1064181,1064,changeCombat,415,0.0,1.0
1064182,1064,changeCombat,416,0.0,1.0
1064183,1064,changeCombat,417,0.0,1.0
1064184,1064,changeCombat,418,0.0,1.0
1064185,1064,changeCombat,419,0.0,1.0
1064186,1064,changeCombat,420,0.0,1.0
1064187,1064,changeCombat,421,0.0,1.0
1064188,1064,changeCombat,422,0.0,1.0
1064189,1064,changeCombat,423,0.0,1.0
1064190,1064,changeCombat,424,0.0,1.0
1064191,1064,changeCombat,425,0.0,1.0
1064192,1064,changeCombat,426,0.0,1.0
1064193,1064,changeCombat,427,0.0,1.0
1064194,1064,changeCombat,428,0.0,1.0
1064195,1064,changeCombat,429,0.0,1.0
1064196,1064,changeCombat,430,0.0,1.0
1064197,1064,changeCombat,431,0.0,1.0
1064198,1064,changeCombat,432,0.0,1.0
1064199,1064,changeCombat,433,0.0,1.0
1064200,1064,changeCombat,434,0.0,1.0
1064201,1064,changeCombat,435,0.0,1.0
1064202,1064,changeCombat,436,0.0,1.0
1064203,1064,changeCombat,437,0.0,1.0
1064204,1064,changeCombat,438,0.0,1.0
1064205,1064,changeCombat,439,0.0,1.0
1064206,1064,changeCombat,440,0.0,1.0
1064207,1064,changeCombat,441,0.0,1.0
1064208,1064,changeCombat,442,0.0,1.0
1064209,1064,changeCombat,443,0.0,1.0
1064210,1064,changeCombat,444,0.0,1.0
1064211,1064,changeCombat,445,0.0,1.0
1064212,1064,changeCombat,446,0.0,1.0
1064213,1064,changeCombat,447,0.0,1.0
1064214,1064,changeCombat,448,0.0,1.0
1064215,1064,changeCombat,449,0.0,1.0
1064216,1064,changeCombat,450,0.0,1.0
1064217,1064,changeCombat,451,0.0,1.0
1064218,1064,changeCombat,452,0.0,1.0
1064219,1064,changeCombat,453,0.0,1.0
1064220,1064,changeCombat,454,0.0,1.0
1064221,1064,changeCombat,455,0.0,1.0
1064222,1064,changeCombat,456,0.0,1.0
1064223,1064,changeCombat,457,0.0,1.0
1064224,1064,changeCombat,458,0.0,1.0
1064225,1064,changeCombat,459,0.0,1.0
1064226,1064,changeCombat,460,0.0,1.0
1064227,1064,changeCombat,461,0.0,1.0
1064228,1064,changeCombat,462,0.0,1.0
1064229,1064,changeCombat,463,0.0,1.0
1064230,1064,changeCombat,464,0.0,1.0
1064231,1064,changeCombat,465,0.0,1.0
1064232,1064,changeCombat,466,0.0,1.0
1064233,1064,changeCombat,467,0.0,1.0
1064234,1064,changeCombat,468,0.0,1.0
1064235,1064,changeCombat,469,0.0,1.0
1064236,1064,changeCombat,470,0.0,1.0
1064237,1064,changeCombat,471,0.0,1.0
1064238,1064,changeCombat,472,0.0,1.0
1064239,1064,changeCombat,473,0.0,1.0
1064240,1064,changeCombat,474,0.0,1.0
1064241,1064,changeCombat,475,0.0,1.0
1064242,1064,changeCombat,476,0.0,1.0
1064243,1064,changeCombat,477,0.0,1.0
1064244,1064,changeCombat,478,0.0,1.0
1064245,1064,changeCombat,479,0.0,1.0
1064246,1064,changeCombat,480,0.0,1.0
1064247,1064,changeCombat,481,0.0,1.0
1064248,1064,changeCombat,482,0.0,1.0
1064249,1064,changeCombat,483,0.0,1.0
1064250,1064,changeCombat,484,0.0,1.0
1064251,1064,changeCombat,485,0.0,1.0
1064252,1064,changeCombat,486,0.0,1.0
1064253,1064,changeCombat,487,0.0,1.0
1064254,1064,changeCombat,488,0.0,1.0
1064255,1064,changeCombat,489,0.0,1.0
1064256,1064,changeCombat,490,0.0,1.0
1064257,1064,changeCombat,491,0.0,1.0
1064258,1064,changeCombat,492,0.0,1.0
1064259,1064,changeCombat,493,0.0,1.0
1064260,1064,changeCombat,494,0.0,1.0
1064261,1064,changeCombat,495,0.0,1.0
1064262,1064,changeCombat,496,0.0,1.0
1064263,1064,changeCombat,497,0.0,1.0
1064264,1064,changeCombat,498,0.0,1.0
1064265,1064,changeCombat,499,0.0,1.0
1064266,1064,changeCombat,500,0.0,1.0
1064267,1064,changeCombat,501,0.0,1.0
1064268,1064,changeCombat,502,0.0,1.0
1064269,1064,changeCombat,503,0.0,1.0
1064270,1064,changeCombat,504,0.0,1.0
1064271,1064,changeCombat,505,0.0,1.0
1064272,1064,changeCombat,506,0.0,1.0
1064273,1064,changeCombat,507,0.0,1.0
1064274,1064,changeCombat,508,0.0,1.0
1064275,1064,changeCombat,509,0.0,1.0
1064276,1064,changeCombat,510,0.0,1.0
1064277,1064,changeCombat,511,0.0,1.0
1064278,1064,changeCombat,512,0.0,1.0
1064279,1064,changeCombat,513,0.0,1.0
1064280,1064,changeCombat,514,0.0,1.0
1064281,1064,changeCombat,515,0.0,1.0
1064282,1064,changeCombat,516,0.0,1.0
1064283,1064,changeCombat,517,0.0,1.0
1064284,1064,changeCombat,518,0.0,1.0
1064285,1064,changeCombat,519,0.0,1.0
1064286,1064,changeCombat,520,0.0,1.0
1064287,1064,changeCombat,521,0.0,1.0
1064288,1064,changeCombat,522,0.0,1.0
1064289,1064,changeCombat,523,0.0,1.0
1064290,1064,changeCombat,524,0.0,1.0
1064291,1064,changeCombat,525,0.0,1.0
1064292,1064,changeCombat,526,0.0,1.0
1064293,1064,changeCombat,527,0.0,1.0
1064294,1064,changeCombat,528,0.0,1.0
1064295,1064,changeCombat,529,0.0,1.0
1064296,1064,changeCombat,530,0.0,1.0
1064297,1064,changeCombat,531,0.0,1.0
1064298,1064,changeCombat,532,0.0,1.0
1064299,1064,changeCombat,533,0.0,1.0
1064300,1064,changeCombat,534,0.0,1.0
1064301,1064,changeCombat,535,0.0,1.0
1064302,1064,changeCombat,536,0.0,1.0
1064303,1064,changeCombat,537,0.0,1.0
1064304,1064,changeCombat,538,0.0,1.0
1064305,1064,changeCombat,539,0.0,1.0
1064306,1064,changeCombat,540,0.0,1.0
1064307,1064,changeCombat,541,0.0,1.0
1064308,1064,changeCombat,542,0.0,1.0
1064309,1064,changeCombat,543,0.0,1.0
1064310,1064,changeCombat,544,0.0,1.0
1064311,1064,changeCombat,545,0.0,1.0
1064312,1064,changeCombat,546,0.0,1.0
1064313,1064,changeCombat,547,0.0,1.0
1064314,1064,changeCombat,548,0.0,1.0
1064315,1064,changeCombat,549,0.0,1.0
1064316,1064,changeCombat,550,0.0,1.0
1064317,1064,changeCombat,551,0.0,1.0
1064318,1064,changeCombat,552,0.0,1.0
1064319,1064,changeCombat,553,0.0,1.0
1064320,1064,changeCombat,554,0.0,1.0
1064321,1064,changeCombat,555,0.0,1.0
1064322,1064,changeCombat,556,0.0,1.0
1064323,1064,changeCombat,557,0.0,1.0
1064324,1064,changeCombat,558,0.0,1.0
1064325,1064,changeCombat,559,0.0,1.0
1064326,1064,changeCombat,560,0.0,1.0
1064327,1064,changeCombat,561,0.0,1.0
1064328,1064,changeCombat,562,0.0,1.0
1064329,1064,changeCombat,563,0.0,1.0
1064330,1064,changeCombat,564,0.0,1.0
1064331,1064,changeCombat,565,0.0,1.0
1065001,1065,fsStun,0,2.0,0.8
1065002,1065,fsStun,0,2.0,1.0
1065003,1065,fsStun,0,2.0,0.5
1066001,1066,fsDotBlood,1.8,1.0,1.0
1066002,1066,fsDotBlood,0.3,2.0,1.0
1066003,1066,fsDotBlood,0.4,2.0,1.0
1066004,1066,fsDotBlood,0.45,2.0,1.0
1066005,1066,fsDotBlood,0.46,2.0,1.0
1066006,1066,fsDotBlood,0.62,2.0,1.0
1066007,1066,fsDotBlood,0.83,2.0,1.0
1066008,1066,fsDotBlood,0.5,3.0,1.0
1066009,1066,fsDotBlood,1.83,1.0,1.0
1066010,1066,fsDotBlood,1.86,1.0,1.0
1066011,1066,fsDotBlood,1.89,1.0,1.0
1066012,1066,fsDotBlood,1.92,1.0,1.0
1066013,1066,fsDotBlood,1.95,1.0,1.0
1066014,1066,fsDotBlood,0.6,3.0,1.0
1066015,1066,fsDotBlood,1.2,3.0,1.0
1066016,1066,fsDotBlood,1.8,3.0,1.0
1066017,1066,fsDotBlood,1.9,3.0,1.0
1067001,1067,zsIce,0,1.0,0.5
1067002,1067,zsIce,0,2.0,0.11
1067003,1067,zsIce,0,2.0,0.14
1067004,1067,zsIce,0,2.0,0.19
1067005,1067,zsIce,0,2.0,0.167
1067006,1067,zsIce,0,2.0,0.193
1067007,1067,zsIce,0,2.0,0.16
1067008,1067,zsIce,0,2.0,0.2
1067009,1067,zsIce,0,2.0,0.215
1068001,1068,zsStun,0,2.0,0.4
1068002,1068,zsStun,0,2.0,0.6
1069001,1069,zsForbid,0,2.0,0.75
1069002,1069,zsForbid,0,2.0,1.0
1070001,1070,zsHurt,0.5,0.0,1.0
1070002,1070,zsHurt,0.8,0.0,1.0
1070003,1070,zsHurt,1.2,0.0,1.0
1071001,1071,zsArmP,-0.21,2.0,1.0
1072001,1072,ckStone,0,2.0,0.4
1073001,1073,ckForbid,0,2.0,0.5
1073002,1073,ckForbid,0,2.0,0.8
1074001,1074,ckHurt,0.5,0.0,1.0
1074002,1074,ckHurt,0.6,0.0,1.0
1074003,1074,ckHurt,0.8,0.0,1.0
1074004,1074,ckHurt,1,0.0,1.0
1075001,1075,msForbid,0,3.0,0.75
1076001,1076,yxHurt,0.5,0.0,1.0
1077001,1077,yxAtkP,-0.25,2.0,1.0
1078001,1078,arm,60,99.0,1.0
1078002,1078,arm,120,99.0,1.0
1078003,1078,arm,180,99.0,1.0
1078004,1078,arm,300,99.0,1.0
1103001,1103,ckStun,0,2.0,0.6
1103002,1103,ckStun,0,2.0,0.8
1103003,1103,ckStun,0,2.0,1.0
1104001,1104,mhurt,1024,0.0,1.0
1104002,1104,mhurt,1025,0.0,1.0
1104003,1104,mhurt,1124,0.0,1.0
1104004,1104,mhurt,1247,0.0,1.0
1104005,1104,mhurt,1306,0.0,1.0
1104006,1104,mhurt,1470,0.0,1.0
1104007,1104,mhurt,1565,0.0,1.0
1104008,1104,mhurt,1587,0.0,1.0
1104009,1104,mhurt,1625,0.0,1.0
1104010,1104,mhurt,1693,0.0,1.0
1104011,1104,mhurt,1765,0.0,1.0
1104012,1104,mhurt,1868,0.0,1.0
1104013,1104,mhurt,1916,0.0,1.0
1104014,1104,mhurt,2006,0.0,1.0
1104015,1104,mhurt,2076,0.0,1.0
1104016,1104,mhurt,2139,0.0,1.0
1104017,1104,mhurt,2149,0.0,1.0
1104018,1104,mhurt,2207,0.0,1.0
1104019,1104,mhurt,2362,0.0,1.0
1104020,1104,mhurt,2430,0.0,1.0
1104021,1104,mhurt,2447,0.0,1.0
1104022,1104,mhurt,2527,0.0,1.0
1104023,1104,mhurt,2585,0.0,1.0
1104024,1104,mhurt,2649,0.0,1.0
1104025,1104,mhurt,2711,0.0,1.0
1104026,1104,mhurt,2808,0.0,1.0
1104027,1104,mhurt,2888,0.0,1.0
1104028,1104,mhurt,2978,0.0,1.0
1104029,1104,mhurt,2992,0.0,1.0
1104030,1104,mhurt,3031,0.0,1.0
1104031,1104,mhurt,3091,0.0,1.0
1104032,1104,mhurt,3254,0.0,1.0
1104033,1104,mhurt,3273,0.0,1.0
1104034,1104,mhurt,3329,0.0,1.0
1104035,1104,mhurt,3429,0.0,1.0
1104036,1104,mhurt,3477,0.0,1.0
1104037,1104,mhurt,3533,0.0,1.0
1104038,1104,mhurt,3554,0.0,1.0
1104039,1104,mhurt,3700,0.0,1.0
1104040,1104,mhurt,3770,0.0,1.0
1104041,1104,mhurt,3835,0.0,1.0
1104042,1104,mhurt,3880,0.0,1.0
1104043,1104,mhurt,3923,0.0,1.0
1104044,1104,mhurt,3975,0.0,1.0
1104045,1104,mhurt,4116,0.0,1.0
1104046,1104,mhurt,4146,0.0,1.0
1104047,1104,mhurt,4211,0.0,1.0
1104048,1104,mhurt,4331,0.0,1.0
1104049,1104,mhurt,4369,0.0,1.0
1104050,1104,mhurt,4397,0.0,1.0
1104051,1104,mhurt,4417,0.0,1.0
1104052,1104,mhurt,4592,0.0,1.0
1104053,1104,mhurt,4652,0.0,1.0
1104054,1104,mhurt,4678,0.0,1.0
1104055,1104,mhurt,4782,0.0,1.0
1104056,1104,mhurt,4815,0.0,1.0
1104057,1104,mhurt,4859,0.0,1.0
1104058,1104,mhurt,4959,0.0,1.0
1104059,1104,mhurt,5038,0.0,1.0
1104060,1104,mhurt,5093,0.0,1.0
1104061,1104,mhurt,5233,0.0,1.0
1104062,1104,mhurt,5240,0.0,1.0
1104063,1104,mhurt,5261,0.0,1.0
1104064,1104,mhurt,5301,0.0,1.0
1104065,1104,mhurt,5484,0.0,1.0
1104066,1104,mhurt,5521,0.0,1.0
1104067,1104,mhurt,5534,0.0,1.0
1104068,1104,mhurt,5684,0.0,1.0
1104069,1104,mhurt,5707,0.0,1.0
1104070,1104,mhurt,5743,0.0,1.0
1104071,1104,mhurt,5802,0.0,1.0
1104072,1104,mhurt,5930,0.0,1.0
1104073,1104,mhurt,5975,0.0,1.0
1104074,1104,mhurt,6083,0.0,1.0
1104075,1104,mhurt,6135,0.0,1.0
1104076,1104,mhurt,6153,0.0,1.0
1104077,1104,mhurt,6185,0.0,1.0
1104078,1104,mhurt,6364,0.0,1.0
1104079,1104,mhurt,6376,0.0,1.0
1104080,1104,mhurt,6416,0.0,1.0
1104081,1104,mhurt,6586,0.0,1.0
1104082,1104,mhurt,6599,0.0,1.0
1104083,1104,mhurt,6627,0.0,1.0
1104084,1104,mhurt,6645,0.0,1.0
1104085,1104,mhurt,6822,0.0,1.0
1104086,1104,mhurt,6857,0.0,1.0
1104087,1104,mhurt,6926,0.0,1.0
1104088,1104,mhurt,7037,0.0,1.0
1104089,1104,mhurt,7045,0.0,1.0
1104090,1104,mhurt,7069,0.0,1.0
1104091,1104,mhurt,7207,0.0,1.0
1104092,1104,mhurt,7268,0.0,1.0
1104093,1104,mhurt,7298,0.0,1.0
1104094,1104,mhurt,7488,0.0,1.0
1104095,1104,mhurt,7491,0.0,1.0
1104096,1104,mhurt,7511,0.0,1.0
1104097,1104,mhurt,7739,0.0,1.0
1104098,1104,mhurt,7769,0.0,1.0
1104099,1104,mhurt,7939,0.0,1.0
1104100,1104,mhurt,7953,0.0,1.0
1104101,1104,mhurt,8050,0.0,1.0
1104102,1104,mhurt,8180,0.0,1.0
1104103,1104,mhurt,8315,0.0,1.0
1104104,1104,mhurt,8331,0.0,1.0
1104105,1104,mhurt,8390,0.0,1.0
1104106,1104,mhurt,8395,0.0,1.0
1104107,1104,mhurt,8612,0.0,1.0
1104108,1104,mhurt,8621,0.0,1.0
1104109,1104,mhurt,8837,0.0,1.0
1104110,1104,mhurt,8841,0.0,1.0
1104111,1104,mhurt,8893,0.0,1.0
1104112,1104,mhurt,9062,0.0,1.0
1104113,1104,mhurt,9139,0.0,1.0
1104114,1104,mhurt,9174,0.0,1.0
1104115,1104,mhurt,9279,0.0,1.0
1104116,1104,mhurt,9292,0.0,1.0
1104117,1104,mhurt,9503,0.0,1.0
1104118,1104,mhurt,9721,0.0,1.0
1104119,1104,mhurt,9743,0.0,1.0
1104120,1104,mhurt,9944,0.0,1.0
1104121,1104,mhurt,9963,0.0,1.0
1104122,1104,mhurt,10108,0.0,1.0
1104123,1104,mhurt,10163,0.0,1.0
1104124,1104,mhurt,10194,0.0,1.0
1104125,1104,mhurt,10385,0.0,1.0
1104126,1104,mhurt,10605,0.0,1.0
1104127,1104,mhurt,10645,0.0,1.0
1104128,1104,mhurt,10787,0.0,1.0
1104129,1104,mhurt,10826,0.0,1.0
1104130,1104,mhurt,11042,0.0,1.0
1104131,1104,mhurt,11047,0.0,1.0
1104132,1104,mhurt,11096,0.0,1.0
1104133,1104,mhurt,11267,0.0,1.0
1104134,1104,mhurt,11489,0.0,1.0
1104135,1104,mhurt,11547,0.0,1.0
1104136,1104,mhurt,11611,0.0,1.0
1104137,1104,mhurt,11708,0.0,1.0
1104138,1104,mhurt,11931,0.0,1.0
1104139,1104,mhurt,11976,0.0,1.0
1104140,1104,mhurt,11998,0.0,1.0
1104141,1104,mhurt,12149,0.0,1.0
1104142,1104,mhurt,12373,0.0,1.0
1104143,1104,mhurt,12435,0.0,1.0
1104144,1104,mhurt,12449,0.0,1.0
1104145,1104,mhurt,12590,0.0,1.0
1104146,1104,mhurt,12815,0.0,1.0
1104147,1104,mhurt,12900,0.0,1.0
1104148,1104,mhurt,12910,0.0,1.0
1104149,1104,mhurt,13031,0.0,1.0
1104150,1104,mhurt,13257,0.0,1.0
1104151,1104,mhurt,13259,0.0,1.0
1104152,1104,mhurt,13351,0.0,1.0
1104153,1104,mhurt,13472,0.0,1.0
1104154,1104,mhurt,13699,0.0,1.0
1104155,1104,mhurt,13802,0.0,1.0
1104156,1104,mhurt,13844,0.0,1.0
1104157,1104,mhurt,13913,0.0,1.0
1104158,1104,mhurt,14083,0.0,1.0
1104159,1104,mhurt,14141,0.0,1.0
1104160,1104,mhurt,14253,0.0,1.0
1104161,1104,mhurt,14583,0.0,1.0
1104162,1104,mhurt,14704,0.0,1.0
1104163,1104,mhurt,14778,0.0,1.0
1104164,1104,mhurt,14907,0.0,1.0
1104165,1104,mhurt,15234,0.0,1.0
1104166,1104,mhurt,15712,0.0,1.0
1104167,1104,mhurt,15731,0.0,1.0
1104168,1104,mhurt,15917,0.0,1.0
1104169,1104,mhurt,16025,0.0,1.0
1104170,1104,mhurt,16555,0.0,1.0
1104171,1104,mhurt,16646,0.0,1.0
1104172,1104,mhurt,17251,0.0,1.0
1104173,1104,mhurt,17346,0.0,1.0
1104174,1104,mhurt,17379,0.0,1.0
1104175,1104,mhurt,17580,0.0,1.0
1104176,1104,mhurt,17876,0.0,1.0
1104177,1104,mhurt,18203,0.0,1.0
1104178,1104,mhurt,18514,0.0,1.0
1104179,1104,mhurt,18585,0.0,1.0
1104180,1104,mhurt,18667,0.0,1.0
1104181,1104,mhurt,19027,0.0,1.0
1104182,1104,mhurt,19197,0.0,1.0
1104183,1104,mhurt,19448,0.0,1.0
1104184,1104,mhurt,19851,0.0,1.0
1104185,1104,mhurt,19919,0.0,1.0
1104186,1104,mhurt,19988,0.0,1.0
1104187,1104,mhurt,20382,0.0,1.0
1104188,1104,mhurt,20518,0.0,1.0
1104189,1104,mhurt,20675,0.0,1.0
1104190,1104,mhurt,21253,0.0,1.0
1104191,1104,mhurt,21309,0.0,1.0
