id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id,clear_act,jobGiftBoxID,is_change_border,sort_forward,is_soul_equip_box
930177,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52011,,,,,,52011#50,,,,,,1.0,1#6000,10199.0,1.0,3.0,,,,,,,,,,,,,
930178,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51011,,,,,,51011#50,,,,,,1.0,1#6000,10200.0,1.0,3.0,,,,,,,,,,,,,
930179,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53007,,,,,,53007#50,,,,,,1.0,1#6000,10201.0,1.0,3.0,,,,,,,,,,,,,
930180,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,partner_avatar_55006,,,,,,55006#50,,,,,,1.0,1#6000,10205.0,1.0,3.0,,,,,,,,,,,,,
930181,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,6.0,0.0,,1.0,partner_avatar_56005,,,,,,56005#50,,,,,,1.0,1#6000,10206.0,1.0,3.0,,,,,,,,,,,,,
930182,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,4.0,0.0,,1.0,partner_avatar_54011,,,,,,54011#50,,,,,,1.0,1#6000,10207.0,1.0,3.0,,,,,,,,,,,,,
930183,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52012,,,,,,52012#50,,,,,,1.0,1#6000,10208.0,1.0,3.0,,,,,,,,,,,,,
930184,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53012,,,,,,53012#50,,,,,,1.0,1#6000,10209.0,1.0,3.0,,,,,,,,,,,,,
930185,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51012,,,,,,51012#50,,,,,,1.0,1#6000,10210.0,1.0,3.0,,,,,,,,,,,,,
930186,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52013,,,,,,52013#50,,,,,,1.0,1#6000,10217.0,1.0,3.0,,,,,,,,,,,,,
930187,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,partner_avatar_55007,,,,,,55007#50,,,,,,1.0,1#6000,10224.0,1.0,3.0,,,,,,,,,,,,,
930188,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,6.0,0.0,,1.0,partner_avatar_56006,,,,,,56006#50,,,,,,1.0,1#6000,10225.0,1.0,3.0,,,,,,,,,,,,,
930189,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,4.0,0.0,,1.0,partner_avatar_54012,,,,,,54012#50,,,,,,1.0,1#6000,10226.0,1.0,3.0,,,,,,,,,,,,,
930190,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53013,,,,,,53013#50,,,,,,1.0,1#6000,10227.0,1.0,3.0,,,,,,,,,,,,,
930191,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52014,,,,,,52014#50,,,,,,1.0,1#6000,10228.0,1.0,3.0,,,,,,,,,,,,,
930192,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51013,,,,,,51013#50,,,,,,1.0,1#6000,10235.0,1.0,3.0,,,,,,,,,,,,,
930193,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,4.0,0.0,,1.0,partner_avatar_54013,,,,,,54013#50,,,,,,1.0,1#6000,10236.0,1.0,3.0,,,,,,,,,,,,,
930194,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,6.0,0.0,,1.0,partner_avatar_56007,,,,,,56007#50,,,,,,1.0,1#6000,10237.0,1.0,3.0,,,,,,,,,,,,,
930195,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,partner_avatar_55008,,,,,,55008#50,,,,,,1.0,1#6000,10238.0,1.0,3.0,,,,,,,,,,,,,
930196,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,4.0,0.0,,1.0,partner_avatar_54014,,,,,,54014#50,,,,,,1.0,1#6000,10239.0,1.0,3.0,,,,,,,,,,,,,
930197,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,partner_avatar_55009,,,,,,55009#50,,,,,,1.0,1#6000,10240.0,1.0,3.0,,,,,,,,,,,,,
930198,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53014,,,,,,53014#50,,,,,,1.0,1#6000,10241.0,1.0,3.0,,,,,,,,,,,,,
930199,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52015,,,,,,52015#50,,,,,,1.0,1#6000,10242.0,1.0,3.0,,,,,,,,,,,,,
930200,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51014,,,,,,51014#50,,,,,,1.0,1#6000,10243.0,1.0,3.0,,,,,,,,,,,,,
930201,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53015,,,,,,53015#50,,,,,,1.0,1#6000,10244.0,1.0,3.0,,,,,,,,,,,,,
930202,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51015,,,,,,51015#50,,,,,,1.0,1#6000,10245.0,1.0,3.0,,,,,,,,,,,,,
930203,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,4.0,0.0,,1.0,partner_avatar_54015,,,,,,54015#50,,,,,,1.0,1#6000,10246.0,1.0,3.0,,,,,,,,,,,,,
930204,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52016,,,,,,52016#50,,,,,,1.0,1#6000,10247.0,1.0,3.0,,,,,,,,,,,,,
930205,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,partner_avatar_55010,,,,,,55010#50,,,,,,1.0,1#6000,10248.0,1.0,3.0,,,,,,,,,,,,,
930206,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,6.0,0.0,,1.0,partner_avatar_56008,,,,,,56008#50,,,,,,1.0,1#6000,10249.0,1.0,3.0,,,,,,,,,,,,,
930207,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,4.0,0.0,,1.0,partner_avatar_54016,,,,,,54016#50,,,,,,1.0,1#6000,10250.0,1.0,3.0,,,,,,,,,,,,,
930208,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52017,,,,,,52017#50,,,,,,1.0,1#6000,10251.0,1.0,3.0,,,,,,,,,,,,,
930209,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51016,,,,,,51016#50,,,,,,1.0,1#6000,10252.0,1.0,3.0,,,,,,,,,,,,,
930210,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53016,,,,,,53016#50,,,,,,1.0,1#6000,10253.0,1.0,3.0,,,,,,,,,,,,,
930211,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,4.0,0.0,,1.0,partner_avatar_54017,,,,,,54017#50,,,,,,1.0,1#6000,10260.0,1.0,3.0,,,,,,,,,,,,,
930212,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53017,,,,,,53017#50,,,,,,1.0,1#6000,10261.0,1.0,3.0,,,,,,,,,,,,,
930213,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,6.0,0.0,,1.0,partner_avatar_56009,,,,,,56009#50,,,,,,1.0,1#6000,10262.0,1.0,3.0,,,,,,,,,,,,,
930214,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,partner_avatar_55011,,,,,,55011#50,,,,,,1.0,1#6000,10263.0,1.0,3.0,,,,,,,,,,,,,
930215,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52018,,,,,,52018#50,,,,,,1.0,1#6000,10264.0,1.0,3.0,,,,,,,,,,,,,
930216,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51017,,,,,,51017#50,,,,,,1.0,1#6000,10265.0,1.0,3.0,,,,,,,,,,,,,
930217,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53018,,,,,,53018#50,,,,,,1.0,1#6000,10266.0,1.0,3.0,,,,,,,,,,,,,
930218,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51018,,,,,,51018#50,,,,,,1.0,1#6000,10267.0,1.0,3.0,,,,,,,,,,,,,
930219,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,4.0,0.0,,1.0,partner_avatar_54018,,,,,,54018#50,,,,,,1.0,1#6000,10268.0,1.0,3.0,,,,,,,,,,,,,
930220,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,7.0,0.0,,1.0,partner_avatar_75700,,,,,,757001#100,,,,,,1.0,1#6000,10269.0,1.0,3.0,,,,,,,,,,,,,
930222,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52019,,,,,,52019#50,,,,,,1.0,1#6000,10271.0,1.0,3.0,,,,,,,,,,,,,
930223,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,6.0,0.0,,1.0,partner_avatar_56010,,,,,,56010#50,,,,,,1.0,1#6000,10272.0,1.0,3.0,,,,,,,,,,,,,
930224,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,partner_avatar_55012,,,,,,55012#50,,,,,,1.0,1#6000,10273.0,1.0,3.0,,,,,,,,,,,,,
930225,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,3.0,0.0,,1.0,partner_avatar_53019,,,,,,53019#50,,,,,,1.0,1#6000,10274.0,1.0,3.0,,,,,,,,,,,,,
930226,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,7.0,0.0,,1.0,partner_avatar_75701,,,,,,757002#100,,,,,,1.0,1#6000,10275.0,1.0,3.0,,,,,,,,,,,,,
930228,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,1.0,0.0,,1.0,partner_avatar_51019,,,,,,51019#50,,,,,,1.0,1#6000,10277.0,1.0,3.0,,,,,,,,,,,,,
930229,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,2.0,0.0,,1.0,partner_avatar_52020,,,,,,52020#50,,,,,,1.0,1#6000,10278.0,1.0,3.0,,,,,,,,,,,,,
930230,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,7.0,0.0,,1.0,partner_avatar_757003,,,,,,757003#100,,,,,,1.0,1#6000,10279.0,1.0,3.0,,,,,,,,,,,,,
930232,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,6.0,0.0,,1.0,icon_17,,,,,,56011#50,,,,,,1.0,1#6000,10281.0,1.0,3.0,,,,,,,,,,,,,
930233,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,icon_17,,,,,,55013#50,,,,,,1.0,1#6000,10282.0,1.0,3.0,,,,,,,,,,,,,
930234,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,6.0,0.0,,1.0,icon_17,,,,,,56012#50,,,,,,1.0,1#6000,10283.0,1.0,3.0,,,,,,,,,,,,,
930235,-1,-1.0,-1.0,-1,3.0,1002.0,5.0,5.0,0.0,,1.0,icon_17,,,,,,55014#50,,,,,,1.0,1#6000,10284.0,1.0,3.0,,,,,,,,,,,,,
940001,-1,-1.0,-1.0,-1,15.0,1002.0,4.0,0.0,0.0,,1.0,icon_940001,,,,,,0#30,,2|3|8|25|27,,,940001.0,,,10175.0,1.0,3.0,,,,,,,,,,,,,
940002,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,0.0,0.0,,1.0,icon_940002,,,,,,0#50,,3|8|22|29|27,,,940002.0,,,10176.0,1.0,3.0,,,,,,,,,,,,,
940003,-1,-1.0,-1.0,-1,15.0,1002.0,3.0,0.0,0.0,,1.0,icon_940003,,,,,,0#20,,2|3|25,,,940003.0,,,10177.0,1.0,3.0,,,,,,,,,,,,,
940004,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,0.0,0.0,,1.0,icon_940004,,,,,,0#50,,56|62,,,940004.0,,,10202.0,1.0,3.0,,,,,,,,,,,,,
940005,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,5.0,0.0,,1.0,icon_940005,,,,,,0#50,,62,,,940005.0,,,10203.0,1.0,3.0,,,,,,,,,,,,,
940006,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,6.0,0.0,,1.0,icon_940005,,,,,,0#50,,62,,,940006.0,,,10204.0,1.0,3.0,,,,,,,,,,,,,
940011,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,1.0,0.0,,1.0,icon_940002,,,,,,0#50,,6|29,,,940011.0,,,10178.0,1.0,3.0,,,,,,,,,,,,,
940012,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,2.0,0.0,,1.0,icon_940002,,,,,,0#50,,6|29,,,940012.0,,,10179.0,1.0,3.0,,,,,,,,,,,,,
940013,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,3.0,0.0,,1.0,icon_940002,,,,,,0#50,,6|29,,,940013.0,,,10180.0,1.0,3.0,,,,,,,,,,,,,
940014,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,4.0,0.0,,1.0,icon_940002,,,,,,0#50,,6|29,,,940014.0,,,10181.0,1.0,3.0,,,,,,,,,,,,,
940015,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,5.0,0.0,,1.0,icon_940002,,,,,,0#50,,,,,940015.0,,,10182.0,1.0,3.0,,,,,,,,,,,,,
940016,-1,-1.0,-1.0,-1,15.0,1002.0,5.0,6.0,0.0,,1.0,icon_940002,,,,,,0#50,,,,,940016.0,,,10183.0,1.0,3.0,,,,,,,,,,,,,
940021,-1,-1.0,-1.0,-1,15.0,1002.0,4.0,1.0,0.0,,1.0,icon_940001,,,,,,0#30,,2|6|27,,,940021.0,,,10184.0,1.0,3.0,,,,,,,,,,,,,
940022,-1,-1.0,-1.0,-1,15.0,1002.0,4.0,2.0,0.0,,1.0,icon_940001,,,,,,0#30,,2|6|27,,,940022.0,,,10185.0,1.0,3.0,,,,,,,,,,,,,
940023,-1,-1.0,-1.0,-1,15.0,1002.0,4.0,3.0,0.0,,1.0,icon_940001,,,,,,0#30,,2|6|27,,,940023.0,,,10186.0,1.0,3.0,,,,,,,,,,,,,
940024,-1,-1.0,-1.0,-1,15.0,1002.0,4.0,4.0,0.0,,1.0,icon_940001,,,,,,0#30,,2|6|27,,,940024.0,,,10187.0,1.0,3.0,,,,,,,,,,,,,
940025,-1,-1.0,-1.0,-1,15.0,1002.0,4.0,5.0,0.0,,1.0,icon_940001,,,,,,0#30,,8|29,,,940025.0,,,10188.0,1.0,3.0,,,,,,,,,,,,,
940026,-1,-1.0,-1.0,-1,15.0,1002.0,4.0,6.0,0.0,,1.0,icon_940001,,,,,,0#30,,8|29,,,940026.0,,,10189.0,1.0,3.0,,,,,,,,,,,,,
940031,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,1.0,0.0,,1.0,partner_avatar_661001,,,,,,661001#50,,,,,,,,10211.0,1.0,3.0,,,,,,,,,,,,,
940032,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,2.0,0.0,,1.0,partner_avatar_662001,,,,,,662001#50,,,,,,,,10212.0,1.0,3.0,,,,,,,,,,,,,
940033,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,3.0,0.0,,1.0,partner_avatar_663001,,,,,,663001#50,,,,,,,,10213.0,1.0,3.0,,,,,,,,,,,,,
940034,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,4.0,0.0,,1.0,partner_avatar_664001,,,,,,664001#50,,,,,,,,10214.0,1.0,3.0,,,,,,,,,,,,,
940035,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,5.0,0.0,,1.0,partner_avatar_665001,,,,,,665001#50,,,,,,,,10215.0,1.0,3.0,,,,,,,,,,,,,
940036,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,6.0,0.0,,1.0,partner_avatar_666001,,,,,,666001#50,,,,,,,,10216.0,1.0,3.0,,,,,,,,,,,,,
940041,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,1.0,0.0,,1.0,partner_avatar_661001,,,,,,661001#50,,,,,,,,10218.0,1.0,3.0,,,,,,,,,,,,,
940042,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,2.0,0.0,,1.0,partner_avatar_662001,,,,,,662001#50,,,,,,,,10219.0,1.0,3.0,,,,,,,,,,,,,
940043,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,3.0,0.0,,1.0,partner_avatar_663001,,,,,,663001#50,,,,,,,,10220.0,1.0,3.0,,,,,,,,,,,,,
940044,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,4.0,0.0,,1.0,partner_avatar_664001,,,,,,664001#50,,,,,,,,10221.0,1.0,3.0,,,,,,,,,,,,,
940045,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,5.0,0.0,,1.0,partner_avatar_665001,,,,,,665001#50,,,,,,,,10222.0,1.0,3.0,,,,,,,,,,,,,
940046,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,6.0,0.0,,1.0,partner_avatar_666001,,,,,,666001#50,,,,,,,,10223.0,1.0,3.0,,,,,,,,,,,,,
940047,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,1.0,0.0,,1.0,partner_avatar_661001,,,,,,761001#50,,,,,,,,10229.0,1.0,3.0,,,,,,,,,,,,,
940048,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,2.0,0.0,,1.0,partner_avatar_662001,,,,,,762001#50,,,,,,,,10230.0,1.0,3.0,,,,,,,,,,,,,
940049,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,3.0,0.0,,1.0,partner_avatar_663001,,,,,,763001#50,,,,,,,,10231.0,1.0,3.0,,,,,,,,,,,,,
940050,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,4.0,0.0,,1.0,partner_avatar_664001,,,,,,764001#50,,,,,,,,10232.0,1.0,3.0,,,,,,,,,,,,,
940051,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,5.0,0.0,,1.0,partner_avatar_665001,,,,,,765001#50,,,,,,,,10233.0,1.0,3.0,,,,,,,,,,,,,
940052,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,6.0,0.0,,1.0,partner_avatar_666001,,,,,,766001#50,,,,,,,,10234.0,1.0,3.0,,,,,,,,,,,,,
940053,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,1.0,0.0,,1.0,partner_avatar_661001,,,,,,561001#50,,,,,,,,10254.0,1.0,3.0,,,,,,,,,,,,,
940054,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,2.0,0.0,,1.0,partner_avatar_662001,,,,,,562001#50,,,,,,,,10255.0,1.0,3.0,,,,,,,,,,,,,
940055,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,3.0,0.0,,1.0,partner_avatar_663001,,,,,,563001#50,,,,,,,,10256.0,1.0,3.0,,,,,,,,,,,,,
940056,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,4.0,0.0,,1.0,partner_avatar_664001,,,,,,564001#50,,,,,,,,10257.0,1.0,3.0,,,,,,,,,,,,,
940057,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,5.0,0.0,,1.0,partner_avatar_665001,,,,,,565001#50,,,,,,,,10258.0,1.0,3.0,,,,,,,,,,,,,
940058,-1,-1.0,-1.0,-1,3.0,1002.0,6.0,6.0,0.0,,1.0,partner_avatar_666001,,,,,,566001#50,,,,,,,,10259.0,1.0,3.0,,,,,,,,,,,,,
940059,-1,-1.0,-1.0,-1,15.0,1002.0,6.0,7.0,0.0,,1.0,icon_940002,,,,,,0#100,,,,,,,,,1.0,3.0,,,,,,,,,,,,,
953001,-1,-1.0,-1.0,-1,4.0,1002.0,3.0,,0.0,,1.0,icon_953001,,,,,,,9#20,6,,,953001.0,,,10190.0,1.0,6.0,4.0,,,,,,,,,,,2.0,
954001,-1,-1.0,-1.0,-1,4.0,1002.0,4.0,,0.0,,1.0,icon_954001,,,,,,,14#30,3|6|22,,,954001.0,,,10191.0,1.0,6.0,4.0,,,,,,,,,,,2.0,
955001,-1,-1.0,-1.0,-1,4.0,1002.0,5.0,,0.0,,1.0,icon_955001,,,,,,,19#50,3|6|22,,,955001.0,,,10192.0,1.0,6.0,4.0,,,,,,,,,,,2.0,
955099,-1,-1.0,-1.0,-1,4.0,1002.0,5.0,,0.0,,1.0,icon_955099,,,,,,,20#50,6|24|22,,,955099.0,,,10193.0,1.0,6.0,4.0,,,,,,,,,,,2.0,
956001,-1,-1.0,-1.0,-1,4.0,1002.0,6.0,,0.0,,1.0,icon_956001,,,,,,,31#50,6|24,,,956001.0,,,10194.0,1.0,6.0,4.0,,,,,,,,,,,2.0,
956099,-1,-1.0,-1.0,-1,4.0,1002.0,6.0,,0.0,,1.0,icon_956099,,,,,,,32#50,,,,956099.0,,,10195.0,1.0,6.0,4.0,,,,,,,,,,,2.0,
960001,-1,-1.0,-1.0,-1,5.0,,6.0,,0.0,,1.0,icon_960001,,,,0#10,,,,,,,,,,10196.0,,,,,,,,,,,,,,,
971001,-1,-1.0,-1.0,-1,34.0,1002.0,1.0,,0.0,,1.0,icon_971001,,,,,,,32#10,,,,971001.0,,,5.0,1.0,6.0,5.0,,,,,,,,,,,3.0,
972001,-1,-1.0,-1.0,-1,34.0,1002.0,2.0,,0.0,,1.0,icon_972001,,,,,,,32#10,,,,972001.0,,,6.0,1.0,6.0,5.0,,,,,,,,,,,3.0,
973001,-1,-1.0,-1.0,-1,34.0,1002.0,3.0,,0.0,,1.0,icon_973001,,,,,,,32#20,,,,973001.0,,,7.0,1.0,6.0,5.0,,,,,,,,,,,3.0,
974001,-1,-1.0,-1.0,-1,34.0,1002.0,4.0,,0.0,,1.0,icon_974001,,,,,,,32#30,,,,974001.0,,,8.0,1.0,6.0,5.0,,,,,,,,,,,3.0,
975001,-1,-1.0,-1.0,-1,34.0,1002.0,5.0,,0.0,,1.0,icon_975001,,,,,,,32#40,,,,975001.0,,,9.0,1.0,6.0,5.0,,,,,,,,,,,3.0,
976001,-1,-1.0,-1.0,-1,34.0,1002.0,6.0,,0.0,,1.0,icon_976001,,,,,,,32#50,,,,976001.0,,,10.0,1.0,6.0,5.0,,,,,,,,,,,3.0,
982001,-1,-1.0,-1.0,-1,35.0,1002.0,2.0,,0.0,,1.0,icon_982001,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
983001,-1,-1.0,-1.0,-1,35.0,1002.0,3.0,,0.0,,1.0,icon_983001,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
984001,-1,-1.0,-1.0,-1,35.0,1002.0,4.0,,0.0,,1.0,icon_984001,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
984002,-1,-1.0,-1.0,-1,35.0,1002.0,4.0,,0.0,,1.0,icon_984002,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
984003,-1,-1.0,-1.0,-1,35.0,1002.0,4.0,,0.0,,1.0,icon_984003,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
984004,-1,-1.0,-1.0,-1,35.0,1002.0,4.0,,0.0,,1.0,icon_984004,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
985001,-1,-1.0,-1.0,-1,35.0,1002.0,5.0,,0.0,,1.0,icon_985001,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
985002,-1,-1.0,-1.0,-1,35.0,1002.0,5.0,,0.0,,1.0,icon_985002,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
985003,-1,-1.0,-1.0,-1,35.0,1002.0,5.0,,0.0,,1.0,icon_985003,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
986001,-1,-1.0,-1.0,-1,35.0,1002.0,6.0,,0.0,,1.0,icon_986001,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
1000001,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000001,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000002,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000002,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000003,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000003,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000004,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000004,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000005,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000005,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000006,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000006,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000007,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000007,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000008,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000008,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000009,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000009,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000010,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000010,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000011,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000011,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000012,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000012,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000013,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000013,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000014,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000014,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000015,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000015,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000016,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000016,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000017,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000017,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000018,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000018,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
1000019,-1,-1.0,,-1.0,17.0,,1.0,,0.0,,,icon_1000019,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,
