id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
52012,Anastasia,"Auch wenn wir jetzt Mitschülerinnen sind, warne ich dich gleich zu Beginn. Rede lieber nicht zu viel vor mir~Ich hasse Lästern~","Die, die sich nicht angemessen verhalten, verschwinden am Abend einfach unauffällig~","Hey, pass auf wo du hinläufst! Ich habe den Boden gerade gewischt!","Wie, du willst auch meinen Messer-Zirkustrick ausprobieren! Ich kann dir versprechen, dass du kein Blut verlieren wirst, aber ob ich das gleiche über deine Haare sagen kann?","Ab und zu helfe ich Fenek die Bibliothek sauber zu machen——Jedes Mal wenn ich ihr helfe, dauert es 7 Tage bis ich fertig bin...",Hast du mich gerade heimlich angeschaut? Ist irgendwas dreckiges an meinem Körper?,"Hör auf zu jammern, folge uns einfach!","Hör auf zu rennen, du wirst nicht entkommen!",Tanaka Rie,"Hör auf mir diesen Müll zu geben, seh ich aus wie deine Putzfrau~",... Nicht schlecht.,"Ah, das müssen wir vorsichtig säuber und verstauen!","Ich brauch keinen Eid, ich kann deine Intentionen erkennen.","Guten morgen~Ähm, was gibt es heute?","Ich mag das nicht so sonderlich, aber da du mir es gegeben hast, werde ich es annehmen~","Ein Messer oder zwei, das macht keinen großen Unterschied~",All das habe ich schon früh gelernt…,"Sehen beeinflusst nicht, was ich sehen kann, solange ich will kann ich alles sehen.",So eine Ausrüstung ist besser als nichts~,"Ich wollte gerade ein neues Kostüm kaufen, als du kamst, Danke dir~","Überall wo es nicht laut ist, ist okay.",Ich mag keine lauten Orte… hier ist okay…,"Komm von dort drüber rein, ich habe hier gerade sauber gemacht~","Geh, leg dich hin, und steh hier nicht so rum wie bestellt und nicht abgeholt. Das unterbricht mein Putzen~","Geh zur Arbeit, dann kann ich in der Zeit aufräumen…",Vergiss die Aufgabenbelohnung nicht~,"Am Campus ist etwas neues passiert. Geh selbst, wenn du genau wissen willst was.",Mit einem einzigen vernichtenden Schlag~,"Heute hab ich dich gewinnen lassen, nächtes Mal wirst du nicht so viel Glück haben~",填充,填充,填充,填充
652019,Anastasia,"Auch wenn wir jetzt Mitschülerinnen sind, warne ich dich gleich zu Beginn. Rede lieber nicht zu viel vor mir~Ich hasse Lästern~","Die, die sich nicht angemessen verhalten, verschwinden am Abend einfach unauffällig~","Hey, pass auf wo du hinläufst! Ich habe den Boden gerade gewischt!","Wie, du willst auch meinen Messer-Zirkustrick ausprobieren! Ich kann dir versprechen, dass du kein Blut verlieren wirst, aber ob ich das gleiche über deine Haare sagen kann?","Ab und zu helfe ich Fenek die Bibliothek sauber zu machen——Jedes Mal wenn ich ihr helfe, dauert es 7 Tage bis ich fertig bin...",Hast du mich gerade heimlich angeschaut? Ist irgendwas dreckiges an meinem Körper?,"Hör auf zu jammern, folge uns einfach!","Hör auf zu rennen, du wirst nicht entkommen!",Tanaka Rie,"Hör auf mir diesen Müll zu geben, seh ich aus wie deine Putzfrau~",... Nicht schlecht.,"Ah, das müssen wir vorsichtig säuber und verstauen!","Ich brauch keinen Eid, ich kann deine Intentionen erkennen.","Guten morgen~Ähm, was gibt es heute?","Ich mag das nicht so sonderlich, aber da du mir es gegeben hast, werde ich es annehmen~","Ein Messer oder zwei, das macht keinen großen Unterschied~",All das habe ich schon früh gelernt…,"Sehen beeinflusst nicht, was ich sehen kann, solange ich will kann ich alles sehen.",So eine Ausrüstung ist besser als nichts~,"Ich wollte gerade ein neues Kostüm kaufen, als du kamst, Danke dir~","Überall wo es nicht laut ist, ist okay.",Ich mag keine lauten Orte… hier ist okay…,"Komm von dort drüber rein, ich habe hier gerade sauber gemacht~","Geh, leg dich hin, und steh hier nicht so rum wie bestellt und nicht abgeholt. Das unterbricht mein Putzen~","Geh zur Arbeit, dann kann ich in der Zeit aufräumen…",Vergiss die Aufgabenbelohnung nicht~,"Am Campus ist etwas neues passiert. Geh selbst, wenn du genau wissen willst was.",Mit einem einzigen vernichtenden Schlag~,"Heute hab ich dich gewinnen lassen, nächtes Mal wirst du nicht so viel Glück haben~",填充,填充,填充,填充
752012,Anastasia,"Auch wenn wir jetzt Mitschülerinnen sind, warne ich dich gleich zu Beginn. Rede lieber nicht zu viel vor mir~Ich hasse Lästern~","Die, die sich nicht angemessen verhalten, verschwinden am Abend einfach unauffällig~","Hey, pass auf wo du hinläufst! Ich habe den Boden gerade gewischt!","Wie, du willst auch meinen Messer-Zirkustrick ausprobieren! Ich kann dir versprechen, dass du kein Blut verlieren wirst, aber ob ich das gleiche über deine Haare sagen kann?","Ab und zu helfe ich Fenek die Bibliothek sauber zu machen——Jedes Mal wenn ich ihr helfe, dauert es 7 Tage bis ich fertig bin...",Hast du mich gerade heimlich angeschaut? Ist irgendwas dreckiges an meinem Körper?,"Hör auf zu jammern, folge uns einfach!","Hör auf zu rennen, du wirst nicht entkommen!",Tanaka Rie,"Hör auf mir diesen Müll zu geben, seh ich aus wie deine Putzfrau~",... Nicht schlecht.,"Ah, das müssen wir vorsichtig säuber und verstauen!","Ich brauch keinen Eid, ich kann deine Intentionen erkennen.","Guten morgen~Ähm, was gibt es heute?","Ich mag das nicht so sonderlich, aber da du mir es gegeben hast, werde ich es annehmen~","Ein Messer oder zwei, das macht keinen großen Unterschied~",All das habe ich schon früh gelernt…,"Sehen beeinflusst nicht, was ich sehen kann, solange ich will kann ich alles sehen.",So eine Ausrüstung ist besser als nichts~,"Ich wollte gerade ein neues Kostüm kaufen, als du kamst, Danke dir~","Überall wo es nicht laut ist, ist okay.",Ich mag keine lauten Orte… hier ist okay…,"Komm von dort drüber rein, ich habe hier gerade sauber gemacht~","Geh, leg dich hin, und steh hier nicht so rum wie bestellt und nicht abgeholt. Das unterbricht mein Putzen~","Geh zur Arbeit, dann kann ich in der Zeit aufräumen…",Vergiss die Aufgabenbelohnung nicht~,"Am Campus ist etwas neues passiert. Geh selbst, wenn du genau wissen willst was.",Mit einem einzigen vernichtenden Schlag~,"Heute hab ich dich gewinnen lassen, nächtes Mal wirst du nicht so viel Glück haben~",填充,填充,填充,填充
53012,Schmetterling,"Senpai, schau meine neue Einstellung, ich bin nicht mehr so schwach wie vorher!","Wenn man eines Tages seine inneren Sorgen überkommt, wird auch der Körper stärker!","Senpai, wenn es etwas gibt, wobei ich dir helfen kann, dann sage mir sofort Bescheid!","Obwohl ich mich noch nicht an meinen Arm gewöhnt hab, kann ich spüren, dass sich meine Kraft verändert hat. Ich verspreche, dass ich bald sicher eine Hilfe sein kann!","Ich weiß nicht wie ich mit so viel Kraft umgehen soll! Ah, vorsicht Senpai!... Au, Au... Senpai, alles okay?... Senpai, was machst du...","Senpai, wie findest du mein neues Aussehen? KongMing hat gesagt, du würdest es sicher mögen...",Ich bin bereit für den Kampf!,Für meine Freunde!,Noto Mamiko,"Ähm... Senpai, kannst du mir nächstes Mal etwas anderes geben?","Danke, Senpai! Ich werde das Geschenk mit meinem Leben beschützen!","Ich... Ich, weiß nicht was ich sagen soll? Kann ich so ein Geschenk wirklich annehmen?... Vielen Dank, Senpai!","Senpai... Senpai, auch wenn ich noch ein bisschen nervös bin, werde ich ""Ja"" zu deinem Antrag sagen! Ich werde nicht mehr so feige sein und ohne Minderwertigkeitsgefühle entscheiden! Ich werde deine Iron Fist sein! Pass immer gut auf mich auf~","Senpai, was für ein wundervoller Tag heute!",Für Iron Fist aber auch für alle anderen werde ich nicht stehen bleiben!,"Bitte lass mich stärker werden, ich will alle unterstützen können!","Ich will auch ein Senior werden. Ich hoffe, dass ich dann den anderen besser helfen kann~","Das Update meiner Prothese ist abgeschlossen, vielleicht ist es möglich beim nächsten Update ein paar hübsche Dekorationen hinzuzufügen?","Senpai, bitte gib mir das Waschmittel dort drüben, die Ausrüstung wurde gerade erst gewechselt und muss auch gut versorgt werden~",Wo hast du diese Ausrüstung her? Senpai du bist wirklich super!,Verbringst du heute Zeit mit mir! Super? Ich werde mich von meiner besten Seite zeigen!,Du hast ein Zimmer für mich vorbereitet? Danke Senpai!,Ich sortiere gerade die Aufnahmen vom letzten Kampf und werde sie dann mit Anastasia besprechen~wenn du mit mir reden willst musst du etwas warten~,"Senpai, willst du ausruhen? Bitte warten kurz…, leg deinen Kopf auf meinen Schoß… beweg dich nicht so viel…","Senpai, vergiss nicht die Arbeit~","Du hast deine Aufgabenbelohnungen heute noch nicht eingesammelt, bitte vergiss es nicht~","Wenn etwas vorgefallen ist, vergiss nicht, dass ich jetzt auch helfen kann! Ich werde direkt zur Stelle sein, wenn du mich brauchst!",Endlich kann ich auch helfen!,Ah… ich muss noch mehr trainieren…,填充,填充,填充,填充
653019,Schmetterling,"Senpai, schau meine neue Einstellung, ich bin nicht mehr so schwach wie vorher!","Wenn man eines Tages seine inneren Sorgen überkommt, wird auch der Körper stärker!","Senpai, wenn es etwas gibt, wobei ich dir helfen kann, dann sage mir sofort Bescheid!","Obwohl ich mich noch nicht an meinen Arm gewöhnt hab, kann ich spüren, dass sich meine Kraft verändert hat. Ich verspreche, dass ich bald sicher eine Hilfe sein kann!","Ich weiß nicht wie ich mit so viel Kraft umgehen soll! Ah, vorsicht Senpai!... Au, Au... Senpai, alles okay?... Senpai, was machst du...","Senpai, wie findest du mein neues Aussehen? KongMing hat gesagt, du würdest es sicher mögen...",Ich bin bereit für den Kampf!,Für meine Freunde!,Noto Mamiko,"Ähm... Senpai, kannst du mir nächstes Mal etwas anderes geben?","Danke, Senpai! Ich werde das Geschenk mit meinem Leben beschützen!","Ich... Ich, weiß nicht was ich sagen soll? Kann ich so ein Geschenk wirklich annehmen?... Vielen Dank, Senpai!","Senpai... Senpai, auch wenn ich noch ein bisschen nervös bin, werde ich ""Ja"" zu deinem Antrag sagen! Ich werde nicht mehr so feige sein und ohne Minderwertigkeitsgefühle entscheiden! Ich werde deine Iron Fist sein! Pass immer gut auf mich auf~","Senpai, was für ein wundervoller Tag heute!",Für Iron Fist aber auch für alle anderen werde ich nicht stehen bleiben!,"Bitte lass mich stärker werden, ich will alle unterstützen können!","Ich will auch ein Senior werden. Ich hoffe, dass ich dann den anderen besser helfen kann~","Das Update meiner Prothese ist abgeschlossen, vielleicht ist es möglich beim nächsten Update ein paar hübsche Dekorationen hinzuzufügen?","Senpai, bitte gib mir das Waschmittel dort drüben, die Ausrüstung wurde gerade erst gewechselt und muss auch gut versorgt werden~",Wo hast du diese Ausrüstung her? Senpai du bist wirklich super!,Verbringst du heute Zeit mit mir! Super? Ich werde mich von meiner besten Seite zeigen!,Du hast ein Zimmer für mich vorbereitet? Danke Senpai!,Ich sortiere gerade die Aufnahmen vom letzten Kampf und werde sie dann mit Anastasia besprechen~wenn du mit mir reden willst musst du etwas warten~,"Senpai, willst du ausruhen? Bitte warte kurz…, leg deinen Kopf auf meinen Schoß… beweg dich nicht so viel…","Senpai, vergiss nicht die Arbeit~","Du hast deine Aufgabenbelohnungen heute noch nicht eingesammelt, bitte vergiss es nicht~","Wenn etwas vorgefallen ist, vergiss nicht, dass ich jetzt auch helfen kann! Ich werde direkt zur Stelle sein, wenn du mich brauchst!",Endlich kann ich auch helfen!,Ah… ich muss noch mehr trainieren…,填充,填充,填充,填充
753012,Schmetterling,"Senpai, schau meine neue Einstellung, ich bin nicht mehr so schwach wie vorher!","Wenn man eines Tages seine inneren Sorgen überkommt, wird auch der Körper stärker!","Senpai, wenn es etwas gibt, wobei ich dir helfen kann, dann sage mir sofort Bescheid!","Obwohl ich mich noch nicht an meinen Arm gewöhnt hab, kann ich spüren, dass sich meine Kraft verändert hat. Ich verspreche, dass ich bald sicher eine Hilfe sein kann!","Ich weiß nicht wie ich mit so viel Kraft umgehen soll! Ah, vorsicht Senpai!... Au, Au... Senpai, alles okay?... Senpai, was machst du...","Senpai, wie findest du mein neues Aussehen? KongMing hat gesagt, du würdest es sicher mögen...",Ich bin bereit für den Kampf!,Für meine Freunde!,Noto Mamiko,"Ähm... Senpai, kannst du mir nächstes Mal etwas anderes geben?","Danke, Senpai! Ich werde das Geschenk mit meinem Leben beschützen!","Ich... Ich, weiß nicht was ich sagen soll? Kann ich so ein Geschenk wirklich annehmen?... Vielen Dank, Senpai!","Senpai... Senpai, auch wenn ich noch ein bisschen nervös bin, werde ich ""Ja"" zu deinem Antrag sagen! Ich werde nicht mehr so feige sein und ohne Minderwertigkeitsgefühle entscheiden! Ich werde deine Iron Fist sein! Pass immer gut auf mich auf~","Senpai, was für ein wundervoller Tag heute!",Für Iron Fist aber auch für alle anderen werde ich nicht stehen bleiben!,"Bitte lass mich stärker werden, ich will alle unterstützen können!","Ich will auch ein Senior werden. Ich hoffe, dass ich dann den anderen besser helfen kann~","Das Update meiner Prothese ist abgeschlossen, vielleicht ist es möglich beim nächsten Update ein paar hübsche Dekorationen hinzuzufügen?","Senpai, bitte gib mir das Waschmittel dort drüben, die Ausrüstung wurde gerade erst gewechselt und muss auch gut versorgt werden~",Wo hast du diese Ausrüstung her? Senpai du bist wirklich super!,Verbringst du heute Zeit mit mir! Super? Ich werde mich von meiner besten Seite zeigen!,Du hast ein Zimmer für mich vorbereitet? Danke Senpai!,Ich sortiere gerade die Aufnahmen vom letzten Kampf und werde sie dann mit Anastasia besprechen~wenn du mit mir reden willst musst du etwas warten~,"Senpai, willst du ausruhen? Bitte warte kurz…, leg deinen Kopf auf meinen Schoß… beweg dich nicht so viel…","Senpai, vergiss nicht die Arbeit~","Du hast deine Aufgabenbelohnungen heute noch nicht eingesammelt, bitte vergiss es nicht~","Wenn etwas vorgefallen ist, vergiss nicht, dass ich jetzt auch helfen kann! Ich werde direkt zur Stelle sein, wenn du mich brauchst!",Endlich kann ich auch helfen!,Ah… ich muss noch mehr trainieren…,填充,填充,填充,填充
52013,Königin Historia,"Behandel mich nicht so wie früher, dieses naive ich von früher existiert nicht mehr~","Wenn du nicht mit mir mithalten kannst, werde ich dich zurücklassen.","Halte dich an die Regeln, aber lasse dich nicht von ihnen kontrollieren!","Wenn du immer das tust, was die anderen machen, wirst du langweilig sein und ich will auf keinen Fall langweilig sein. Du?","Mach dir keine Gedanken um Barmherzigkeit, diese grausame Welt kann das nicht gebrauchen~","... wenn du nichts tust, bist du mein Verbündeter, wenn du dich wehrst, werde ich dich mit meinen eisernen Fäusten bestrafen!",Auf gehts!,Zerstören!,Tanaka Rie,Hör auf mir sinnlose Sachen zu geben!,"Ich werde mich doch wohl nicht über so ein Geschenk freuen. Ich würde lieber sehen, wie du handelst~","Es ist nicht nötig, dich mit solchen Dingen bei mir zu bedanken!","Ich werde dich als lebenslangen Verbündeten sehen! Du verstehst was ich damit meine, oder?","Schnell, wir können uns keine Pause erlauben~","Pff, dachtest du, du kannst mich mit diesem bisschen EXP Saft kaufen!","Wegen meiner großen Ambitionen, muss ich jeden Tag alles geben!",Die Mitglieder der D.E.F. müssen in allem gut sein! Du darfst auch nicht nachlassen!,"Mir ist schon früh bewusst gewesen, dass es Leute gibt, die diese Sachen erledigen!",Ich brauche eine bessere Ausrüstung!,"Super, diese Ausrüstung ist nicht schlecht. Ich danke dir für deinen Beitrag für die D.E.F.!",Lass uns unsere Untersuchung fortsetzen!,Das ist ein guter Ort für meine Basis.,"Komm her, ich habe etwas, was ich besprechen will~",Die Arbeit in letzter Zeit ist vielleicht wirklich ein bisschen viel… lass uns ausruhen.,Arbeit? Lass uns zusammen gehen~,"Es gibt jeden Moment Krieg und Ressourcen sind sehr wichtig. Du darfst deshalb auf keinen Fall aufhören Aufgabenbelohnungen, die eine wichtige Materialquelle sind, einzusammeln.","Auf dem Campus ist etwas neues passiert, wir sollten auf jeden Fall Informationen aus erster Hand holen!",Das ist kein schlechter Anfang!,Ziehen wir uns erstmal zurück~,填充,填充,填充,填充
652020,Königin Historia,"Behandel mich nicht so wie früher, dieses naive ich von früher existiert nicht mehr~","Wenn du nicht mit mir mithalten kannst, werde ich dich zurücklassen.","Halte dich an die Regeln, aber lasse dich nicht von ihnen kontrollieren!","Wenn du immer das tust, was die anderen machen, wirst du langweilig sein und ich will auf keinen Fall langweilig sein. Du?","Mach dir keine Gedanken um Barmherzigkeit, diese grausame Welt kann das nicht gebrauchen~","... wenn du nichts tust, bist du mein Verbündeter, wenn du dich wehrst, werde ich dich mit meinen eisernen Fäusten bestrafen!",Auf gehts!,Zerstören!,Tanaka Rie,Hör auf mir sinnlose Sachen zu geben!,"Ich werde mich doch wohl nicht über so ein Geschenk freuen. Ich würde lieber sehen, wie du handelst~","Es ist nicht nötig, dich mit solchen Dingen bei mir zu bedanken!","Ich werde dich als lebenslangen Verbündeten sehen! Du verstehst was ich damit meine, oder?","Schnell, wir können uns keine Pause erlauben~","Pff, dachtest du, du kannst mich mit diesem bisschen EXP Saft kaufen!","Wegen meiner großen Ambitionen, muss ich jeden Tag alles geben!",Die Mitglieder der D.E.F. müssen in allem gut sein! Du darfst auch nicht nachlassen!,"Mir ist schon früh bewusst gewesen, dass es Leute gibt, die diese Sachen erledigen!",Ich brauche eine bessere Ausrüstung!,"Super, diese Ausrüstung ist nicht schlecht. Ich danke dir für deinen Beitrag für die D.E.F.!",Lass uns unsere Untersuchung fortsetzen!,Das ist ein guter Ort für meine Basis.,"Komm her, ich habe etwas, was ich besprechen will~",Die Arbeit in letzter Zeit ist vielleicht wirklich ein bisschen viel… lass uns ausruhen.,Arbeit? Lass uns zusammen gehen~,"Es gibt jeden Moment Krieg und Ressourcen sind sehr wichtig. Du darfst deshalb auf keinen Fall aufhören Aufgabenbelohnungen, die eine wichtige Materialquelle sind, einzusammeln.","Auf dem Campus ist etwas neues passiert, wir sollten auf jeden Fall Informationen aus erster Hand holen!",Das ist kein schlechter Anfang!,Ziehen wir uns erstmal zurück~,填充,填充,填充,填充
752013,Königin Historia,"Behandel mich nicht so wie früher, dieses naive ich von früher existiert nicht mehr~","Wenn du nicht mit mir mithalten kannst, werde ich dich zurücklassen.","Halte dich an die Regeln, aber lasse dich nicht von ihnen kontrollieren!","Wenn du immer das tust, was die anderen machen, wirst du langweilig sein und ich will auf keinen Fall langweilig sein. Du?","Mach dir keine Gedanken um Barmherzigkeit, diese grausame Welt kann das nicht gebrauchen~","... wenn du nichts tust, bist du mein Verbündeter, wenn du dich wehrst, werde ich dich mit meinen eisernen Fäusten bestrafen!",Auf gehts!,Zerstören!,Tanaka Rie,Hör auf mir sinnlose Sachen zu geben!,"Ich werde mich doch wohl nicht über so ein Geschenk freuen. Ich würde lieber sehen, wie du handelst~","Es ist nicht nötig, dich mit solchen Dingen bei mir zu bedanken!","Ich werde dich als lebenslangen Verbündeten sehen! Du verstehst was ich damit meine, oder?","Schnell, wir können uns keine Pause erlauben~","Pff, dachtest du, du kannst mich mit diesem bisschen EXP Saft kaufen!","Wegen meiner großen Ambitionen, muss ich jeden Tag alles geben!",Die Mitglieder der D.E.F. müssen in allem gut sein! Du darfst auch nicht nachlassen!,"Mir ist schon früh bewusst gewesen, dass es Leute gibt, die diese Sachen erledigen!",Ich brauche eine bessere Ausrüstung!,"Super, diese Ausrüstung ist nicht schlecht. Ich danke dir für deinen Beitrag für die D.E.F.!",Lass uns unsere Untersuchung fortsetzen!,Das ist ein guter Ort für meine Basis.,"Komm her, ich habe etwas, was ich besprechen will~",Die Arbeit in letzter Zeit ist vielleicht wirklich ein bisschen viel… lass uns ausruhen.,Arbeit? Lass uns zusammen gehen~,"Es gibt jeden Moment Krieg und Ressourcen sind sehr wichtig. Du darfst deshalb auf keinen Fall aufhören Aufgabenbelohnungen, die eine wichtige Materialquelle sind, einzusammeln.","Auf dem Campus ist etwas neues passiert, wir sollten auf jeden Fall Informationen aus erster Hand holen!",Das ist kein schlechter Anfang!,Ziehen wir uns erstmal zurück~,填充,填充,填充,填充
1,Izanami,"Uups, tut mir leid, dass ich so vor dir auftauche... ich heiße Izanami...","Hast du meine Geliebte gesehen? Ist sie hier bei dir gewesen?... Nein... na gut, dann suche ich sie an einem anderen Ort...","Schau mich nicht so an... ich bin so hässlich, jeder fühlt sich angeekelt...","Izanagi... wo bist du... ich werde mich selbst heilen, komm schnell wieder...","Ich wusste durch die Meditation, dass dieser Tag früher oder später kommen würde, aber nun wo er gekommen ist, bin ich dennoch voller Trauer~","Es ist die Schuld der Chaos Kreaturen, dass ich so furchtbar aussehe! Und ""Li"" ist Schuld, weil er die Chaos Kreaturen nicht zerstört hat. Warum hat er sie auf dem Campus geduldet?",Geht weg! Alle!,Es tut mir leid!,Hata Sawako,Danke... Ja... vergiss es...,"Danke... es gibt selten Menschen, die so gut zu mir sind...",Danke... Ist es möglich... dass du mich umarmst?,"Es ist sehr selten, dass ich Jemanden treffe, der aufrichtig für mich sorgt... Danke, dass du mir diese Chance gibts, ich werde sie wertschätzen...",Hallo...,Das ist genug~,Diese Kraft wird mir nur Qualen bringen~,Das erinnert mich an früher~,Lass mich dir mehr von der Dunkelheit des Abgrundes zeigen~,Vielleicht wird sie eines Tages auch diese Ausrüstung nutzen~,Kann diese Ausrüstung mein hässliches Gesicht verstecken?,"Ich bin bereit alles zu tun, wenn es sie zurück bringen kann~","Das ist wirklich ein süßes Zimmer, da fühlt man sich gleich ein bisschen besser~","Du bist gekommen, setz dich un trink ein bisschen Tee.","Fühlst du dich unwohl durch das Chaos, das mich umgibt?… Das tut mir wirklich leid, ich kann es nicht komplett verschwinden lassen…",Solltest du nicht zur Arbeit gehen?,Du musst heute noch deine täglichen Aufgabenbelohnungen einsammeln.,Etwas ungewohntes liegt in der Luft~lass uns mal schauen gehen.,Ihr habt selber danach gefragt.,…Nervt mich nicht weiter!,填充,填充,填充,填充
51012,Fenrir,Ich bin Fenrir und merk dir diesen Namen besser gut! Er wird auf der ganzen Welt bekannt sein!,Pfeile die ihr Ziel knapp verfehlen... dem Messer um Haaresbreite ausgewichen... Das fühlt sich aufregend an!,Ein friedliches Leben ist so langweilig~,Ich habe kein bestimmtes Ziel. Lass mich kämpfen und ich bin zufrieden~,"Ich bin nicht am Blutvergießen interessiert, aber Gefahr ist eine andere Sache... Genau wie beim Bungee Jumping jedoch nur mit einer dünnen Schnur statt einem elastischen Band!","Ich freue mich auf ein weiteres Match mit Kratos. Ihre hohen Ambitionen sind wirklich irritierend, findest du nicht auch?","Komm! Kämpfe gegen mich, wenn du kannst!",Lasst uns kämpfen!,Hino Yumi,Was ist das? Nimm es weg~,"Ah, ganz in Ordnung~","Nicht schlecht, natürlich gefällt es mir~","Haha, du scheinst wirklich ein interessanter Mensch zu sein. Also gut, wenn du diesem Schlag standhälst, nehme ich deinen Antrag an!","Nimm das!... Hey, es macht keinen Spaß, wenn du dich versteckst~",Ah? Nur so wenig?,Lass mich noch ein bisschen stärker werden!,Auf dem Campus herrscht nur ein trügerischer Frieden~,"Es ist Zeit, um Kratos wieder zum Üben zu suchen~",Gib mir nächstes Mal eine bessere Waffe. Die jetzige kann noch nicht mal einen Stein zerschlagen!,Ha! Sie hat kein bisschen nachgegeben! Diese Waffe ist nicht schlecht!,Kann ich heute gegen einen interessanten Gegner kämpfen?,Sperr mich nicht an einen Ort wie diesen ein!,Hey! Kämpf mit mir~hier ist es so langweilig!,"Heute habe ich gegen alle, auf die ich getroffen bin, gewonnen. Willst du mir helfen die Zeit zu vertreiben?",Tatsächlich gibt es sowas wie Arbeit. Na geh schon! Ihr Sterblichen seid echt langweilig~,Du willst deine Aufgabenbelohnungen nicht? Na dann sammel ich sie ein~,"Ah! Ich habe gerade nichts zu tun. Komm, lass uns kämpfen!","Ah langweilig, ich such mir das nächste Ziel~","Ah, kaum zu glauben, dass ich einen würdigen Gegner gefunden habe~",填充,填充,填充,填充
651019,Fenrir,Ich bin Fenrir und merk dir diesen Namen besser gut! Er wird auf der ganzen Welt bekannt sein!,Pfeile die ihr Ziel knapp verfehlen... dem Messer um Haaresbreite ausgewichen... Das fühlt sich aufregend an!,Ein friedliches Leben ist so langweilig~,Ich habe kein bestimmtes Ziel. Lass mich kämpfen und ich bin zufrieden~,"Ich bin nicht am Blutvergießen interessiert, aber Gefahr ist eine andere Sache... Genau wie beim Bungee Jumping jedoch nur mit einer dünnen Schnur statt einem elastischen Band!","Ich freue mich auf ein weiteres Match mit Kratos. Ihre hohen Ambitionen sind wirklich irritierend, findest du nicht auch?","Komm! Kämpfe gegen mich, wenn du kannst!",Lasst uns kämpfen!,Hino Yumi,Was ist das? Nimm es weg~,"Ah, ganz in Ordnung~","Nicht schlecht, natürlich gefällt es mir~","Haha, du scheinst wirklich ein interessanter Mensch zu sein. Also gut, wenn du diesem Schlag standhälst, nehme ich deinen Antrag an!","Nimm das!... Hey, es macht keinen Spaß, wenn du dich versteckst~",Ah? Nur so wenig?,Lass mich noch ein bisschen stärker werden!,Auf dem Campus herrscht nur ein trügerischer Frieden~,"Es ist Zeit, um Kratos wieder zum Üben zu suchen~",Gib mir nächstes Mal eine bessere Waffe. Die jetzige kann noch nicht mal einen Stein zerschlagen!,Ha! Sie hat kein bisschen nachgegeben! Diese Waffe ist nicht schlecht!,Kann ich heute gegen einen interessanten Gegner kämpfen?,Sperr mich nicht an einen Ort wie diesen ein!,Hey! Kämpf mit mir~hier ist es so langweilig!,"Heute habe ich gegen alle, auf die ich getroffen bin, gewonnen. Willst du mir helfen die Zeit zu vertreiben?",Tatsächlich gibt es sowas wie Arbeit. Na geh schon! Ihr Sterblichen seid echt langweilig~,Du willst deine Aufgabenbelohnungen nicht? Na dann sammel ich sie ein~,"Ah! Ich habe gerade nichts zu tun. Komm, lass uns kämpfen!","Ah langweilig, ich such mir das nächste Ziel~","Ah, kaum zu glauben, dass ich einen würdigen Gegner gefunden habe~",填充,填充,填充,填充
