name,translation
GACHA_RECORD_EMPTY,沒有扭蛋記錄哦…
ACTIVITY_BEACH_SHOP_TEXT05,海灘樂鬥
ACTIVITY_BEACH_ISLAND_MAIN_WINDOW,目標是\n陽光與沙灘
DRESS_BUFF_SHOW_WINDOW_1,加成詳情
DRESS_COLLECTION_WINDOW_1,裝扮圖鑑
GUILD_ID_TIPS,ID:
TRAVEL_NEW_TEXT01,自動探險
TRAVEL_NEW_TEXT02,自動探險設置
TRAVEL_NEW_TEXT03,事件處理:
TRAVEL_NEW_TEXT04,遇到需要鑽石的求助者，選擇前往
TRAVEL_NEW_TEXT05,遇到集市，選擇前往
TRAVEL_NEW_TEXT06,遇到敵人，選擇前往
TRAVEL_NEW_TEXT07,特殊需求:
TRAVEL_NEW_TEXT08,沒有剩餘寶箱槽位時，消耗鑽石打開當前最低級寶箱並繼續探險
TRAVEL_NEW_TEXT09,挑戰敵人失敗後，停止自動探險
TRAVEL_NEW_TEXT10,自動探險中…
TRAVEL_NEW_TEXT11,停止
ACTIVITY_JUNGLE_HELP,1.活動期間，每次探索叢林可獲得3-6枚古老的銀幣。|2.每個區域累計探索達到一定次數可獲得獎勵，累計探索800次後探索度達成100%%（仍可繼續探索）|3.古老的銀幣和古老的金幣可在商店中兌換物品。|4.活動結束後，未使用完的飯糰將會被回收。|5.活動結束後，未使用的古老的銀幣和古老的金幣將會被回收為金幣，分別為20k和200k。
ACTIVITY_JUNGLE_TEXT01,商店
ACTIVITY_JUNGLE_TEXT02,探索
ACTIVITY_JUNGLE_TEXT03,選擇探索區域
ACTIVITY_JUNGLE_TEXT04,選擇
ACTIVITY_JUNGLE_TEXT05,*累計達到一定探索度可領取獎勵
ACTIVITY_JUNGLE_TEXT06,請選擇探索次數
ACTIVITY_JUNGLE_TEXT07,探索度獎勵
ACTIVITY_JUNGLE_TEXT08,本區域探索次數達到{1}
TRAVEL_NEW_TEXT12,挑戰失敗，停止自動探險
TRAVEL_NEW_TEXT13,寶箱槽位不足
TRAVEL_NEW_TEXT14,1.當探險建築達到3級後，開啟自動探險功能。|2.學長需要先打開自動探險的功能按鈕，再點擊探險則開始自動探險。|3.在“事件處理:”中，未勾選的事件將會在遇到時自動撤退並繼續自動探險。|4.正處於自動探險時，學長點擊停止按鈕或關閉探險窗口可以立即停止。
DRESS_UNLOCK_STYLE_TIPS,是否花費{1}{2}解鎖款式?
TRAVEL_NEW_TEXT15,當前沒有寶箱
TRAVEL_NEW_TEXT16,需要先停止自動探險
DRESS_ITEM_UP_WINDOW_3,不需要碎片
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT01,活動說明
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT02,參與投票
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT03,冠軍戰姬
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT04,經過上次的問卷調查，獲得最多支持的造型方案是「暗黑使者」。\n我們為戰姬的冠軍造型設計了4份配色方案，並豐富了一些設計細節。請學長獻上您寶貴的一票來決定後續的方向！
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT05,A.配色方案一
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT06,B.配色方案二
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT07,C.配色方案三
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT08,D.配色方案四
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT09,確認投票
DRESS_CHOOSE_SHOW_WINDOW_1,已選擇的裝扮碎片
DRESS_CHOOSE_SHOW_WINDOW_2,暫未選擇碎片
STUDY,學習
DRESS_CHOOSE_FRAGMENT_WINDOW_1,該碎片已全部被選
DRESS_CHOOSE_FRAGMENT_WINDOW_2,對應裝扮升至滿星後可選擇
TAKE_OUT_NUM,取出數量：
DRESS_CHOOSE_FRAGMENT_WINDOW_3,裝扮碎片
DRESS_CHOOSE_FRAGMENT_WINDOW_4,碎片已經選滿
DRESS_CHOOSE_FRAGMENT_WINDOW_5,已經達到可選取的最大值
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT13,人氣戰姬造型投票
DRESS_SUMMON_LABEL_2,點擊查看可能獲得的裝扮
DRESS_SUMMON_LABEL_4,剩餘[c][e96516]{1}[-][/c]抽必出橙色裝扮
DRESS_SUMMON_LABEL_1,限時免費{1}次
DRESS_SUMMON_LABEL_3,活動期間「奶油小生」套裝的獲取機率
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT10,人氣戰姬\n造型投票
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT11,感謝學長的配合！祝學長度過一段充實的學園時光！
ONE_KEY_UPLEVEL_TITLE,快速升級
ONE_KEY_UPLEVEL_HINT,是否消耗相應的資源，升至目前可以達到的最高等級？
CLICK_WHITE_AREA_SKIP,點擊跳過
ACTIVITY_POPULARITY_VOTE_SURVEYTEXT12,未選擇選項
DRESS_SUMMON_X_TIME,採購[size=34]{1}[-]次
DRESS_BUY_WINDOW_TEXT01,裝扮採購獎勵
DRESS_BUY_WINDOW_TEXT02,獎勵說明
DRESS_BUY_WINDOW_TEXT03,詳細機率
DRESS_BUY_WINDOW_TEXT04,保底機制
DRESS_BUY_WINDOW_TEXT05,"
1.在裝扮採購卡池中每次抽取裝扮時，若未抽中橙色品質裝扮，則進行1次保底計數，保底計數累計至99時，下一抽必定獲得橙色品質裝扮。該計數會在抽中橙色品質裝扮後清零。

2.橙色品質裝扮的基礎獲取機率為1.5%%。保底計數達到50後，橙色品質裝扮的獲取機率增加0.4%%；且此後計數每增加10次，獲取機率還會額外增加0.4%%（例如：保底計數為90時，橙色品質裝扮的獲取機率為3.5%%）。保底計數清零時，橙色品質裝扮的獲取機率也會重置。

3.抽中已有的任意裝扮時，會轉化為對應的裝扮碎片，用於個性裝扮中提升該裝扮的星級。"
DRESS_BUY_WINDOW_TEXT06,"
1.「稀有鈕扣」只能用於抽取裝扮限時採購的卡池，活動結束後不會回收，可在下次活動開啟時繼續使用。

2.在限時卡池中每次抽取裝扮時，若未抽中橙色品質裝扮，則進行1次保底計數，保底計數累計至99時，下一抽必定獲得橙色品質裝扮。該計數會在抽中橙色品質裝扮後清零。

3.限時卡池的保底計數與基礎卡池的分別計算，活動關閉後保底計數不會保留至下次活動。

4.橙色品質裝扮的基礎獲取機率為1.5%%。保底計數達到50後，橙色品質裝扮的獲取機率增加0.4%%；且此後計數每增加10次，獲取機率還會額外增加0.4%%（例如：保底計數為90時，橙色品質裝扮的獲取機率為3.5%%）。保底計數清零時，橙色品質裝扮的獲取機率也會重置。

5.每期限時卡池中，會有1套橙色品質裝扮的抽取機率大幅提升，抽中這套裝扮任意部位的機率占橙色品質機率的50%%。且在每個部位均抽到1次之前，已抽到的部位不會重複獲得（抽中這套裝扮任意部位的機率不變，每個部位都抽到1次後重新計算）。

6.抽中已有的任意裝扮時，會轉化為對應的裝扮碎片，用於個性裝扮中提升該裝扮的星級。"
DRESS_BUY_WINDOW_TEXT07,保底獎勵預覽
DRESS_BUY_WINDOW_TEXT08,機率提升
DRESS_BUY_WINDOW_TEXT09,佔橙色裝扮抽取機率的50%%：
DRESS_BUY_WINDOW_TEXT10,佔紅色裝扮抽取機率的999%%：
DRESS_BUY_WINDOW_TEXT11,橙色裝扮佔總抽取機率的1.5%%
DRESS_BUY_WINDOW_TEXT12,紅色裝扮佔總抽取機率的8.5%%
DRESS_BUY_WINDOW_TEXT13,綠色裝扮佔總抽取機率的20%%
DRESS_BUY_WINDOW_TEXT14,紫色裝扮佔總抽取機率的32%%
DRESS_BUY_WINDOW_TEXT15,黃色裝扮佔總抽取機率的38%%
DRESS_BUY_WINDOW_TEXT16,藍色裝扮佔總抽取機率的0%%
DRESS_SUMMON_LABEL_5,倒數計時結束後免費採購
DRESS_SUMMON_LABEL_6,下列裝扮全部獲得前必定不會重複
DRESS_CHOOSE_FRAGMENT_WINDOW_6,一鍵置入
DRESS_CHOOSE_FRAGMENT_WINDOW_7,可選碎片數量不足
DRESS_CHOOSE_FRAGMENT_WINDOW_8,一鍵置入成功
ACTIVITY_JUNGLE_TEXT09,探索度已達100%%，是否繼續探索？
ACCOUNT_HELP,1.如果學長使用的是遊客帳號，在遊戲內先點擊頭像選擇遊戲設置，再點擊帳號按鈕選擇快速綁定，然後選擇合適的第三方管道進行綁定。|2.為了更方便幫助您同時確保您的帳號安全，學長可以添加line ID：@moemoegirls2並進行聯絡，會有專門負責的小甘協助您進行綁定。|3.學長可以在遊戲登入介面，點擊右上角的帳號按鈕，選擇不同的登入管道並進行帳號切換。|4.如果遺忘帳號，想找回遺忘的帳號，請添加line ID：@moemoegirls2，並告知負責小甘，您遇到的具體情況同時提供遺忘帳號的暱稱、所在伺服器、之前登入遊戲的管道等相關訊息。如果有進行過儲值可以提供相應的儲值明細，方便小甘進行查詢。如果您沒有line，可以在GM管道給小甘留言。|5.若帳號無法登入，請學長透過遊戲登入介面的GM管道，向小甘描述帳號無法登入的情況（包括但不限於帳號被限制登入，無法用第三方管道登入），如果您有截圖，可以上傳相關圖片，幫助學妹更容易確認問題並協助您解決。|6.已經綁定了第三方登入帳號是無法進行解綁、換綁的，但是還可以額外綁定快速登入，綁定快速登入以後您可以額外使用快速登入來進入遊戲。|7.若帳號是從一個玩家轉移至另外一個玩家的，我們將無法保證這個帳號的安全性，請避免向他人提供個人帳號等資訊。同時對於被買賣或分享的帳號，我們將保留對該帳號的處置和封禁的權利。出售帳號的一方始終擁有帳號的所有權，他們通常只是為了欺騙買家付款，並不會真正交出帳號的所有權。買賣、共用或者贈與遊戲帳號違反了我們的服務條款，這些行為是被嚴格禁止的。
HOUSE_AWARD_TIPS,暫無可領取獎勵
ACTIVITY_ANTIQUE_LEVELUP_HELP,"
1.魂器研究所可以將魂器進階到粉色品質。|2.進階規則：
粉色1星魂器=相同6星橙色魂器+相同任意星級橙色魂器+6000精粹
粉色2星魂器=相同1星粉色魂器+相同任意星級橙色魂器+10000精粹
粉色3星魂器=相同2星粉色魂器+相同任意星級橙色魂器+14000精粹|3.選擇1星以上的橙色魂器作為材料時，將返還升級消耗的精華。|4.精粹可以在魂器研究所分解魂器獲得（粉色魂器無法被分解）。|5.進階的粉色魂器可以被回退，並返還進階時消耗的所有材料。"
ACTIVITY_ANTIQUE_LEVELUP_TEXT01,進階
ACTIVITY_ANTIQUE_LEVELUP_TEXT02,回退
ACTIVITY_ANTIQUE_LEVELUP_TEXT03,選擇魂器
ACTIVITY_ANTIQUE_LEVELUP_TEXT04,請選擇想要進階的魂器
ACTIVITY_ANTIQUE_LEVELUP_TEXT05,請放入材料魂器
ACTIVITY_ANTIQUE_LEVELUP_TEXT06,是否進階該魂器？
ACTIVITY_ANTIQUE_LEVELUP_TEXT07,請選擇想要回退的魂器
ACTIVITY_ANTIQUE_LEVELUP_TEXT08,是否回退該魂器?
ACTIVITY_ANTIQUE_LEVELUP_TEXT09,魂器分解
ACTIVITY_ANTIQUE_LEVELUP_TEXT10,請放入想要分解的魂器
ACTIVITY_ANTIQUE_LEVELUP_TEXT11,請選擇想要分解的魂器
ACTIVITY_ANTIQUE_LEVELUP_TEXT12,是否確認分解？
ACTIVITY_ANTIQUE_LEVELUP_TEXT13,分解
ACTIVITY_ANTIQUE_LEVELUP_TEXT14,返還預覽
SAME_TRAINING_MISSION_AGAIN,是否讓相同使魔再次進行原來的使魔鍛煉？
QUICK_STARS_TEXT01,自動選擇5星戰姬材料
QUICK_STARS_TEXT02,4星戰姬升學
QUICK_STARS_TEXT03,批量升學
QUICK_STARS_TEXT04,沒有戰姬材料
ACTIVITY_ANTIQUE_LEVELUP_TEXT15,可獲得精粹已達上限，是否繼續分解？\n（將會1:1轉化為精華）
ACTIVITY_ANTIQUE_LEVELUP_TEXT16,該裝備正在被使用，是否繼續選擇？
DAILY_QUIZ_TEXT04,如需更多次數，請輸入購買次數：
PUB_MISSION_AUTO_TEXT1,一鍵領取
ENTRANCE_TEST_ARTIFACT_CHOOSE_TIPS,*該魂器僅在入學測驗中使用
ENTRANCE_TEST_PARTNER_NOT_READY,陣容中存在尚未配置完全的戰姬，是否確認使用這套陣容出戰
ENTRANCE_TEST_BATTLE_JUMP_SET,前往配置
ENTRANCE_TEST_PET_EXSKILL,入學測驗中，使魔核心等級均為100級
ENTRANCE_TEST_PET_CANNOT_UPGRADE,入學測驗模式下無法提升等級！
SNS_ACTIVITY_HTTP_BTN01,點擊前往
SNS_ACTIVITY_TEXT01,前往社區
ENTRANCE_TEST_PARTNER_LOCK,達到A檔後解鎖
ENTRANCE_TEST_LEVEL_UP,提升内容
WARMUP_ARENA_RANK_INFO_2,·戰姬提升至15星330級，同時解鎖戰姬潛能槽\n·所有可選魂器提升至6星\n·使魔等級提升至180級
WARMUP_ARENA_RANK_INFO_3,"
·戰姬的精英技能全部提升至5級
·部分可選魂器提升至粉色3星（需要學長解鎖對應的粉色魂器圖鑒）
·解鎖使魔核心，其等級繼承自學長的養成狀態
·使魔技能等級繼承自學長的養成狀態，但不會低於30級
·解鎖星源功能，所有戰姬的星源等級全部為滿級"
WARMUP_ARENA_RANK_INFO_4,·已達到最高檔位\n·結算時可獲得限定頭像框獎勵
ENTRANCE_TEST_LEVEL_UP_DESC_1,更新陣容
SELECT,選擇
A_OR_B,{1}或{2}
GUILD_MEAL_TEXT1,升級訂單
GUILD_MEAL_TEXT2,開始訂單
GUILD_MEAL_TEXT3,統一升級訂單
GUILD_MEAL_TEXT4,目標訂單
GUILD_MEAL_TEXT5,統一升級訂單需要花費{1}鑽石，是否繼續？
GUILD_MEAL_TEXT6,餐廳達到5級後解鎖
ACADEMY_EXAM_TEXT1,連續挑戰設置
ACADEMY_EXAM_TEXT2,連續挑戰更高關卡，失敗後停止
ACADEMY_EXAM_TEXT3,連續挑戰更高關卡，失敗後繼續挑戰，直至消耗完考核憑證
PUB_MISSION_AUTO_TEXT2,沒有已完成的任務
PUB_MISSION_AUTO_TEXT3,包含6星或7星打工任務，是否繼續？
ACTIVITY_ENTRANCE_TEST_RANK_WINDOW_1,結算後獲得限時頭像框
ACTIVITY_ENTRANCE_TEST_RANK_WINDOW_2,排名前{1}晉升
ACTIVITY_ENTRANCE_TEST_RANK_WINDOW_3,您已達到最高檔位
ACTIVITY_ENTRANCE_TEST_RANK_WINDOW_4,倒數計時後確定檔位：
ACTIVITY_ENTRANCE_TEST_RANK_WINDOW_5,倒數計時後活動結束：
ACTIVITY_ENTRANCE_TEST_RANK_WINDOW_6,倒數計時後結算：
PUB_MISSION_AUTO_HELP2,1.“一鍵領取”方便學長領取已完成任務的獎勵。|2.學長可以點擊選擇下方1個或多個星級圖標，篩選出指定星級已完成的打工任務。|3.勾選的打工任務中包含6星或7星任務需要學長再次確認後獲得對應獎勵。
ENTRANCE_TEST_LEVEL_UP_NEED,升檔要求
WARMUP_ARENA_REACH_RANK_HELP,1.本活動中，有B、A、S、S+這4個排名檔位。學長只可以挑戰與自己處在同檔位中的其他玩家。活動開始時，所有玩家均處在B檔位。|2.每日0點(UTC/GMT 0)，如果學長在所屬檔位中的排名比例超過升檔要求，將會提高一個檔位，否則將留在原本的檔位。|3.各檔位簡介：|達到{1}檔後：|{2}|達到{3}檔後:|{4}|達到{5}檔後：|{6}|4.活動中所顯示的排名，均為學長在自身所屬檔位中的排名。（由於升檔機制，每日0點(UTC/GMT 0)時，各檔位內玩家總數會出現變化。如果學長沒有成功提升檔位，可能存在第二天的初始排名比例超過前一天的情況。）
ENTRANCE_TEST_LEVEL_UP_ING,定檔中…
WARMUP_ARENA_TASK_INFO_1,新生挑戰
WARMUP_ARENA_TASK_INFO_2,噴嚏預言術
WARMUP_ARENA_TASK_INFO_3,挑戰任務
WARMUP_ARENA_TASK_INFO_4,福袋獎勵
WARMUP_ARENA_TASK_INFO_5,完成標星任務後解鎖
ACTIVITY_ENTRANCE_TEST_RECORD_TIPS,學長與對手目前不在同一檔位，無法進行挑戰！
WARMUP_ARENA_TASK_HELP,1.完成新生挑戰任務，可以獲得豐厚的獎勵。|2.透過購買入學福袋，可以解鎖額外的大量獎勵。|3.每獲得一個星標，可以解鎖一段新劇情，為學長揭示新戰姬與幽夢學園各位學員們的故事。
ENTRANCE_TEST_NO_FIGHT_PARTNERS,檢測到學長尚未佈置進攻陣容，是否要直接沿用當前的防守陣容？
PUB_MISSION_AUTO_TEXT4,選擇已完成任務
LIMITED_FOR_ACTIVITY,活動限定
ACTIVITY_WARMUP_PACK_TEXT06,查看\n額外獎勵
ACTIVITY_WARMUP_PACK_TEXT07,前往入學測驗
ENTRANCE_TEST_NEXT_DAY,正在確定檔位，定檔期間無法進行戰鬥。
ENTRANCE_TEST_ENERGY_EXCEED,每日0點(UTC/GMT 0)，憑證將重置到10枚，溢出的憑證將會消失。是否確認購買憑證？
ENTRANCE_TEST_LEVEL_UP_DESC,檔位提升
WARMUP_ARENA_TASK_ENTRANCE,查看獎勵
SNS_ACTIVITY_TEXT02,參與社區活動領取獎勵
SNS_ACTIVITY_TEXT03,(UTC/GMT 0)
ENTRANCE_TEST_PETCORE_LOCK,達到S檔後，即可解鎖使魔核心！
PUB_MISSION_AUTO_TEXT5,全選/取消
LIMIT_ACT_LEFT_TIME,[c][394046]剩餘 [-][/c]{1}
WARMUP_ARENA_TASK_INFO_6,查看福袋
ACTIVITY_ENCOUNTER_STORY_HELP,1.活動期間，學長可以使用預設的戰姬進行戰鬥，通過關卡可獲得一次性通關獎勵。|2.使用「溫暖的記憶」可解鎖戰姬故事。|3.完成關卡挑戰目標可獲得星星，累計達到一定數量可領取獎勵。|4.挑戰目標可分多次完成，關卡沒有挑戰次數限制，學長可重複挑戰關卡進行嘗試。
ACTIVITY_ENCOUNTER_STORY_TEXT01,是否消耗{1}個{2}解鎖故事？
ACTIVITY_ENCOUNTER_STORY_TEXT02,關卡挑戰
ACTIVITY_ENCOUNTER_STORY_TEXT03,第{1}關
ACTIVITY_ENCOUNTER_STORY_TEXT04,後解鎖
ACCOUNT_REGISTER_SUC,帳號註冊成功
ACTIVITY_LIMIT_GACHA_TEXT01,結緣禮包
ACTIVITY_LIMIT_GACHA_TEXT02,相遇之禮
ACTIVITY_LIMIT_GACHA_TEXT03,兌換商店
ITEM_RECYCLE_TIPS,活動結束後道具將會回收，請及時兌換！
SERIES_COUNT,第{1}篇
ACTIVITY_ENCOUNTER_STORY_TEXT05,關卡挑戰
SENPAI_DRESS_COLLIDE_TIPS,這樣搭配可能會出現一些不太理想的\n顯示效果，是否繼續？
EQUIP_LEVELUP_TEXT_15,轉換
EQUIP_LEVELUP_TEXT_16,是否轉換該套裝？
EQUIP_LEVELUP_TEXT_17,材料裝備選擇
EQUIP_LEVELUP_TEXT_18,目標裝備選擇
ACTIVITY_DRESS_GACHA_AWARD_HELP,活動期間，完成指定任務，可以獲得對應獎勵。獎勵透過信件發送。
ACTIVITY_DRESS_GACHA_AWARD_JUMP,前往採購
QUICK_STARS_TEXT05,升學中……
EQUIP_LEVELUP_TEXT_19,請選擇需轉換的職業套裝
EQUIP_LEVELUP_TEXT_20,請選擇轉換後的目標套裝
DRESS_SUMMON_LIMIT_ACT_DESC,活動期間，可消耗「鈕扣」或「稀有鈕扣」進行裝扮採購。在限時裝扮卡池中，有更大機率抽取到「奶油小生」套裝。
HOUSE_TEXT_60,是否讓該學妹搬至當前樓層？
HOUSE_TEXT_61,當前樓層學妹已滿
HOUSE_TEXT_62,學長入住此樓層
DRESS_ITEM_UP_TIPS,此次升級不消耗裝扮碎片
EQUIP_LEVELUP_TEXT_21,選擇想要進階套装類型
DRESS_CHANGE,穿戴
ACTIVITY_END_COUNT,[c][9eff8b]{1}[-][/c] 結束
DRESS_GACHA_OPEN_TIME,此功能將在{1}後開啟
DRESS_LEV_UP_HELP,1.升級裝扮需消耗「絲綢」或「高級絲綢」，在裝扮的星級較高時，還會消耗自身對應的裝扮碎片或某個品質的任意裝扮碎片。|2.只有升至滿星的裝扮，其對應的裝扮碎片才能在其他裝扮升星時使用。|3.提升裝扮的星級會增加該裝扮提供的勇氣、魅力、知識，其特殊加成效果不會提升，也不會解鎖新的款式。一個套裝內的裝扮總星級越高，該套裝提供的特殊加成效果越好。
DRESS_ITEM_NUM,擁有碎片：
ACTIVITY_PRAY_TEXT1,確認
ACTIVITY_PRAY_TEXT2,進行許願
ACTIVITY_PRAY_TEXT3,請輸入許願次數
ACTIVITY_PRAY_TEXT4,購買許願幣
ACTIVITY_PRAY_TEXT5,消耗寶石
ACTIVITY_PRAY_TEXT6,請輸入消耗寶石數量：
JUMP_TO,跳轉
HOUSE_TEXT_63,點擊學妹頭像進行入住
ACTIVITY_PRAY_COMMIT_BUTTON02,獻上寶石
ACTIVITY_PRAY_GET_OMNI,幸運碎片已收齊，是否進行合成？
ACTIVITY_PRAY_GROUP6,辰星學院
ACTIVITY_PRAY_TITLE01,進行許願
ACTIVITY_PRAY_TITLE02,獻上寶石
RETURN_TREASURE_WINDOW,水晶回退
RETURN_TREASURE_HELP,1.除了1星冰藍水晶以外的水晶都可以進行回退。|2.水晶回退會消耗一定量的鑽石。|3.水晶回退後，返還升級水晶所消耗的部分金幣和水晶刻刀。|4.水晶回退後，會變為1星冰藍水晶，屬性也將隨機變為1星冰藍水晶的屬性。|5.若水晶開啟了備用水晶，回退後備用水晶都会清空。
RETURN_TREASURE_TEXT01,回退
RETURN_TREASURE_TEXT02,返還道具預覽
RETURN_TREASURE_TIPS,是否回退水晶？回退後將返還部分資源；若開啟了備用水晶，備用水晶也會被清空。
SHENXUE_GET_WINDOW,獲得升學戰姬
ACTIVITY_PRAY_FULL_TIPS,心意碎片已滿，請及時合成
ACTIVITY_PRAY_OMNI_BUTTON01,稍後再說
ACTIVITY_PRAY_OMNI_BUTTON02,前往合成
ACTIVITY_SPACE_LEVEL_TEXT,層數
ACTIVITY_SPACE_AWARD_NONE_TEXT,暫無戰利品
ACTIVITY_PRAY_AWARDS,活動中獲得{1}個戰姬
ACTIVITY_PRAY_CONFIRM_BUY,是否確認變更?
ACTIVITY_PRAY_GEM_TIPS,消耗許願幣便可獲得{1}
SPACE_EXPLORE_AUTO_TIPS,到達{1}層後開啟
SPACE_EXPLORE_AUTO_TIPS2,自動探險
ACTIVITY_PRAY_LIMIT_BUY,剩餘次數：{1}/{2}
ACTIVITY_TEA_TITLE1,前往任務
ACTIVITY_TEA_TITLE2,緋紅茶會
ACTIVITY_TEA_TITLE3,緋紅茶會\n造型福利禮包
ACTIVITY_TEA_TEXT1,1.活動期間，可透過完成每日任務獲得茶會點數，每完成一個每日任務後可以獲得一點茶會點數。|2.累積茶會點數，達到10點、20點、40點、60點後可開啟和原初·德古拉的互動劇情，完成劇情後可以獲得對應的豐厚獎勵。獎勵需要學長手動領取。|3.購買緋紅茶會造型福利禮包後，茶會點數將直接達到最大值，可直接解鎖所有劇情。
ACTIVITY_TEA_TEXT2,人氣戰姬原初·德古拉的投票冠軍造型禮包，超高返利，獨一無二的造型。
ACTIVITY_TEA_TEXT3,完成上一章劇情後解鎖
ACTIVITY_TEA_TEXT4,茶會進度
ACTIVITY_TEA_TEXT5,完成對應章節的劇情後可以領取獎勵
ACTIVITY_FISH_HELP,1.活動期間，學長可以透過每日信件、拉芙麗漂流記活動、戰姬專屬任務、海灘禮物、漂流特惠補給、接力禮包、超值禮包、造型禮包和特惠禮包獲取「魚竿」。在拉芙麗漂流記活動中每消耗1個「船舵」或「遙控船舵」便可以獲得1個「魚竿」。|2.消耗5個「魚竿」便可以進行1次垂釣。根據垂釣結果，學長可以獲得一份對應獎勵。如果垂釣獲得的魚滿足美人魚的需求，則額外獲得美人魚的贈禮。|3.美人魚的需求在完成後刷新，同時刷新美人魚的贈禮。|4.如果垂釣獲得的魚不滿足美人魚的需求，則下次垂釣時，完成美人魚需求的機率增加10%%，直到垂釣滿足美人魚的需求。|5.在垂釣中得到的魚，還將根據長度獲得小金冠和小銀冠。活動期間，每種魚首次獲得最長或最短的小金冠時，將獲得一份金冠獎勵。活動期間，垂釣獲得特定長度的魚且滿足美人魚的需求時，還將獲得一份彩蛋獎勵，具體的特定長度學長可自行探索發現哦~|6.根據在本次活動中累計的垂釣次數，將發放對應累計獎勵。|7.活動結束後，未使用完的「魚竿」將會自動回收，每個價格為20K金幣，回收後獲得的金幣將透過信件發放。
ACTIVITY_FISH_BUTTON01,圖鑑
ACTIVITY_FISH_BUTTON02,累計獎勵
ACTIVITY_FISH_SKIP,跳過動畫
ACTIVITY_FISH_AWARD_TITLE,獎勵預覽
ACTIVITY_FISH_AWARD_TEXT01,固定垂釣獎勵
ACTIVITY_FISH_AWARD_TEXT02,額外垂釣獎勵
ACTIVITY_FISH_GET_TITLE,垂釣結果
ACTIVITY_FISH_GET_LENGTH,長度：{1}cm
ACTIVITY_FISH_BOOK,垂釣圖鑑
ACTIVITY_FISH_BOOK_TEXT01,獲取數量：
ACTIVITY_FISH_BOOK_TEXT02,歷史最長：
ACTIVITY_FISH_BOOK_TEXT03,歷史最短：
ACTIVITY_FISH_GET_AWARD,獲得物品
ACTIVITY_FISH_TOTAL_TITLE,垂釣獎勵
ACTIVITY_FISH_UNLOCK_TIPS,尚未獲得該條魚，請繼續垂釣試試哦~
ACTIVITY_FISH_TOTAL_TEXT,累計垂釣{1}次
ACTIVITY_ENTRANCE_TEST_RANK_SHOW_TEXT,排名展示
ACTIVITY_WARMUP_ARENA_RANK_DEMAND,該任務需要學長達到{1}檔哦！
ACTIVITY_TEA_TEXT6,茶會點數不足，完成每日任務可獲得茶會點數。
NEWBEE_10GACHA_HELP04,1.活動期間，學長可在此頁面購買1次新手十連扭蛋的機會。|2.購買後點擊此活動頁面的扭蛋按鈕，可使用此機會，進行1次特殊十連扭蛋。|3.此次特殊的十連扭蛋中，固定獲得4名精英5星戰姬，6名普通5星戰姬。其中每名戰姬的實際機率可點擊此活動頁面的放大鏡按鈕進行查看|4.活動結束後，若學長已購買抽取資格但未進行抽取，將按照機率，透過信件發放對應戰姬的碎片。
ACHIEVEMENT_REACHED,成就達成
ACTIVITY_SPORTS_PLAYER_WINDOW,玩家資訊
ACTIVITY_SPORTS_PLAYERRANK_TEXT1,獎牌榜|積分榜
ACTIVITY_SPORTS_PLAYERRANK_TEXT2,獎牌
ACTIVITY_SPORTS_PLAYERRANK_TEXT3,暫無任務
ACTIVITY_SPORTS_PLAYERRANK_TEXT4,暫無記錄
SCHOOL_PRACTISE_100STAGE_TIP,本期學院考核開始，各學院挑戰關卡將從[c][cc0011]80[-][/c]關追加至[c][cc0011]100[-][/c]關，請學長盡情體驗！（連續挑戰設置已重置）
FRIEND_TEAM_BOSS_INVITE_TIPS,跨服好友無法組成退治小隊
NEW_ARENA_ALL_SERVER,新版終極聯賽即將開啟，敬請期待
ACTIVITY_MONTHLY_HIKE_SKILL_1,本次重置技能免費，重置後所有實踐技能均復原，並返還所有技能點，是否繼續？
ACTIVITY_MONTHLY_HIKE_SKILL_2,本次重置技能消耗100鑽石，重置後所有實踐技能均復原，並返還所有技能點，是否繼續？
ACTIVITY_MONTHLY_HIKE_SKILL_3,沒有可重置技能
ACTIVITY_MONTHLY_HIKE_SKILL_4,保存成功
ACTIVITY_MONTHLY_HIKE_SKILL_5,重置技能成功
BATTLE_OVER_IS_AUTO_CARD,今日自動翻牌
