id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
752009,조조,"안녕, 너는 아주 우수한 인재라고 들었어. 우리 학원에는 너와 같은 사람이 필요해. 나도 너를 높이 평가하고 있고. 같이 캠퍼스를 바로잡지 않을래?","질서도 룰도, 강자가 정한 것, 그러니까 내가 룰이 될 거야.",무슨 수를 쓰더라도 이겨버리면 발언권은 너의 것이 될거야.,"역사란, 강자들의 역사지. 약자가 개입할 여지는 없어.","나는 질서가 있는 학원을 만들고 싶은 만큼, 이 학원을 최강으로 만드는게 나의 목표야!","나는 스스로 제어할 수 없는 물건을 싫어해, 그것마저도 제어하기 위해 강해질거야.",나는 내 의지를 관철할 뿐이야~,물러나.,타나카 리에,이런 거.. 나한텐 쓸모없어.,인정. 이건 규칙 허용 범위 내에서의 우호적인 교류야.,"이 선물 너무 마음에 들어, 인정을 안할 수가 없네. 나와 함께 학원의 진상을 알아봐줄 수 있니?","서약? 나는 진작에 널 인정했어. 이런 의식은 특별히 필요없잖아……? 어쩔 수 없지, 그래, 이것도 규칙의 일부니까 말이야.","나와 함께 세계를 제패하고 싶어? 좋지, 환영!","이것으로는 아직, 전혀 부족해요.","지금까지 없었던 힘이네. 음, 어떤 식으로 쓰는 걸까?",패업을 이루기 위해서라도 충분한 지식을 얻어야죠. 나의 오른팔로서 너도 땡땡이 치지 말고 열심히 해!,실력이 따라주지 않으면 아무리 꿈을 이야기해도 약자일 뿐이야. 나는 그런 사람들과는 달라!,당신이 가지고 있는 장비들을 전부 넘겨줘. 내가 최대한 활용해서 보여줄게!,대단한 장비야. 나의 패업을 이루는 데 든든한 버팀목이 될 것 같아!,여기 있는 모두가 나를 따라주는 거야?,"이 방, 지휘 센터로 사용할 수 있을 것 같아.",마침 작전회의 중이야. 견학하고 갈래?,"어머, 잠들었구나…… 내 강의가 지루했나...?",아르바이트 잊지 마세요!,우물쭈물하지 말고 빨리 미션 보상 받으러 가세요!,"학원에서 무슨 일이 있었는지 확인하고 와. 돌아오면 나에게 보고할 것, 좋지!","흥, 약자는 사라지세요. 전쟁터에 당신들이 설 자리는 없어!","패업을 이루기 위해서도, 여기서 멈출 수는 없어……",填充,填充,填充,填充
752010,장비,어이! 거기 남편이랑 좀 나한테 사양해! 나의 언니 두명이 가만히 있지 않을거야!,날려버려! 날려버려! 적은 내가 날려버리겠어!,이론이며 이유 따윈 정말 싫어! 어쩌고 저쩌고해도 아무도 납득하지 못하니까!,때리면 되는데 왜 아직도 얘기하는거야? 일단 싸우고 말하자!,"밥먹자 밥~ 진짜 맛있네! 이것도 저것도 다 맛있어! 맛있는 밥, 최고!",나는 소냐! 이 거리를 지배하게 될 자의 이름이다! 기억해 두라고!,쟤네들 다 치워 버리자!,화났다구!,코바야시 유우,이거 필요없어!,"오, 고마워!","하하, 오랜만에 먹었다, 그리운 맛이었는데~ 굿!","나…나는 말하는 것은 자신 없기 때문에, 이럴 때는 손을 잡아주면 그것만으로도 좋아……",아! 주인님이시군요! 좋은 아침!,어? 나한테 주는 거야?,"주먹을 쥐면 강해진 것을 알 수 있어! 아아, 이 힘을 빨리 시험하고 싶어!...... 뭐? 지금 도망가는거에요?",이런 빌어먹을 공부 언제쯤 끝날까 ?매일매일 책상 앞에 앉으니까 너무 심심해!,지금이라면 이 주먹 하나로 무엇이든 해결할 수 있을 것 같다구! 못 믿겠으면 한방 먹어볼까?,앗! 땡큐 주인님! 다음에 우리 식당에 오면 한 턱 쏠게요!,이걸 착용하면 싸움도 지지 않을 거라구!,잠깐 밖에 좀 돌아다니다 올게요. 주인님도 같이 가시나요?,좋은 방이네요! 좀 누울게요~,마침 딱 밥 먹을 시간에 왔네요!,아? 갑자기 왜 답이 없지? 배고파서?,아르바이트 하러 간다!,미션 보상 낭비하지 말라구요!,또 학원에서 싸움 난거야? 나도 데려가!,다음에 죽고싶은 녀석은 누구야!?,"칫, 강하지 않네~",填充,填充,填充,填充
753001,유굉,이건 인형이 아니고 나의 달링이야~ 우리를 갈라놓으려 한다면 나의 달링의 손에 죽는 거야? 당신은 안그럴꺼지?,달링~ 내 목소리가 들리니? 내가 항상 너를 생각하고 있는거 너도 알고 있겠지.,이러고 있으면 언제든 같이 있을 수 있어~ 우린 절대 떨어질 수 없어~,대가를 치르게 해주지.,"달링, 시간이 아무리 지나도 넌 여전히 아름답구나.","비록 헤어진다고 해도, 나는 어디든 너를 찾으러 갈 거야.",달링~ 일어날 시간이야.,나의 인형이 되어줘~,코바야시 유우,이런걸로 나를 매수하려고?,그치? 나의 달링 멋지지?,"오, 이건 나쁘지 않아. 달링~ 너도 그렇게 생각하지?","달링에게 물었지만, 그녀도 당신……아마 그녀는 당신을 좋아하는 것 같아요. 그러니 앞으로도 그녀 곁에 있어줘!",오~ 내 달링~ 정말 어제보다 더 아름다워~,달링의 힘이 다시 강해진 것 같아!,이정도 힘으로는 아직 부족해!,"달링, 조금만 기다려 줘. 이제 곧 너의 힘을 되찾을 수 있을 것 같아!",그 인형? 오랫동안 그녀와 얘기하지는 않았지만 오랜만에 시간을 낼까?,달링 새 의상인가?,인형술을 익히는 데에도 나를 보조해 줄 새 장비가 필요하군.,"기다려, 간다면 달링도 함께야!","여기가 우리의 새 집이야, 달링.",드디어 왔어? 달링이 기다리고 있어!,드디어 왔어? 달링이 기다리고 있어!,빨랑빨랑 알바 다녀와!,"달링도 기다리고 있어, 미션 보상 받는 거 잊지 마요!","기다려, 나도 데려가 줘. 뭔가 달링과 연관된 단서가 있을지도 몰라.","우리는 틀림없이 최고의 콤비야, 달링!",이걸로 끝이라고 생각하지마!,填充,填充,填充,填充
753002,노부나가,"나는 마왕! 왕은 절대 연약해서는 안돼, 그렇지? 내가 지켜주길 원하니? 하하, 맡겨만 줘. 적들을 모두 베어버릴테니!",혼노지? 불교는 너를 구할 수 없어.,나는 현세의 육천마왕이다! 무섭지? 무릎을 꿇는다고 해서 널 용서할거라곤 생각하지마!,"토요! 후, 저 원숭이 어디 갔었니?",음...... 여자의 옷은...... 참 매력적이야...... 몰래 좀 훔쳐놓자......,배신자는 나가! 내가 이렇게까지 마음을 열었는데...... 설마......,난 단지 널 장소에 데려다 줄 뿐이야.,"칼을 꺼내자, 베어버리겠다!",박로미,이런거……본적 없어…… 시도조차 못하겠는걸……,"오, 지금 내 보호를 구걸하는 거야?","음, 이 선물 좀 재밌네. 감사해.",이 옷을 입고 있으면 벚꽃이 만발한 집 생각이 나... 만개한 밤의 벚꽃은 몇번을 봐도 질리지 않아~,"나한테 물어보는거면, 인사하기가 좀 망설여지는걸.","겨우 음료에 이만큼의 힘이 있다니, 흥미롭군~.",힘을 주체할 수 없어.,핫핫핫핫! 네가 무엇을 숨기고 있는지 보자.,천하포무!,우리 담뱃대는 그냥 장식이 아니야!,이 장비는 기괴한 모양을 하고 있군. 조금 만져도 될까?,출전이다! 계속 잘 따라와! 늦지마!,슬슬 쉬어볼까?,설마 또 방을 착각한건 아니겠지?,희한한...... 놈이 여기에 없다니......,아무리 아르바이트라도 성실히 해내야 한다구!,정해진 성과를 거두었다면 포상을 받아 마땅해.,"변함없이, 학원은 귀찮은 일이 많구나.",약자를 괴롭히는 자에게 좋은 최후는 없다!,그만! 나는 지지 않아!,填充,填充,填充,填充
753003,강유,모든 어둠을 제거한다. 그것이 나의 숙명. 당신의 일에 참견하지 않을 테니 당신도 나한테 신경쓰지마.,세계의 어둠은 모두 내가 지울테니.,빛과 그림자는 상생상존의 존재. 어둠을 지우는게 정말 의미가 있을까?,적들의 통곡 소리를 들은 적이 있어. 그녀석들도 선의 마음을 완전히 잃은 것은 아냐. 하지만…… 그렇다고 내가 할 수 있는게 없어.,이 세계에서 어둠을 지우는게 내 평생을 걸어서 이뤄낼 수 있을지는 모르겠지만.,너에게도 믿음이 있지? 유감이지만 난 없어. 있었다면 나도 보통 인간처럼 살 수 있었을지도 모르지.,어둠 제거!,사라져.,사이토 치와,할 말 없어.,그런거야? 그럼 받아둘게.,"응, 나한테 딱 맞는 물건이야. 골라줘서 고마워.",아직 여러가지를 다 믿을 수없지만 선배는 믿고 있어요.,정신없으니깐 나한테 말걸지마.,첨가물을 포함한 음료수인가.,음료수 후에 도시락? 음식은 몸을 움직이는데 필요하지.,설명은 불필요. 알고 있어.,"자신이 선택한 이상, 이 길을 끝까지 달려갈 뿐.","보조 장치, 가동.","무기 제어 시스템, 정상.",이번엔 어떤 것을 만날까?,그럼 조금 쉬자.,"안녕하세요, 선배님.",선배도 피곤할 때가 있나요?,"예정했던 아르바이트, 잘 끝났어?",기한 내에 미션을 수행하는 것은 좋은 일. 보상 받는 것도 잊지 마.,어둠의 낌새...... 녀석들이 다시 돌아왔나?,혼돈과 어둠은 하찮아.,교활함은 어둠의 대명사. 다음에는 방심하지 않을거야!,填充,填充,填充,填充
753004,토요,"배신은 용서할 수 없는거에요! 그러나, 남을 믿지 못한다면 절대 왕자의 자리에 오를 수 없죠. 자 주인님, 뒤는 저한테 맡기세요!","긍정적인 마음을 가지는 것은 매우 중요해요. 그렇지 않으면 어떤 천재든 강자든, 본질적인 즐거움을 얻을 수 없어요.",이슬처럼 왔다가 이슬처럼 사라지는 게 인생! 살아온 한 세상이 봄날의 꿈만 같구나!,남들보다 뒤쳐져 있다면 남들보다 빨리 달려야해! 누구도 따라잡을 수 없는 속도로 말이야!,작은 일을 앞에 두고 위축되어 있으면 큰일을 이룰 수 있을리가 없어요!,하겠다고 결정하면 끝까지 한다! 어떤 일이든 완벽하게 성취해야 하는 거에요!,출전 준비!,콤보 공격！,카야노 아이,나를 배신하고 싶은 거야?,고마워요.,이거 정말 좋아해요! 너무 좋아요~,훈련 외에도 저는 가고 싶은 장소나 해보고 싶은 것이 많아요. 가능하다면 선배와 함께......하고 싶다고 생각하고 있답니다.,무언가를 이루려면 반드시 노력이 필요합니다. 오늘도 함께 힘내요!,수행 후 마시는 스포츠 음료는 역시 최고네요!,만만하게 보다간 큰 코 다칠걸요?,수행을 게을리 하지 않는다면 가능성은 무한히 펼쳐져 있습니다!,이건 아직 시작일 뿐이에요. 어중간한 것은 성격에 맞지 않는 것으로.,낙법 연습도 제대로 하지 않으면 훈련 중에 부상을 당해요!,나하고 같이 수행하겠습니까?,실전도 수행의 일환입니다!,꽤 넓은 방이네요. 훈련 기구를 두어도 괜찮습니까?,"수행 약속하고 왔나요, 선배?",땡땡이 치는 건 부끄러운 일이에요! 어서 일어나서 수행을 시작합시다!,맡은 일은 제 시간에 끝내야 해요!,보너스는 미션을 계속하는 데 있어서도 좋은 동기 부여가 될 것입니다~,"새로운 도전의 시작, 이런 느낌일까요? 도망가면 안돼요!",적을 만만하게 본게 잘못이었네요.,"미안해요, 다음엔 지지 않을게요.",填充,填充,填充,填充
753005,마사무네,모든 걸 베어버리는 나를 스스로 멈추게 하는 사람은 당신이 처음이에요. 재미있네요.,다른 사람을 너무 신뢰하면 상처받게 될거에요.,도의를 고집해서 무엇을 얻을 수 있어? 안도감?,예절에 집착하다 속세에 얽매이는 삶……아 의미없어.,내 앞에서 학문을 과시하지 마. 말보다 실력으로 보여줘.,이 더러운 세상에 태어나 소원은 오직 저편으로 사라지는 것.,그래 어디 한번 해봐!,전쟁 시작이다!,타케우치 준코,나에게 이런 것들은 어울리지 않아~,고마워 사람을 많이 죽인 내가 선물을 받을 날이 올줄이야.. 하하하하~,항상 내 마음대로인 성격을 받아 줘서 고마워. 지금이라면 당신의 마음을 알 것 같아.,이게 동맹이라는 건가요? 이것보다 더 바랄 건 없을 것 같아요. 당신이 있으면 무엇이든 달성할 수 있어요!,하하 습격 성공~ 오늘도 빈틈 투성이구나~,모든 것을 다 때려 눕히자!,나를 뛰어넘으려는 것이야말로 진정한 도전이다!,큰 무대에는 그만큼 많은 기회가 있지요~,아직은 온 힘을 쏟을 때가 아니야. 힘을 모아 조용히 기회를 엿보는 것 뿐.,"허, 이것이 새 칼인가?",병법은 어디까지나 보조일 뿐이다. 장비야 말로 실력!,"때는 왔다, 출전이다!","좋아, 지금보다 이곳을 우리 본진으로 만들자!",여기에 왔다는 것은 할 말이 있는 것일까?,폭풍전야인가?,배가 고파서는 싸움을 할 수 없다!,물자 비축도 중요해~,요즘 학원에 안좋은 공기가 돌고 있으니 조심해~,이 싸움이 천하통일의 첫걸음이다!,"승기를 놓쳤다, 철수.",填充,填充,填充,填充
753006,방천,나의 이 양손의 무기는 각각 과거와 미래의 상징이야. 나는 과거도 미래도 수호할거야……,내가 믿는 정의는...... 틀렸던걸까...... 그렇다면 어떻게 하면 좋을까......,받은 은혜에는 제대로 보답하는 법. 하지만 은인에게 정의에 반하는 부탁을 받았을 때는 어떻게 해야 할까?,자신을 이끌 수 있는건 자기 자신뿐. 그것이 나의 신념.,실패로부터 배운다는 것은 일생에 한번 뿐이지.,"오른손의 무기는 과거의 궤적, 왼손의 무기는 미래의 변혁.",검을 먼저 사용할까? 아니면 총부터 사용하는게 좋을까?,쓸어버려!,히로타 유미,너 은혜를 원수로 갚는거야?,진심으로 고마워.,"넌 정말……나에게 잘해줬어……고마워, 나는 항상 너의 곁에 있다…… 난 믿어, 이것도 나의 의지라는걸!",내가 이런 감정을 품어도 될까? 행복한 꿈 같은… 정말… 고마워~,또 만났네요~,대량 생산된 음료수라도 맛은 나쁘지 않지.,"몸이.... 변해간다... 뭐가 어떻게 되는지는 모르겠지만, 힘이 강해지고 있는 건 확실히 느껴져.",내 의지를 보여주겠어!,"힘이 강해진 것이 느껴져. 괜찮다면, 연습할 때 같이 있어 줄래?","조준 장치? 응, 나한테 딱이야.",또 새 장비? 나는 테스터가 아니야!,존재하는 위협을 제거하겠어!,"슬슬 휴식 시간인데, 여기서 뭐하고 있었어?",이게 의외로 넓은 방이야. 괜찮다면 봐봐?,아직 대낮인데도 잘 자네요. 역시나 뭐랄까?,아르바이트 할 시간이에요.,"슬슬 미션 보상을 받아 두지 않으면, 결국 받을 수 없게 될 거야.",이 기운은 카오스 증후군...? 확인하러 갈게!,우리의 승리네요. 언제라도 손떼지 않을 거예요!,전략적 철수! 한 번 상황을 다시 분석해 봅시다!,填充,填充,填充,填充
753007,언월,"지금까지, 나의 행동은 감정에 의해 자기 제어가 되어 있었습니다. 이제부터는, 당신을 지키기 위해, 당신의 결정에 따라 정의를 지키겠습니다.",명령을 주시면 당장이라도 임무를 수행하겠습니다.,재판? 그런 단순한 프로세스로 옳고 그름을 평가할 수 있는 겁니까?,명령에 따라 행동하고 있을 뿐.,공적이란 후세에 평가받는 것.,너를 꿈에서 사라지게 하는 것이 나의 마지막 자비.,달빛 아래서.,이걸로 결정할게요!,스기야마 리호,당신 같지 않아. 당신의 생각도 다른 누군가에 의해 개편된 것인가요?,"선배, 선물 고마워요！","선배, 제 생각은 인정해주셨지만.. 제 마음도 인정해 주시는 건가요?",선배 덕분에 해야할 일에 집중할 수 있었습니다. 앞으로도 길고 험한 여정이 계속되겠지만 함께 걸어갈 수 있었으면 좋겠어요!,"안녕하세요, 명령할 것이 있으신가요?",살아남기 위해서라도 업데이트는 필수!,이 정도로 한계라고 생각하지 마세요!,학업을 탓하면서 장비 유지 보수를 게을리 해서는 안됩니다.,제어 기술이 한 단계 향상되었습니다. 드론에도 새로운 기능을 붙입시다!,키에 맞는 전투복을 고르는 것이 중요해요.,드론을 업데이트하기에 좋은 부품은 없습니까?,명령을 받았습니다!,지금 몇 시예요? 아직 쉬는 시간은 아니죠?,이런 드론 사용법이 있었다니!,"자버리다니...... 적어도, 명령을 풀어줬으면 나도 쉬었을텐데~",항상 아르바이트 하느라 고생입니다. 제가 대신 갈까요?,만약 미션 보상이 필요없다면 드론을 강화해도 괜찮을까요?,"선배, 카오스 습격이에요. 명령을 주세요!",후후 말도 안 되는군요!,"임무 차질 발생, 즉시 철수.",填充,填充,填充,填充
753008,유협,새로운 주인님? 뭐 난 아무래도 좋아. 나는 그냥 인형이기 때문에…,인형한테는 생각이나 영감이 필요 없어. 감정도..,절망도...... 슬픔도...... 인형은 느낄 수 없어. 하지만…… 어떤 감정들은 잊을 수 없어......,행복? 행복이란 뭘까? 웃고 있는게 행복인가?,당신의 정의가 모두를 구할 수 있는 것은 아니에요.,심장……심장이 뛰고 있어…… 나는 살아있는 거야…,인형의 괴로움을 가르쳐 주지.,너도 인형으로 만들어줄게!,토요사키 아키,인형한테 이런 선물은 필요없어……,정말...... 나한테 주는거야......?,내...... 의지와...... 취미가 필요하다고? 이게...... 시작인가?...... 고마워.,나는 그동안 꼭두각시였어. 말을 거스르려 하지도 않았고. 하지만 주인님이 용기를 내주시니까 저도 이 실을 잘라볼게요.물론 주인님과 저를 이은 실은 길게...... 영원히......,또 너구나… 오늘은 뭐하러 왔어?,한번에 먹으면 돼?,도시락 먹을래? 알았어.,새로운 교실? 새로운 친구? 그런거...... 필요없어......,사용하기 쉽게 해주는 도구구나......,"장비, 변경 완료.",이걸...... 나한테?,아...... 안심하고 맡겨줘......,방은 아무거나 상관없어.,또 왔어요? 주인님.,"누가 장시간 움직이지 않고 있을 수 있을까, 나랑 내기할래? 질 생각은 없지만.",아직 끝나지 않은 일이 있는 것 같아.,못 받은 미션 보상이 있는 것 같아.,나보다 학원 뉴스에 무관심하군요!,이 감정이... 승리한 기쁨이야?,역시…… 실패는 좋아할 수 없어.,填充,填充,填充,填充
753009,좌자,"제자를 두는 것은 자주 있는 일은 아니지만 당신에게서는 뭔가 빛나는 것을 느껴요. 제자로서, 함께 속세에서 떨어져 볼 생각은 없나요?",저는 잡지는 않습니다. 마음 내키는 대로 사는 것이 제일이니까요~,인생은 짧아요~ 백년고민만 하고 즐기지 않다니~,"도가도, 비상도; 명가명, 비상명",악마를 물리친 것도 바로 그런 것 같아~ 고마워 할 필요 없어~,세상이란 삶의 흐름이에요. 삶이 있으면 반드시 죽음도 있고 그것이 바로 만물의 이치이죠.,귀찮네요.,윤회.,스야마 에미리,"예, 당신도 나의 마음을 이해 못하는거에요?",감사합니다~,선물.... 고마워...... 드디어 당신도 내 마음을 이해해 주었네요......,결정했어요. 긴 인생을 당신과 함께 걷고 싶어요. 책임지실꺼죠?,당신과 만났으니 오늘도 시끄러울 것 같네요.,낡은 것을 버리고 새로운 것을 받아들여야만 성장이 됩니다.,어렵게 생각할 필요 없어요.,모든 것은 자연의 순리대로......,"사람은 땅을 본받고, 땅은 하늘을 본받고, 하늘은 도를 본받고, 도는 자연을 본받는다.","이 법기의 위력, 시험해 보겠습니다.",신기한 물건이네요. 소중하게 사용할게요.,"이 악귀들아, 물러나라!","이 악귀들아, 물러나라!","오랜만이에요, 선배~",몸과 마음을 안정시키는 것도 가끔은 도움이 되지요~,방해하지 않을게요. 일 열심히 하세요.,망설일 필요 없어요. 당신이 받아야 할 정당한 보수입니다.,학원에 힘이 될 수 있는 일이 있을까 생각하던 참입니다. 바로 문제 해결에 임하겠습니다.,마귀를 쫓는 것은 제 일이에요. 새삼스럽게 감사의 말을 들을 만한 일도 아닌걸요.,"아, 자연의 섭리죠……",填充,填充,填充,填充
753010,황월영,"어머! 계속해서 나를 돌봐줄 사람은 당신? 나는 황월영, 여기는 브루노. 잘 부탁해!",하핫~ 브루노를 돌보러 온거야? 안물고 얌전해~ 좀 편식을 하지만~,브루노 봤어? 항상 나랑 같이 있는 사역마야~ 브루노는 보통의 개 따위가 아닌 사역마야!,"브루노는 그런 연약한 동물이 아니라 죽음의 고비를 넘은 사역마야, 무시하지마!",응? 학원 안에 갑자기 나타난 사역마들? 저 사역마들 귀엽다~ 괴롭히면 안돼~,"자~ 밥먹을 시간! 저기, 혹시 선배도 사역마 비스킷을 먹고 싶은거에요?","브루노, 가자~","브루노, 적을 물어!",칸노마이,"흥, 또 그러면 진짜 화낼거에요! 그 땐 브루노한테 물게 할거에요!",선물 고마워요~ 뭐 브루노가 쓸수 없는 물건이지만.,헤~ 직접 고른거에요? 브루노랑 내가  쓸 수 있는건가? 응 고마워~ 역시 좋은 사람이야!,"나는 브루노가 두번째이고... 글쎄, 선배는 오늘부터 세번째~?","브루노, 선배한테 인사해~ ""멍!멍!""","브루노, 고마워~",나도 브루노도 강해졌어!,연구비를 더 받기 위해서라도 새 학기는 더 열심히 할거야!,"심부름꾼은 진화를 하면 외형도 변한다구! 왜, 놀랐어?","브루노, 너도 갑옷을 원하니?",실은 이번 달 연구비가 다 떨어져서. 선배가 있어서 다행이야~,"브루노, 집중해, 적이 올 거야!","브루노, 밖에 나가면 안 돼!",선배 파란 비스킷 맛있어?,어라? 자버렸어...? 브루노와 저렇게 놀더니 어쩔 수 없지~,"브루노, 선배가 제대로 일하고 있는지 지켜봐!",빨리 미션 보상 받아! 브루노가 과자를 기다리고 있어.,"선배, 브루노가 갑자기 뛰어갔어! 무슨 일이 생겼을 거야. 우리도 빨리 가자!",브루노는 최강의 사역마라니까!,"브루노, 지금은 참아! 철수!",填充,填充,填充,填充
754001,황충,……안녕하세요. 말 많이 하는걸 좋아하지 않지만 온 힘을 다해 주인님을 지킬 것을 맹세해요.,"시끄러워, 조용히 좀 해. 집중이 안되고 있어……","쉿…뭐야, 새소리인가……",끊임없이 단련을 계속하지 않으면 더 큰 성장으로 이어질 수 없어.,"활의 단련은 매일 8시간, 일분 일초도 빼먹어서는 안돼!","……비켜, 다쳐도 몰라.",지금이야말로 단련한 성과를 보여줄 때!,조준...... 쏜다!,코바시 사토미,지금 당장 내 눈 앞에서 사라져!,받았어.,의외로 좋은 사람이구나. 그러면 사양하지 않고 받을게요.~,"우리는 큐피트와 같은 화살을 맞았을 뿐이다! 불가항력이라 어쩔 수 없어, 받아들이자.","저기, 이 사과를 머리 위에 얹고 거기 서주면 안될까?",온 힘을 다해 도전해야 효과가 있다는 것.,말하고 싶은 것이 있으면 빨리 말해. 아무것도 없으면 연습으로 돌아갈거야.,환경이 바뀔 뿐이야. 그래서 활 연습을 게을리 해서는 안돼.,일의전심 백발백중.,무기는 힘보다 사용하기 쉬워.,나에게 조준 장비란...... 별 의미가 없어.,적 포착! 화살 준비!,방이 더 넓으면 연습장으로 쓸 수 있겠네.,"주인님, 방에 들어갈 때는 조심해요. 거기 놓여 있는 화살에 다칠 수도 있어요.",잤나? 뭐 괜찮아. 이제 활 연습에 전념할 수 있어.,"저희도 오늘 일과를 시작할테니, 선배도 빨리 아르바이트하러 가세요.",미션 보상을 잊고 있다고 전해주라고 했어요.,"언제쯤이면 일이 없어질까? 뭐 됐어, 우리 가서 얼른 해결하고 오자.",쉬운 싸움이었다.,"이 화살은 빗나갔지만, 다음 화살도 있다는 걸 명심해.",填充,填充,填充,填充
754002,허저,야호 안녕~ 이 꽃 좋아해? 좋아했으면 좋겠어~ 왜냐면 너와 친구가 되고 싶거든~,와~ 오늘도 힘이 넘치네!,내 꽃은 비바람으로부터 날 지켜줘~ 우산보다 훌륭하다고!,이제 싸움은 질색이야. 꽃이 상해 버리니까…,이해가 안되는 일은 일단 날려버리면 해결되~,네 말 안 들려! 속이려고 하는거잖아!,나를 화나게 하다니 아주 후려갈겨 주겠어!,날아가라!,하루세 나츠미,이런거 내가 원하던게 아닌데~,니가 나에게 선물을? 고마워!,좋은 사람이네! 너도 꽃 좋아하지? 꽃을 좋아하는 사람은 나쁜 사람이 아닐거야~,"괜찮아. 선배를 식물이라고 생각하고, 소중히 돌볼께!",같이 꽃밭에 갑시다~ 또 꽃이 피었어~,무럭무럭 자라라~,잘 챙겨주면 꽃도 보답해준다구!,공부도 확실히 해야겠지!,오늘도 함께 이 꽃밭을 지키자!,"이 꽃은 무기로, 나의 소중한 동료야!","부숴지지 않게, 소중히 할게!",잡초를 뽑아야 할 곳은 어디일까~?,글쎄...... 이 방이라면 관엽식물을 두는 게 어때?,안녕. 오늘은 어떻게 지냈어?,"선배, 여기서 자지마. 식물이면 좋겠지만, 사람을 돌봐주는건...","어, 오늘 아르바이트 아니었어요? 안 갈 거면 같이 식물 돌보자.","좋아, 오늘은 나중에 꽃 물주고 하는 정도일거야. 선배는 미션 어땠어?",이 소리... 꽃밭 쪽으로부터 나는 소리야! 빨리 보러 가자!,너희 들이 졌으니까 이제 내 꽃들에게 그만 상처줘!,지켜주지 못해서... 미안해.,填充,填充,填充,填充
754003,유표,월간 소년 Jump 최신호다! 보고싶어 보고싶다니까! 주인님 빨리 사주세요! 내 평생의 바람이야! 제대로 채워나갈거야!,"나갈거면~ 부탁할게, 콜라랑 감자튀김이랑 컵라면! 잊지마~!",뒹굴뒹굴~ 음~ 역시 부드러운 침대가 최고야!,과자랑 콜라랑 게임 예~이!,아 간식 다 먹어버렸어...... 주인님은 화 안낼거죠..?,오늘도 그냥 뒹굴뒹굴 할거야~~,아아 게임 방해하지마!,이거야~ 마이 월드!,유키 아오이,"이거, 맛없어!",내가 수영하고 있을 때 오지마~ 뭐야? 선물?,응 이거 이거! 나를 너무 잘알고 있잖아~,"같이 있어요? 이미 지금이랑 다를 바 없잖아요, 문제 없어, 약속해~","딱 한 사람이 부족하네. 같이 놀자, 주인님!",레벨업 한다는게 이렇게 간단한 일이었구나~,또 있어? 과자라면 한 봉지는 더 먹을 수 있을 것 같은데...,전보다 거품을 조종할 수 있게 됐어!,더 빨리 수영할 수 있게 되었어. 어떤곳이라도!,더 빨리 수영할 수 있게 되었어. 어떤곳이라도!,이 거품이야말로 내 최대의 방어벽이야!,"과자먹듯이, 싸우는것도 쉬웠으면 좋겠는데~",숙소에 워터베드 같은 거 있나? 잠이 엄청 잘 온다구!,"주인님, 새로운 맛의 감자 튀김인가요?","후훗, 이제야 누워서 뒹굴뒹굴 하는 게 최고라는 걸 깨달았니~?","좀 더 풍요롭게 살기 위해서라도 아르바이트는 성실하게 해야겠지? 뭐, 실제로 생활이 윤택해지는건, 주인님이 아니라 나지만~",현관 앞에 보내둔 짐 잘 받아 둬.,응? 학원에서 또 무슨일 있었어? 귀찮네...,아직 전혀 진심이 아닌데 벌써 끝이야?,안돼…… 너무 힘들어……,填充,填充,填充,填充
