id,name,charge,currency,show_name,charge_ios,charge_ios_new
467,Pack du Grand Couturier 3,54.99,€,Pack du Grand Couturier 3,59.99,59.99
468,Pass du Voyageur,21.99,€,Pass du Voyageur,23.99,23.99
469,Pack du Grand Couturier 4,109.99,€,Pack du Grand Couturier 4,119.99,119.99
470,Pack de Lanterne 3,32.99,€,Pack de Lanterne 3,35.99,35.99
471,Pack de Réparation 1,5.49,€,Pack de Réparation,5.99,5.99
472,Pack de Réparation 2,10.99,€,Pack de Réparation,11.99,11.99
473,Pack de Réparation 3,32.99,€,Pack de Réparation,35.99,35.99
474,Pack de Réparation 4,54.99,€,Pack de Réparation,59.99,59.99
475,Pack des Fonds Marins,54.99,€,Pack des Fonds Marins,59.99,59.99
476,Pack de Réparation 5,109.99,€,Pack de Réparation,119.99,119.99
477,Pass des Âmes,21.99,€,Pass des Âmes,23.99,23.99
478,Pack du Booster Optimal 1,5.49,€,Pack du Booster Optimal 1,5.99,5.99
479,Pack de Halloween 1,2.29,€,Pack de Halloween 1,2.49,2.49
480,Pack de Boîte Inédite,17.99,€,Pack de Boîte Inédite,17.99,17.99
481,Pack de Boîte Deluxe,35.99,€,Pack de Boîte Deluxe,35.99,35.99
482,Pack du Booster Optimal 3,1.09,€,Pack du Booster Optimal 3,1.19,1.19
483,Pack du Booster Optimal 4,16.99,€,Pack du Booster Optimal 4,17.99,17.99
484,Pack du Booster Optimal 6,2.29,€,Pack du Booster Optimal 6,2.49,2.49
485,Pack du Booster Optimal 7,32.99,€,Pack du Booster Optimal 7,35.99,35.99
486,Pack du Booster Optimal 9,74.99,€,Pack du Booster Optimal 9,84.99,84.99
487,Pack de Halloween 2,5.49,€,Pack de Halloween 2,5.99,5.99
488,Pack de Halloween 3,10.99,€,Pack de Halloween 3,11.99,11.99
489,Pack de Halloween 4,21.99,€,Pack de Halloween 4,23.99,23.99
490,Pack de Halloween 5,32.99,€,Pack de Halloween 5,35.99,35.99
492,Pack de Bulles 1 (Quotidien),1.09,€,Pack de Bulles 1 (Quotidien),1.19,1.19
493,Pack de Bulles 2 (Quotidien),2.29,€,Pack de Bulles 2 (Quotidien),2.49,2.49
494,Pack de Bulles 3 (Quotidien),4.49,€,Pack de Bulles 3 (Quotidien),4.99,4.99
495,Pack de Bulles 4 (Quotidien),5.49,€,Pack de Bulles 4 (Quotidien),5.99,5.99
496,Pack de Bulles 5 (Quotidien),10.99,€,Pack de Bulles 5 (Quotidien),11.99,11.99
497,Pack de Bulles 6 (Quotidien),10.99,€,Pack de Bulles 6 (Quotidien),11.99,11.99
498,Renforcement du Débutant,32.99,€,Renforcement du Débutant,35.99,35.99
491,Pack du Bonus Stellaire,32.99,€,Pack du Bonus Stellaire,35.99,35.99
